name,n,m,k_optimal,k_solved,k_start,verified,pre_removed_nodes,removed_flowers,recursive_steps,millis
synth-n_120-m_724-k_4-p_0.1.txt,120,120,4,4,4,true,120,0,0,0
synth-n_120-m_788-k_6-p_0.1.txt,120,120,6,6,6,true,120,0,0,1
synth-n_120-m_790-k_10-p_0.1.txt,120,120,10,10,0,true,33,4,75,105
synth-n_120-m_791-k_2-p_0.1.txt,120,120,2,2,2,true,120,0,0,0
synth-n_120-m_828-k_8-p_0.1.txt,120,120,8,8,1,true,32,7,1,100
synth-n_120-m_871-k_15-p_0.1.txt,120,120,15,15,0,true,18,0,13947,1580
synth-n_120-m_921-k_25-p_0.1.txt,120,120,25,0,0,false,12,0,1664656,180000
synth-n_120-m_935-k_30-p_0.1.txt,120,120,29,0,0,false,5,0,1599271,180000
synth-n_120-m_950-k_20-p_0.1.txt,120,120,20,20,0,true,10,0,101084,11987
synth-n_140-m_1028-k_2-p_0.1.txt,140,140,2,2,2,true,140,0,0,1
synth-n_140-m_1046-k_6-p_0.1.txt,140,140,6,6,6,true,140,0,0,1
synth-n_140-m_1047-k_4-p_0.1.txt,140,140,4,4,4,true,140,0,0,1
synth-n_140-m_1056-k_8-p_0.1.txt,140,140,8,8,4,true,52,4,1,93
synth-n_140-m_1070-k_10-p_0.1.txt,140,140,10,10,0,true,31,8,4,201
synth-n_140-m_1181-k_20-p_0.1.txt,140,140,20,20,0,true,12,0,123820,18903
synth-n_140-m_1184-k_15-p_0.1.txt,140,140,15,15,1,true,20,2,1072,402
synth-n_140-m_1225-k_25-p_0.1.txt,140,140,25,0,0,false,8,0,1206504,180000
synth-n_140-m_1284-k_30-p_0.1.txt,140,140,30,0,0,false,4,0,1081273,180000
synth-n_140-m_2032-k_2-p_0.2.txt,140,140,2,2,2,true,140,0,0,1
synth-n_140-m_2038-k_4-p_0.2.txt,140,140,4,4,0,true,20,4,1,251
synth-n_140-m_2080-k_6-p_0.2.txt,140,140,6,6,0,true,10,6,1,352
synth-n_140-m_2149-k_8-p_0.2.txt,140,140,8,8,0,true,5,8,1,413
synth-n_140-m_2195-k_10-p_0.2.txt,140,140,10,10,0,true,7,10,1,431
synth-n_140-m_2205-k_15-p_0.2.txt,140,140,15,15,0,true,2,11,16,507
synth-n_140-m_2299-k_20-p_0.2.txt,140,140,20,20,0,true,3,5,1307,847
synth-n_140-m_2379-k_25-p_0.2.txt,140,140,25,25,0,true,1,3,23033,6707
synth-n_140-m_2487-k_30-p_0.2.txt,140,140,30,30,0,true,1,0,201701,54761
synth-n_140-m_508-k_2-p_0.05.txt,140,140,2,2,2,true,140,0,0,1
synth-n_140-m_511-k_4-p_0.05.txt,140,140,2,2,2,true,140,0,0,1
synth-n_140-m_511-k_6-p_0.05.txt,140,140,6,6,6,true,140,0,0,1
synth-n_140-m_531-k_8-p_0.05.txt,140,140,7,7,7,true,140,0,0,1
synth-n_140-m_542-k_15-p_0.05.txt,140,140,13,13,2,true,87,0,3142,120
synth-n_140-m_547-k_10-p_0.05.txt,140,140,8,8,8,true,140,0,0,1
synth-n_140-m_625-k_25-p_0.05.txt,140,140,22,0,0,false,44,0,2356824,180000
synth-n_140-m_632-k_20-p_0.05.txt,140,140,16,16,1,true,59,0,26987,1928
synth-n_140-m_632-k_30-p_0.05.txt,140,140,26,1,1,false,36,0,2042249,180000
synth-n_160-m_1318-k_4-p_0.1.txt,160,160,4,4,4,true,160,0,0,1
synth-n_160-m_1324-k_2-p_0.1.txt,160,160,2,2,2,true,160,0,0,2
synth-n_160-m_1346-k_6-p_0.1.txt,160,160,6,6,6,true,160,0,0,1
synth-n_160-m_1409-k_10-p_0.1.txt,160,160,10,10,1,true,35,7,4,295
synth-n_160-m_1412-k_8-p_0.1.txt,160,160,8,8,0,true,18,7,2,419
synth-n_160-m_1447-k_15-p_0.1.txt,160,160,15,15,1,true,26,4,639,472
synth-n_160-m_1523-k_20-p_0.1.txt,160,160,20,20,0,true,13,0,36253,8147
synth-n_160-m_1595-k_25-p_0.1.txt,160,160,25,25,0,true,7,0,725305,167227
synth-n_160-m_1648-k_30-p_0.1.txt,160,160,30,0,0,false,6,0,779702,180000
synth-n_160-m_2577-k_2-p_0.2.txt,160,160,2,2,2,true,160,0,0,1
synth-n_160-m_2611-k_4-p_0.2.txt,160,160,4,4,4,true,160,0,0,1
synth-n_160-m_2705-k_6-p_0.2.txt,160,160,6,6,0,true,7,6,1,567
synth-n_160-m_2720-k_10-p_0.2.txt,160,160,10,10,0,true,10,10,1,602
synth-n_160-m_2776-k_8-p_0.2.txt,160,160,8,8,0,true,13,8,1,548
synth-n_160-m_2910-k_15-p_0.2.txt,160,160,15,15,0,true,3,13,4,786
synth-n_160-m_3006-k_20-p_0.2.txt,160,160,20,20,0,true,2,10,363,997
synth-n_160-m_3034-k_25-p_0.2.txt,160,160,25,25,0,true,2,4,10714,5212
synth-n_160-m_3134-k_30-p_0.2.txt,160,160,30,30,0,true,0,1,130609,52878
synth-n_160-m_641-k_2-p_0.05.txt,160,160,2,2,2,true,160,0,0,1
synth-n_160-m_663-k_4-p_0.05.txt,160,160,4,4,4,true,160,0,0,0
synth-n_160-m_683-k_8-p_0.05.txt,160,160,6,6,1,true,115,4,3,13
synth-n_160-m_693-k_6-p_0.05.txt,160,160,6,6,6,true,160,0,0,0
synth-n_160-m_731-k_10-p_0.05.txt,160,160,10,10,0,true,73,3,171,108
synth-n_160-m_743-k_20-p_0.05.txt,160,160,19,19,1,true,63,1,112407,10544
synth-n_160-m_746-k_15-p_0.05.txt,160,160,14,14,2,true,73,0,9803,1159
synth-n_160-m_800-k_30-p_0.05.txt,160,160,27,1,1,false,36,0,1519701,180000
synth-n_160-m_810-k_25-p_0.05.txt,160,160,25,0,0,false,44,0,1836193,180000
synth-n_180-m_1022-k_30-p_0.05.txt,180,180,29,1,1,false,40,0,1257696,180000
synth-n_180-m_1057-k_25-p_0.05.txt,180,180,22,22,0,true,41,0,1220510,179425
synth-n_180-m_1627-k_4-p_0.1.txt,180,180,4,4,4,true,180,0,0,1
synth-n_180-m_1658-k_2-p_0.1.txt,180,180,2,2,2,true,180,0,0,1
synth-n_180-m_1683-k_6-p_0.1.txt,180,180,6,6,2,true,52,4,1,291
synth-n_180-m_1717-k_8-p_0.1.txt,180,180,8,8,8,true,180,0,0,1
synth-n_180-m_1738-k_10-p_0.1.txt,180,180,10,10,0,true,27,8,4,541
synth-n_180-m_1958-k_15-p_0.1.txt,180,180,15,15,1,true,18,7,72,701
synth-n_180-m_1962-k_25-p_0.1.txt,180,180,25,25,0,true,7,1,339899,109152
synth-n_180-m_1968-k_20-p_0.1.txt,180,180,20,20,0,true,4,3,7962,3598
synth-n_180-m_2037-k_30-p_0.1.txt,180,180,30,0,0,false,5,0,520484,180000
synth-n_180-m_3254-k_2-p_0.2.txt,180,180,2,2,2,true,180,0,0,2
synth-n_180-m_3302-k_4-p_0.2.txt,180,180,4,4,4,true,180,0,0,2
synth-n_180-m_3396-k_8-p_0.2.txt,180,180,8,8,1,true,13,7,1,762
synth-n_180-m_3408-k_6-p_0.2.txt,180,180,6,6,0,true,11,6,1,754
synth-n_180-m_3481-k_10-p_0.2.txt,180,180,10,10,0,true,10,10,1,897
synth-n_180-m_3631-k_15-p_0.2.txt,180,180,15,15,0,true,4,15,1,1110
synth-n_180-m_3690-k_20-p_0.2.txt,180,180,20,20,0,true,2,12,140,1316
synth-n_180-m_3812-k_25-p_0.2.txt,180,180,25,25,0,true,0,9,2628,2697
synth-n_180-m_4031-k_30-p_0.2.txt,180,180,30,30,0,true,0,2,56940,33108
synth-n_180-m_804-k_2-p_0.05.txt,180,180,2,2,2,true,180,0,0,0
synth-n_180-m_827-k_6-p_0.05.txt,180,180,6,6,6,true,180,0,0,1
synth-n_180-m_855-k_15-p_0.05.txt,180,180,15,15,4,true,113,1,346,60
synth-n_180-m_867-k_8-p_0.05.txt,180,180,8,8,8,true,180,0,0,0
synth-n_180-m_881-k_4-p_0.05.txt,180,180,4,4,4,true,180,0,0,1
synth-n_180-m_895-k_20-p_0.05.txt,180,180,19,19,4,true,77,1,5414,627
synth-n_180-m_902-k_10-p_0.05.txt,180,180,10,10,3,true,115,4,18,40
synth-n_20-m_18-k_4-p_0.05.txt,16,16,1,1,1,true,16,0,0,0
synth-n_20-m_20-k_4-p_0.1.txt,16,16,0,0,0,true,16,0,0,0
synth-n_20-m_25-k_2-p_0.1.txt,19,19,1,1,1,true,19,0,0,0
synth-n_20-m_25-k_8-p_0.1.txt,19,19,2,2,2,true,19,0,0,0
synth-n_20-m_38-k_6-p_0.1.txt,19,19,2,2,2,true,19,0,0,0
synth-n_20-m_48-k_2-p_0.2.txt,20,20,2,2,2,true,20,0,0,0
synth-n_20-m_54-k_8-p_0.2.txt,20,20,3,3,3,true,20,0,0,0
synth-n_20-m_58-k_4-p_0.2.txt,19,19,4,4,0,true,9,1,7,0
synth-n_20-m_59-k_6-p_0.2.txt,20,20,3,3,3,true,20,0,0,0
synth-n_20-m_9-k_8-p_0.05.txt,11,11,0,0,0,true,11,0,0,0
synth-n_200-m_1059-k_8-p_0.05.txt,200,200,8,8,8,true,200,0,0,1
synth-n_200-m_1063-k_2-p_0.05.txt,200,200,2,2,2,true,200,0,0,0
synth-n_200-m_1075-k_10-p_0.05.txt,200,200,10,10,1,true,104,5,26,121
synth-n_200-m_1093-k_4-p_0.05.txt,200,200,4,4,4,true,200,0,0,1
synth-n_200-m_1096-k_6-p_0.05.txt,200,200,6,6,6,true,200,0,0,0
synth-n_200-m_1115-k_15-p_0.05.txt,200,200,15,15,0,true,70,1,5068,988
synth-n_200-m_1151-k_25-p_0.05.txt,200,200,25,0,0,false,57,0,1170452,180000
synth-n_200-m_1172-k_20-p_0.05.txt,200,200,20,20,2,true,71,1,22608,3524
synth-n_200-m_1319-k_30-p_0.05.txt,200,200,30,0,0,false,30,0,816947,180000
synth-n_200-m_2075-k_10-p_0.1.txt,200,200,10,10,1,true,36,8,2,670
synth-n_200-m_2076-k_6-p_0.1.txt,200,200,6,6,6,true,200,0,0,1
synth-n_200-m_2088-k_4-p_0.1.txt,200,200,4,4,4,true,200,0,0,1
synth-n_200-m_2096-k_2-p_0.1.txt,200,200,2,2,2,true,200,0,0,2
synth-n_200-m_2119-k_8-p_0.1.txt,200,200,8,8,2,true,55,6,1,435
synth-n_200-m_2270-k_20-p_0.1.txt,200,200,20,20,0,true,10,1,16999,8221
synth-n_200-m_2275-k_15-p_0.1.txt,200,200,15,15,0,true,21,8,64,959
synth-n_200-m_2356-k_25-p_0.1.txt,200,200,25,0,0,false,7,0,442405,180000
synth-n_200-m_2488-k_30-p_0.1.txt,200,200,30,0,0,false,7,0,432506,180000
synth-n_200-m_4097-k_2-p_0.2.txt,200,200,2,2,2,true,200,0,0,2
synth-n_200-m_4160-k_10-p_0.2.txt,200,200,10,10,0,true,3,10,1,1383
synth-n_200-m_4165-k_4-p_0.2.txt,200,200,4,4,2,true,27,2,1,648
synth-n_200-m_4241-k_6-p_0.2.txt,200,200,6,6,0,true,10,6,1,1089
synth-n_200-m_4270-k_8-p_0.2.txt,200,200,8,8,0,true,5,8,1,1259
synth-n_200-m_4411-k_15-p_0.2.txt,200,200,15,15,0,true,4,15,1,1567
synth-n_200-m_4591-k_20-p_0.2.txt,200,200,20,20,0,true,3,16,13,1734
synth-n_200-m_4629-k_25-p_0.2.txt,200,200,25,25,0,true,1,9,2323,3470
synth-n_200-m_4765-k_30-p_0.2.txt,200,200,30,30,0,true,0,7,13171,10909
synth-n_225-m_1274-k_4-p_0.05.txt,225,225,4,4,4,true,225,0,0,1
synth-n_225-m_1286-k_2-p_0.05.txt,225,225,2,2,2,true,225,0,0,2
synth-n_225-m_1352-k_6-p_0.05.txt,225,225,6,6,6,true,225,0,0,1
synth-n_225-m_1385-k_8-p_0.05.txt,225,225,8,8,8,true,225,0,0,1
synth-n_225-m_1390-k_10-p_0.05.txt,225,225,10,10,1,true,93,6,26,322
synth-n_225-m_1391-k_15-p_0.05.txt,225,225,15,15,0,true,73,4,675,651
synth-n_225-m_1470-k_20-p_0.05.txt,225,225,19,19,0,true,46,0,38587,10814
synth-n_225-m_1484-k_25-p_0.05.txt,225,225,25,2,2,false,62,0,821455,180000
synth-n_225-m_1517-k_30-p_0.05.txt,225,225,30,0,0,false,36,0,628226,180000
synth-n_225-m_2523-k_2-p_0.1.txt,225,225,2,2,2,true,225,0,0,2
synth-n_225-m_2681-k_10-p_0.1.txt,225,225,10,10,0,true,30,10,1,1167
synth-n_225-m_2685-k_6-p_0.1.txt,225,225,6,6,1,true,51,5,1,746
synth-n_225-m_2691-k_8-p_0.1.txt,225,225,8,8,0,true,33,8,1,1074
synth-n_225-m_2732-k_4-p_0.1.txt,225,225,4,4,4,true,225,0,0,2
synth-n_225-m_2816-k_15-p_0.1.txt,225,225,15,15,1,true,25,8,56,1324
synth-n_225-m_2884-k_20-p_0.1.txt,225,225,20,20,0,true,13,3,3106,3228
synth-n_225-m_2884-k_25-p_0.1.txt,225,225,25,25,0,true,7,0,176833,107492
synth-n_225-m_2964-k_30-p_0.1.txt,225,225,30,0,0,false,6,0,312976,180000
synth-n_225-m_4993-k_2-p_0.2.txt,225,225,2,2,2,true,225,0,0,2
synth-n_225-m_5212-k_6-p_0.2.txt,225,225,6,6,0,true,8,6,1,1627
synth-n_225-m_5223-k_4-p_0.2.txt,225,225,4,4,0,true,16,4,1,1271
synth-n_225-m_5291-k_8-p_0.2.txt,225,225,8,8,0,true,11,8,1,1678
synth-n_225-m_5365-k_10-p_0.2.txt,225,225,10,10,0,true,5,10,1,1965
synth-n_225-m_5504-k_15-p_0.2.txt,225,225,15,15,0,true,6,15,1,2233
synth-n_225-m_5734-k_20-p_0.2.txt,225,225,20,20,0,true,2,19,2,2536
synth-n_225-m_5854-k_25-p_0.2.txt,225,225,25,25,0,true,0,15,324,3081
synth-n_225-m_5936-k_30-p_0.2.txt,225,225,30,30,0,true,0,12,3723,6201
synth-n_250-m_1512-k_2-p_0.05.txt,250,250,2,2,2,true,250,0,0,1
synth-n_250-m_1569-k_4-p_0.05.txt,250,250,4,4,4,true,250,0,0,1
synth-n_250-m_1575-k_6-p_0.05.txt,250,250,6,6,6,true,250,0,0,1
synth-n_250-m_1667-k_8-p_0.05.txt,250,250,8,8,8,true,250,0,0,2
synth-n_250-m_1694-k_10-p_0.05.txt,250,250,10,10,0,true,86,6,14,615
synth-n_250-m_1710-k_15-p_0.05.txt,250,250,15,15,0,true,74,2,2788,1438
synth-n_250-m_1757-k_20-p_0.05.txt,250,250,20,20,1,true,68,0,72580,21424
synth-n_250-m_1814-k_25-p_0.05.txt,250,250,25,0,0,false,41,0,430195,180000
synth-n_250-m_1916-k_30-p_0.05.txt,250,250,30,0,0,false,39,0,491229,180000
synth-n_250-m_3124-k_4-p_0.1.txt,250,250,4,4,4,true,250,0,0,2
synth-n_250-m_3161-k_2-p_0.1.txt,250,250,2,2,2,true,250,0,0,2
synth-n_250-m_3199-k_8-p_0.1.txt,250,250,8,8,3,true,64,5,1,897
synth-n_250-m_3249-k_6-p_0.1.txt,250,250,6,6,6,true,250,0,0,2
synth-n_250-m_3387-k_10-p_0.1.txt,250,250,10,10,0,true,21,10,1,1927
synth-n_250-m_3436-k_15-p_0.1.txt,250,250,15,15,1,true,23,11,7,1967
synth-n_250-m_3475-k_20-p_0.1.txt,250,250,20,20,0,true,16,6,961,2828
synth-n_250-m_3612-k_25-p_0.1.txt,250,250,25,25,0,true,5,2,46764,40605
synth-n_250-m_3681-k_30-p_0.1.txt,250,250,30,0,0,false,8,0,235914,180000
synth-n_250-m_6262-k_2-p_0.2.txt,250,250,2,2,2,true,250,0,0,3
synth-n_250-m_6353-k_4-p_0.2.txt,250,250,4,4,0,true,12,4,1,1903
synth-n_250-m_6493-k_6-p_0.2.txt,250,250,6,6,6,true,250,0,0,4
synth-n_250-m_6538-k_8-p_0.2.txt,250,250,8,8,0,true,8,8,1,2461
synth-n_250-m_6557-k_10-p_0.2.txt,250,250,10,10,0,true,3,10,1,2747
synth-n_250-m_6833-k_15-p_0.2.txt,250,250,15,15,0,true,2,15,1,3239
synth-n_250-m_7048-k_20-p_0.2.txt,250,250,20,20,0,true,1,20,1,3602
synth-n_250-m_7157-k_25-p_0.2.txt,250,250,25,25,0,true,0,19,54,4015
synth-n_250-m_7252-k_30-p_0.2.txt,250,250,30,30,0,true,1,18,698,4888
synth-n_275-m_1895-k_2-p_0.05.txt,275,275,2,2,2,true,275,0,0,2
synth-n_275-m_1958-k_4-p_0.05.txt,275,275,4,4,4,true,275,0,0,2
synth-n_275-m_2019-k_8-p_0.05.txt,275,275,8,8,1,true,114,6,2,561
synth-n_275-m_2025-k_6-p_0.05.txt,275,275,6,6,6,true,275,0,0,2
synth-n_275-m_2051-k_10-p_0.05.txt,275,275,10,10,5,true,142,4,2,300
synth-n_275-m_2121-k_25-p_0.05.txt,275,275,25,0,0,false,47,0,423244,180000
synth-n_275-m_2122-k_15-p_0.05.txt,275,275,15,15,0,true,63,3,1014,1708
synth-n_275-m_2130-k_20-p_0.05.txt,275,275,20,20,0,true,48,2,30139,15111
synth-n_275-m_2220-k_30-p_0.05.txt,275,275,30,0,0,false,30,0,330822,180000
synth-n_275-m_3808-k_2-p_0.1.txt,275,275,2,2,2,true,275,0,0,2
synth-n_275-m_3815-k_6-p_0.1.txt,275,275,6,6,1,true,61,5,1,1347
synth-n_275-m_3851-k_4-p_0.1.txt,275,275,4,4,4,true,275,0,0,3
synth-n_275-m_3928-k_10-p_0.1.txt,275,275,10,10,6,true,79,4,1,1007
synth-n_275-m_3928-k_8-p_0.1.txt,275,275,8,8,8,true,275,0,0,3
synth-n_275-m_4227-k_15-p_0.1.txt,275,275,15,15,1,true,19,14,1,2858
synth-n_275-m_4276-k_20-p_0.1.txt,275,275,20,20,0,true,15,10,208,3357
synth-n_275-m_4371-k_30-p_0.1.txt,275,275,30,0,0,false,5,0,180223,180000
synth-n_275-m_4399-k_25-p_0.1.txt,275,275,25,25,0,true,4,6,7518,11089
synth-n_275-m_7607-k_2-p_0.2.txt,275,275,2,2,2,true,275,0,0,4
synth-n_275-m_7697-k_4-p_0.2.txt,275,275,4,4,0,true,22,4,1,2310
synth-n_275-m_7718-k_8-p_0.2.txt,275,275,8,8,0,true,9,8,1,3206
synth-n_275-m_7787-k_6-p_0.2.txt,275,275,6,6,0,true,10,6,1,2904
synth-n_275-m_7982-k_10-p_0.2.txt,275,275,10,10,0,true,8,10,1,3550
synth-n_275-m_8114-k_15-p_0.2.txt,275,275,15,15,0,true,6,15,1,4182
synth-n_275-m_8401-k_20-p_0.2.txt,275,275,20,20,0,true,2,20,1,4851
synth-n_275-m_8453-k_25-p_0.2.txt,275,275,25,25,0,true,0,24,2,5240
synth-n_275-m_8461-k_30-p_0.2.txt,275,275,30,30,0,true,1,20,328,5961
synth-n_30-m_111-k_8-p_0.2.txt,30,30,7,7,7,true,30,0,0,0
synth-n_30-m_114-k_6-p_0.2.txt,30,30,5,5,1,true,14,1,8,1
synth-n_30-m_117-k_10-p_0.2.txt,30,30,7,7,1,true,11,1,27,2
synth-n_30-m_25-k_2-p_0.05.txt,26,26,0,0,0,true,26,0,0,0
synth-n_30-m_28-k_4-p_0.05.txt,25,25,2,2,2,true,25,0,0,0
synth-n_30-m_28-k_6-p_0.05.txt,26,26,1,1,1,true,26,0,0,0
synth-n_30-m_28-k_8-p_0.05.txt,25,25,1,1,1,true,25,0,0,0
synth-n_30-m_35-k_10-p_0.05.txt,26,26,0,0,0,true,26,0,0,0
synth-n_30-m_55-k_4-p_0.1.txt,29,29,2,2,2,true,29,0,0,0
synth-n_30-m_58-k_6-p_0.1.txt,30,30,2,2,2,true,30,0,0,0
synth-n_30-m_60-k_2-p_0.1.txt,30,30,1,1,1,true,30,0,0,0
synth-n_30-m_64-k_8-p_0.1.txt,30,30,3,3,3,true,30,0,0,0
synth-n_30-m_73-k_10-p_0.1.txt,30,30,4,4,1,true,17,1,4,0
synth-n_30-m_97-k_2-p_0.2.txt,30,30,2,2,2,true,30,0,0,0
synth-n_30-m_99-k_4-p_0.2.txt,29,29,3,3,3,true,29,0,0,0
synth-n_300-m_10263-k_30-p_0.2.txt,300,300,30,30,0,true,0,23,88,7611
synth-n_300-m_2234-k_4-p_0.05.txt,300,300,4,4,4,true,300,0,0,3
synth-n_300-m_2261-k_2-p_0.05.txt,300,300,2,2,2,true,300,0,0,2
synth-n_300-m_2382-k_6-p_0.05.txt,300,300,6,6,6,true,300,0,0,2
synth-n_300-m_2418-k_10-p_0.05.txt,300,300,10,10,3,true,106,6,2,985
synth-n_300-m_2429-k_8-p_0.05.txt,300,300,8,8,2,true,109,6,1,928
synth-n_300-m_2479-k_15-p_0.05.txt,300,300,15,15,2,true,64,5,91,1848
synth-n_300-m_2480-k_20-p_0.05.txt,300,300,20,20,2,true,71,6,722,2124
synth-n_300-m_2495-k_25-p_0.05.txt,300,300,25,0,0,false,49,0,284376,180000
synth-n_300-m_2561-k_30-p_0.05.txt,300,300,30,0,0,false,36,0,276648,180000
synth-n_300-m_4553-k_2-p_0.1.txt,300,300,2,2,2,true,300,0,0,4
synth-n_300-m_4565-k_4-p_0.1.txt,300,300,4,4,1,true,69,3,1,1575
synth-n_300-m_4664-k_6-p_0.1.txt,300,300,6,6,6,true,300,0,0,3
synth-n_300-m_4762-k_8-p_0.1.txt,300,300,8,8,1,true,48,7,1,2412
synth-n_300-m_4844-k_10-p_0.1.txt,300,300,10,10,0,true,23,10,1,3559
synth-n_300-m_4893-k_15-p_0.1.txt,300,300,15,15,0,true,16,15,1,3992
synth-n_300-m_5040-k_20-p_0.1.txt,300,300,20,20,0,true,10,9,423,5020
synth-n_300-m_5040-k_25-p_0.1.txt,300,300,25,25,0,true,8,4,20092,29027
synth-n_300-m_5197-k_30-p_0.1.txt,300,300,30,0,0,false,7,0,141165,180001
synth-n_300-m_8966-k_2-p_0.2.txt,300,300,2,2,2,true,300,0,0,6
synth-n_300-m_9050-k_4-p_0.2.txt,300,300,4,4,1,true,22,3,1,2819
synth-n_300-m_9125-k_6-p_0.2.txt,300,300,6,6,0,true,11,6,1,3790
synth-n_300-m_9325-k_8-p_0.2.txt,300,300,8,8,0,true,4,8,1,4384
synth-n_300-m_9436-k_10-p_0.2.txt,300,300,10,10,0,true,4,10,1,4822
synth-n_300-m_9694-k_15-p_0.2.txt,300,300,15,15,0,true,3,15,1,5693
synth-n_300-m_9819-k_20-p_0.2.txt,300,300,20,20,0,true,0,20,1,6503
synth-n_300-m_9999-k_25-p_0.2.txt,300,300,25,25,0,true,1,25,1,6946
synth-n_40-m_112-k_8-p_0.1.txt,40,40,6,6,3,true,31,1,4,0
synth-n_40-m_114-k_10-p_0.1.txt,40,40,6,6,6,true,40,0,0,0
synth-n_40-m_114-k_15-p_0.1.txt,40,40,6,6,6,true,40,0,0,0
synth-n_40-m_176-k_2-p_0.2.txt,40,40,2,2,2,true,40,0,0,0
synth-n_40-m_185-k_4-p_0.2.txt,40,40,4,4,0,true,16,4,1,2
synth-n_40-m_192-k_10-p_0.2.txt,40,40,10,10,0,true,4,0,805,21
synth-n_40-m_192-k_15-p_0.2.txt,40,40,13,13,0,true,3,0,3889,69
synth-n_40-m_194-k_6-p_0.2.txt,40,40,5,5,0,true,8,3,4,5
synth-n_40-m_203-k_8-p_0.2.txt,40,40,7,7,1,true,6,0,40,7
