name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
synth-n_3000-m_954655-k_120-p_0.2.txt,3000,954655,0,0,-1,0,954775,false,90000
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,0,0,-1,0,967549,false,90000
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,0,0,-1,0,989107,false,90000
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,0,0,-1,0,1289436,false,90000
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,0,0,-1,0,1304876,false,90000
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,0,0,-1,0,1330853,false,90000
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,0,0,-1,120,325240,true,39829
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,0,0,-1,0,330191,false,90000
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,0,0,-1,200,337287,true,57307
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,0,0,-1,0,649221,false,90000
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,0,0,-1,0,657358,false,90000
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,0,0,-1,0,672988,false,90000
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,0,0,70,70,10132,true,1660
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,0,0,100,100,10619,true,2534
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,0,0,120,120,11041,true,21435
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,0,0,150,0,11597,false,90000
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,4,0,15,15,16824,true,605
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,0,0,20,20,17195,true,426
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,0,0,25,25,17512,true,1464
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,0,0,30,30,17851,true,2458
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,0,0,50,50,18993,true,1044
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,0,0,70,70,19801,true,2805
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,0,0,100,100,20650,true,8600
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,0,0,120,120,21286,true,42122
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,0,0,-1,0,22033,false,90000
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,69,1,20,20,3668,true,304
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,100,3,15,15,3078,true,53
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,58,1,25,25,3954,true,317
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,38,0,30,30,4327,true,249
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,17,0,50,50,4660,true,395
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,10,0,70,70,5088,true,1199
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,1,0,100,100,5418,true,11892
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,2,0,120,0,5700,false,90000
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,0,0,-1,0,5941,false,90000
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,29,3,15,15,7674,true,226
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,24,1,20,20,8201,true,320
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,7,0,25,25,8680,true,557
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,9,0,30,30,8920,true,534
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,1,0,50,50,9705,true,271
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,0,0,-1,0,1691761,false,90000
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,0,0,-1,0,1721328,false,90000
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,0,0,-1,0,427613,false,90000
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,0,0,-1,0,437860,false,90000
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,0,0,-1,0,852412,false,90000
synth-n_4000-m_868734-k_200-p_0.1.txt,4000,868734,0,0,-1,0,868934,false,90000
synth-n_50-m_139-k_5-p_0.1.txt,50,139,50,1,1,1,0,true,0
synth-n_50-m_143-k_10-p_0.1.txt,50,143,50,5,5,5,0,true,0
synth-n_50-m_164-k_15-p_0.1.txt,50,164,17,1,9,9,126,true,39
synth-n_50-m_169-k_20-p_0.1.txt,50,169,18,0,9,9,135,true,61
synth-n_50-m_269-k_5-p_0.2.txt,50,269,20,0,5,5,183,true,7
synth-n_50-m_293-k_10-p_0.2.txt,50,293,9,0,10,10,262,true,32
synth-n_50-m_325-k_15-p_0.2.txt,50,325,4,0,15,15,317,true,283
synth-n_50-m_343-k_20-p_0.2.txt,50,343,1,0,19,19,353,true,1113
synth-n_50-m_72-k_5-p_0.05.txt,49,72,49,2,2,2,0,true,0
synth-n_50-m_84-k_10-p_0.05.txt,49,84,49,1,1,1,0,true,0
synth-n_50-m_92-k_20-p_0.05.txt,50,92,50,2,2,2,0,true,0
synth-n_50-m_95-k_15-p_0.05.txt,46,95,35,0,4,4,36,true,4
synth-n_500-m_13283-k_20-p_0.1.txt,500,13283,9,0,20,20,13200,true,1294
synth-n_500-m_13672-k_25-p_0.1.txt,500,13672,10,0,25,25,13557,true,302
synth-n_500-m_13710-k_30-p_0.1.txt,500,13710,4,0,30,30,13714,true,1198
synth-n_500-m_14453-k_50-p_0.1.txt,500,14453,3,0,50,50,14454,true,1430
synth-n_500-m_15273-k_70-p_0.1.txt,500,15273,0,0,70,70,15339,true,2534
synth-n_500-m_15985-k_100-p_0.1.txt,500,15985,0,0,100,100,16075,true,25894
synth-n_500-m_16565-k_120-p_0.1.txt,500,16565,0,0,120,120,16676,true,28802
synth-n_500-m_17327-k_150-p_0.1.txt,500,17327,0,0,150,150,17452,true,63281
synth-n_500-m_17907-k_200-p_0.1.txt,500,17907,0,0,-1,0,18057,false,90000
synth-n_500-m_26431-k_20-p_0.2.txt,500,26431,0,0,20,20,26451,true,919
synth-n_500-m_26954-k_25-p_0.2.txt,500,26954,2,0,25,25,26937,true,2771
synth-n_500-m_27136-k_30-p_0.2.txt,500,27136,0,0,30,30,27166,true,919
synth-n_500-m_28432-k_50-p_0.2.txt,500,28432,0,0,50,50,28482,true,1015
synth-n_500-m_29623-k_70-p_0.2.txt,500,29623,0,0,70,70,29687,true,6527
synth-n_500-m_31513-k_100-p_0.2.txt,500,31513,0,0,100,100,31607,true,12747
synth-n_500-m_32243-k_120-p_0.2.txt,500,32243,0,0,120,120,32349,true,21362
synth-n_500-m_33353-k_150-p_0.2.txt,500,33353,0,0,150,150,33489,true,89721
synth-n_500-m_34356-k_200-p_0.2.txt,500,34356,0,0,-1,0,34515,false,90000
synth-n_500-m_6745-k_25-p_0.05.txt,500,6745,42,0,25,25,6294,true,194
synth-n_500-m_6906-k_20-p_0.05.txt,500,6906,51,0,20,20,6492,true,114
synth-n_500-m_6986-k_30-p_0.05.txt,500,6986,39,1,30,30,6637,true,146
synth-n_500-m_7195-k_50-p_0.05.txt,500,7195,21,0,50,50,7069,true,516
synth-n_500-m_7774-k_70-p_0.05.txt,500,7774,8,0,70,70,7797,true,7139
synth-n_500-m_8350-k_100-p_0.05.txt,500,8350,2,0,100,100,8436,true,1988
synth-n_500-m_8412-k_120-p_0.05.txt,500,8412,1,0,120,120,8514,true,4901
synth-n_500-m_8716-k_150-p_0.05.txt,500,8716,0,0,150,0,8833,false,90000
synth-n_500-m_9062-k_200-p_0.05.txt,500,9062,0,0,-1,0,9196,false,90000
synth-n_700-m_13000-k_25-p_0.05.txt,700,13000,36,0,25,25,12618,true,698
synth-n_700-m_13374-k_30-p_0.05.txt,700,13374,32,0,30,30,13085,true,280
synth-n_700-m_13738-k_50-p_0.05.txt,700,13738,16,0,50,50,13688,true,1049
synth-n_700-m_14360-k_70-p_0.05.txt,700,14360,9,0,70,70,14341,true,1874
synth-n_700-m_14970-k_100-p_0.05.txt,700,14970,0,0,100,100,15066,true,7675
synth-n_700-m_15640-k_120-p_0.05.txt,700,15640,2,0,120,120,15708,true,3047
synth-n_700-m_16024-k_150-p_0.05.txt,700,16024,0,0,150,150,16163,true,6179
synth-n_700-m_16823-k_200-p_0.05.txt,700,16823,0,0,-1,200,16991,true,81206
synth-n_700-m_26060-k_25-p_0.1.txt,700,26060,10,0,25,25,25852,true,1168
synth-n_700-m_26206-k_30-p_0.1.txt,700,26206,7,0,30,30,25988,true,1111
synth-n_700-m_27622-k_50-p_0.1.txt,700,27622,0,0,50,50,27672,true,2718
synth-n_700-m_28433-k_70-p_0.1.txt,700,28433,0,0,70,70,28501,true,4328
synth-n_700-m_29736-k_100-p_0.1.txt,700,29736,0,0,100,100,29833,true,5772
synth-n_700-m_30695-k_120-p_0.1.txt,700,30695,0,0,120,120,30804,true,52725
synth-n_700-m_31750-k_150-p_0.1.txt,700,31750,0,0,150,150,31890,true,14219
synth-n_700-m_33182-k_200-p_0.1.txt,700,33182,0,0,-1,0,33355,false,90000
synth-n_700-m_51621-k_25-p_0.2.txt,700,51621,1,0,25,25,51493,true,2744
synth-n_700-m_52169-k_30-p_0.2.txt,700,52169,0,0,30,30,52199,true,3777
synth-n_700-m_54187-k_50-p_0.2.txt,700,54187,0,0,50,50,54236,true,8546
synth-n_700-m_55984-k_70-p_0.2.txt,700,55984,0,0,70,70,56053,true,8864
synth-n_700-m_58597-k_100-p_0.2.txt,700,58597,0,0,-1,100,58696,true,14684
synth-n_700-m_60598-k_120-p_0.2.txt,700,60598,0,0,-1,120,60711,true,89907
synth-n_700-m_61751-k_150-p_0.2.txt,700,61751,0,0,-1,150,61892,true,78999
synth-n_700-m_64387-k_200-p_0.2.txt,700,64387,0,0,-1,0,64560,false,90000
