name,n,m,k_optimal,k_solved,k_start,verified,pre_removed_nodes,removed_flowers,recursive_steps,millis,packing_millis
synth-n_2600-m_735701-k_150-p_0.2.txt,2600,735701,-1,150,0,false,0,0,7,138176,121169
synth-n_2600-m_752513-k_200-p_0.2.txt,2600,752513,-1,199,0,false,0,0,5,91708,80244
synth-n_300-m_10021-k_20-p_0.2.txt,300,10021,20,20,0,true,1,0,19,159,107
synth-n_300-m_10113-k_25-p_0.2.txt,300,10113,25,25,0,true,1,0,22,178,92
synth-n_300-m_10205-k_30-p_0.2.txt,300,10205,30,30,0,true,0,0,27,244,123
synth-n_300-m_10954-k_50-p_0.2.txt,300,10954,50,50,0,true,0,0,87,1518,991
synth-n_300-m_11628-k_70-p_0.2.txt,300,11628,70,70,0,true,0,0,406,8344,6793
synth-n_300-m_12194-k_100-p_0.2.txt,300,12194,100,100,0,true,0,0,2378,46878,40621
synth-n_300-m_12407-k_120-p_0.2.txt,300,12407,120,119,0,false,0,0,4524,90051,77472
synth-n_300-m_2373-k_15-p_0.05.txt,300,2373,15,15,0,true,70,0,8,7,5
synth-n_300-m_2470-k_20-p_0.05.txt,300,2470,20,20,1,true,74,0,12,14,12
synth-n_300-m_2597-k_25-p_0.05.txt,300,2597,25,25,0,true,48,0,29,54,49
synth-n_300-m_2657-k_30-p_0.05.txt,300,2657,30,30,0,true,30,0,35,87,81
synth-n_300-m_2835-k_50-p_0.05.txt,300,2835,50,50,0,true,13,0,464,2727,2371
synth-n_300-m_2943-k_70-p_0.05.txt,300,2943,70,66,0,false,9,0,10223,90012,77747
synth-n_300-m_3132-k_100-p_0.05.txt,300,3132,-1,79,0,false,1,0,9548,90001,79795
synth-n_300-m_3265-k_120-p_0.05.txt,300,3265,-1,81,0,false,1,0,9237,90007,79659
synth-n_300-m_4857-k_15-p_0.1.txt,300,4857,15,15,0,true,26,0,12,23,17
synth-n_300-m_4934-k_25-p_0.1.txt,300,4934,25,25,0,true,11,0,22,50,41
synth-n_300-m_4954-k_20-p_0.1.txt,300,4954,20,20,0,true,18,0,23,68,59
synth-n_300-m_5319-k_30-p_0.1.txt,300,5319,30,30,0,true,6,0,52,279,230
synth-n_300-m_5550-k_50-p_0.1.txt,300,5550,50,50,0,true,1,0,70,557,384
synth-n_300-m_5939-k_70-p_0.1.txt,300,5939,70,70,0,true,0,0,121,1600,1155
synth-n_300-m_6233-k_100-p_0.1.txt,300,6233,100,97,0,false,0,0,7290,90027,80116
synth-n_300-m_6319-k_120-p_0.1.txt,300,6319,120,104,0,false,0,0,7032,90002,82178
synth-n_300-m_9556-k_15-p_0.2.txt,300,9556,15,15,0,true,1,0,15,70,44
synth-n_3000-m_240581-k_120-p_0.05.txt,3000,240581,-1,120,0,false,0,0,33,90912,64802
synth-n_3000-m_245845-k_150-p_0.05.txt,3000,245845,-1,150,0,false,0,0,42,90311,57710
synth-n_3000-m_251178-k_200-p_0.05.txt,3000,251178,-1,196,0,false,0,0,36,92428,64854
synth-n_3000-m_480800-k_120-p_0.1.txt,3000,480800,-1,120,0,false,0,0,17,91640,67776
synth-n_3000-m_488450-k_150-p_0.1.txt,3000,488450,-1,150,0,false,0,0,11,94260,75825
synth-n_3000-m_498304-k_200-p_0.1.txt,3000,498304,-1,200,0,false,0,0,12,96565,78744
synth-n_3000-m_954655-k_120-p_0.2.txt,3000,954655,-1,120,0,false,0,0,5,101195,82163
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,-1,150,0,false,0,0,5,111610,94739
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,-1,197,0,false,0,0,3,90604,78861
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,-1,120,0,false,0,0,3,95187,78922
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,-1,150,0,false,0,0,3,117295,100143
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,-1,199,0,false,0,0,2,96956,87331
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,-1,120,0,false,0,0,33,92047,54470
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,-1,149,0,false,0,0,26,90205,58273
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,-1,200,0,false,0,0,23,92930,67700
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,-1,120,0,false,0,0,11,93822,70726
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,-1,149,0,false,0,0,9,90037,71265
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,-1,199,0,false,0,0,7,99022,84301
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,70,70,0,true,0,0,122,2871,2075
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,100,100,0,true,0,0,717,19493,16141
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,120,119,0,false,0,0,3585,90053,80726
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,150,131,0,false,0,0,3017,90121,82866
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,15,15,0,true,4,0,12,108,80
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,20,20,0,true,0,0,19,223,133
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,25,25,0,true,0,0,22,371,238
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,30,30,0,true,0,0,30,541,321
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,50,50,0,true,0,0,49,1047,626
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,70,70,0,true,0,0,129,5699,4029
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,100,100,0,true,0,0,943,51417,41352
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,120,117,0,false,0,0,1751,90012,77744
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,-1,138,0,false,0,0,1327,90676,78622
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,20,20,1,true,69,0,19,44,37
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,15,15,3,true,100,0,7,8,4
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,25,25,1,true,58,0,26,70,58
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,30,30,0,true,38,0,27,102,93
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,50,50,0,true,17,0,518,5881,5470
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,70,70,0,true,10,0,1364,18246,14984
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,100,95,0,false,1,0,4850,90004,79684
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,120,107,0,false,2,0,4728,90012,81982
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,-1,114,0,false,0,0,4453,90003,82192
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,15,15,3,true,29,0,9,20,13
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,20,20,1,true,24,0,12,41,31
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,25,25,0,true,7,0,30,241,191
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,30,30,0,true,9,0,36,230,209
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,50,50,0,true,1,0,53,612,397
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,-1,150,0,false,0,0,2,118127,103449
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,-1,200,0,false,0,0,2,131911,119334
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,-1,150,0,false,0,0,19,92781,61924
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,-1,197,0,false,0,0,15,96737,73274
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,-1,150,0,false,0,0,7,104719,83225
