name,n,m,k_optimal,k_solved,k_start,verified,pre_removed_nodes,removed_flowers,recursive_steps,millis,packing_millis
out.cfinder-google-n_100,8,7,-1,6,6,false,8,0,0,0,0
out.cfinder-google-n_1000,413,576,-1,100,94,false,404,0,6,1,0
out.cfinder-google-n_10000,9678,70276,-1,1715,1603,false,7514,0,336372,180000,81523
out.cfinder-google-n_1500,723,1120,-1,188,157,false,678,0,34,4,0
out.cfinder-google-n_200,32,27,-1,13,13,false,32,0,0,0,0
out.cfinder-google-n_2000,1384,3224,-1,307,244,false,1294,0,72,9,0
out.cfinder-google-n_3000,2127,5857,-1,574,400,false,1880,0,202,23,0
out.cfinder-google-n_4000,3184,11463,-1,852,555,false,2768,0,361,42,0
out.cfinder-google-n_50,8,8,-1,7,7,false,8,0,0,0,0
out.cfinder-google-n_500,119,142,-1,37,35,false,116,0,2,0,0
out.cfinder-google-n_5000,4366,19192,-1,1200,740,false,3722,0,567,71,1
out.cfinder-google-n_6000,5853,31372,-1,1581,901,false,4916,0,908,102,2
out.cfinder-google-n_7000,6186,31254,-1,1928,1091,false,5038,0,1109,109,2
out.cfinder-google-n_8000,7228,48521,-1,1334,1204,false,5596,0,538446,180000,66662
out.cfinder-google-n_9000,8186,53109,-1,2698,1380,false,6392,0,1938,196,7
talk-oc-n_100,0,0,-1,0,0,false,0,0,0,0,0
talk-oc-n_1000,589,757,-1,7,7,false,589,0,0,0,0
talk-oc-n_1500,284,489,-1,15,15,false,284,0,0,0,0
talk-oc-n_200,81,78,-1,0,0,false,81,0,0,0,0
talk-oc-n_2000,408,605,-1,15,15,false,408,0,0,0,0
talk-oc-n_3000,2997,4263,-1,29,29,false,2997,0,0,1,0
talk-oc-n_3066,3064,4464,-1,30,30,false,3064,0,0,1,0
talk-oc-n_50,0,0,-1,0,0,false,0,0,0,0,0
talk-oc-n_500,26,22,-1,3,3,false,26,0,0,0,0
temporalGraph-n_100,2,1,-1,0,0,false,2,0,0,0,0
temporalGraph-n_1000,622,1447,-1,40,40,false,622,0,0,0,0
temporalGraph-n_1500,1343,3437,-1,77,61,false,1310,0,9,1,0
temporalGraph-n_1868,1866,5517,-1,106,91,false,1834,0,8,1,0
temporalGraph-n_200,50,73,-1,5,5,false,50,0,0,0,0
temporalGraph-n_50,12,16,-1,3,3,false,12,0,0,0,0
temporalGraph-n_500,199,368,-1,17,11,false,185,0,2,0,0
ucsocial-n_100,26,30,-1,5,5,false,26,0,0,0,0
ucsocial-n_1000,882,6250,-1,258,219,false,798,0,2,1,0
ucsocial-n_1500,1412,12596,-1,435,253,false,1033,0,45,68,9
ucsocial-n_1902,1899,20296,-1,585,381,false,1493,0,149,252,55
ucsocial-n_200,82,138,-1,23,23,false,82,0,0,0,0
ucsocial-n_50,16,18,-1,3,3,false,16,0,0,0,0
ucsocial-n_500,353,1231,-1,80,80,false,353,0,0,0,0
usairport-n_100,46,92,-1,13,13,false,46,0,0,0,0
usairport-n_1000,910,10027,-1,253,146,false,730,0,266,67,18
usairport-n_1500,1490,25277,-1,428,222,false,1115,0,14796,2345,766
usairport-n_1577,1574,28236,-1,455,243,false,1189,0,17285,3469,1131
usairport-n_200,104,308,-1,29,19,false,85,0,5,0,0
usairport-n_50,10,19,-1,5,2,false,5,0,2,0,0
usairport-n_500,383,3451,-1,112,68,false,305,0,45,6,1
wikispeedia-n_100,26,19,-1,0,0,false,26,0,0,0,0
wikispeedia-n_1000,903,3091,-1,156,145,false,884,0,16,1,0
wikispeedia-n_1500,1415,7438,-1,271,165,false,1114,0,47515,9870,6152
wikispeedia-n_200,124,190,-1,14,14,false,124,0,0,0,0
wikispeedia-n_2000,1927,12519,-1,430,201,false,1300,0,68027,180001,95837
wikispeedia-n_3000,2973,29508,-1,756,224,false,1442,0,5384,180017,77354
wikispeedia-n_4000,3996,52711,-1,1100,247,false,1524,0,1321,180096,65667
wikispeedia-n_4181,4179,57572,-1,1159,255,false,1558,0,1112,180062,63580
wikispeedia-n_50,8,5,-1,0,0,false,8,0,0,0,0
wikispeedia-n_500,370,857,-1,56,45,false,345,0,8,1,0
synth-n_100-m_1093-k_5-p_0.2.txt,100,1093,-1,5,5,false,100,0,0,0,0
synth-n_100-m_1146-k_10-p_0.2.txt,100,1146,-1,10,0,false,8,0,8,2,1
synth-n_100-m_1151-k_15-p_0.2.txt,100,1151,-1,15,0,false,3,0,16,5,2
synth-n_100-m_1229-k_20-p_0.2.txt,100,1229,-1,20,0,false,0,0,15,10,2
synth-n_100-m_1263-k_25-p_0.2.txt,100,1263,-1,25,0,false,0,0,40,29,13
synth-n_100-m_1275-k_30-p_0.2.txt,100,1275,-1,30,0,false,0,0,102,98,55
synth-n_100-m_263-k_5-p_0.05.txt,99,263,-1,5,5,false,99,0,0,0,0
synth-n_100-m_289-k_10-p_0.05.txt,99,289,-1,4,1,false,86,0,2,0,0
synth-n_100-m_302-k_15-p_0.05.txt,100,302,-1,8,4,false,87,0,2,0,0
synth-n_100-m_332-k_20-p_0.05.txt,100,332,-1,14,3,false,57,0,9,1,0
synth-n_100-m_336-k_30-p_0.05.txt,100,336,-1,13,1,false,42,0,7,0,0
synth-n_100-m_343-k_25-p_0.05.txt,100,343,-1,14,0,false,43,0,51,5,2
synth-n_100-m_515-k_5-p_0.1.txt,100,515,-1,5,0,false,37,0,4,1,0
synth-n_100-m_591-k_15-p_0.1.txt,100,591,-1,15,0,false,17,0,18,3,1
synth-n_100-m_611-k_10-p_0.1.txt,100,611,-1,10,0,false,19,0,10,1,0
synth-n_100-m_628-k_20-p_0.1.txt,100,628,-1,20,0,false,12,0,67,14,9
synth-n_100-m_691-k_25-p_0.1.txt,100,691,-1,23,0,false,3,0,112,24,13
synth-n_100-m_732-k_30-p_0.1.txt,100,732,-1,27,0,false,1,0,1093,249,169
synth-n_1000-m_107005-k_50-p_0.2.txt,1000,107005,-1,50,0,false,0,0,47,7489,1837
synth-n_1000-m_110357-k_70-p_0.2.txt,1000,110357,-1,70,0,false,0,0,68,11362,2735
synth-n_1000-m_114433-k_100-p_0.2.txt,1000,114433,-1,100,0,false,0,0,104,18478,5324
synth-n_1000-m_116757-k_120-p_0.2.txt,1000,116757,-1,120,0,false,0,0,158,37716,15221
synth-n_1000-m_119520-k_150-p_0.2.txt,1000,119520,-1,150,0,false,0,0,344,122695,67653
synth-n_1000-m_124702-k_200-p_0.2.txt,1000,124702,-1,198,0,false,0,0,317,180208,118908
synth-n_1000-m_27142-k_50-p_0.05.txt,1000,27142,-1,50,0,false,13,0,92,1252,1096
synth-n_1000-m_28175-k_70-p_0.05.txt,1000,28175,-1,70,0,false,11,0,84,1525,1016
synth-n_1000-m_29037-k_100-p_0.05.txt,1000,29037,-1,100,0,false,5,0,211,10844,4782
synth-n_1000-m_30042-k_120-p_0.05.txt,1000,30042,-1,120,0,false,0,0,115,4434,1158
synth-n_1000-m_30795-k_150-p_0.05.txt,1000,30795,-1,150,0,false,0,0,831,65988,28491
synth-n_1000-m_32410-k_200-p_0.05.txt,1000,32410,-1,192,0,false,0,0,3274,180004,134163
synth-n_1000-m_54531-k_50-p_0.1.txt,1000,54531,-1,50,0,false,3,0,46,2871,784
synth-n_1000-m_55974-k_70-p_0.1.txt,1000,55974,-1,70,0,false,0,0,61,4720,1144
synth-n_1000-m_57929-k_100-p_0.1.txt,1000,57929,-1,100,0,false,0,0,181,23823,10183
synth-n_1000-m_59867-k_120-p_0.1.txt,1000,59867,-1,120,0,false,0,0,281,42617,20123
synth-n_1000-m_60934-k_150-p_0.1.txt,1000,60934,-1,150,0,false,0,0,944,102195,67579
synth-n_1000-m_64710-k_200-p_0.1.txt,1000,64710,-1,200,0,false,0,0,858,185846,107281
synth-n_1300-m_104213-k_200-p_0.1.txt,1300,104213,-1,200,0,false,0,0,412,193939,116984
synth-n_1300-m_178841-k_50-p_0.2.txt,1300,178841,-1,50,0,false,0,0,58,21241,5566
synth-n_1300-m_183367-k_70-p_0.2.txt,1300,183367,-1,70,0,false,0,0,66,22133,5164
synth-n_1300-m_188195-k_100-p_0.2.txt,1300,188195,-1,100,0,false,0,0,113,43800,13238
synth-n_1300-m_191963-k_120-p_0.2.txt,1300,191963,-1,120,0,false,0,0,197,99198,39826
synth-n_1300-m_196174-k_150-p_0.2.txt,1300,196174,-1,150,0,false,0,0,220,118969,52404
synth-n_1300-m_204142-k_200-p_0.2.txt,1300,204142,-1,198,0,false,0,0,136,183680,127902
synth-n_1300-m_45241-k_50-p_0.05.txt,1300,45241,-1,50,0,false,9,0,61,1828,1217
synth-n_1300-m_46137-k_70-p_0.05.txt,1300,46137,-1,70,0,false,10,0,66,2259,1073
synth-n_1300-m_47847-k_100-p_0.05.txt,1300,47847,-1,100,0,false,2,0,133,12117,4733
synth-n_1300-m_49172-k_120-p_0.05.txt,1300,49172,-1,120,0,false,0,0,122,9960,2720
synth-n_1300-m_50340-k_150-p_0.05.txt,1300,50340,-1,150,0,false,0,0,740,102206,44145
synth-n_1300-m_52952-k_200-p_0.05.txt,1300,52952,-1,200,0,false,1,0,645,119202,49426
synth-n_1300-m_89669-k_50-p_0.1.txt,1300,89669,-1,50,0,false,2,0,48,5178,1574
synth-n_1300-m_92255-k_70-p_0.1.txt,1300,92255,-1,70,0,false,1,0,68,10348,2278
synth-n_1300-m_95352-k_100-p_0.1.txt,1300,95352,-1,100,0,false,0,0,154,35257,12753
synth-n_1300-m_97421-k_120-p_0.1.txt,1300,97421,-1,120,0,false,0,0,162,37686,14971
synth-n_1300-m_99879-k_150-p_0.1.txt,1300,99879,-1,150,0,false,0,0,150,26906,6952
synth-n_150-m_1254-k_10-p_0.1.txt,150,1254,-1,10,0,false,32,0,7,2,0
synth-n_150-m_1269-k_15-p_0.1.txt,150,1269,-1,15,2,false,31,0,12,4,2
synth-n_150-m_1284-k_20-p_0.1.txt,150,1284,-1,20,0,false,16,0,17,4,2
synth-n_150-m_1385-k_25-p_0.1.txt,150,1385,-1,25,0,false,9,0,34,12,8
synth-n_150-m_1423-k_30-p_0.1.txt,150,1423,-1,30,0,false,8,0,186,150,97
synth-n_150-m_1561-k_70-p_0.1.txt,150,1561,-1,54,0,false,1,0,222181,180000,134783
synth-n_150-m_1564-k_50-p_0.1.txt,150,1564,-1,46,0,false,0,0,2822,2548,1832
synth-n_150-m_2446-k_10-p_0.2.txt,150,2446,-1,10,0,false,6,0,9,4,2
synth-n_150-m_2502-k_15-p_0.2.txt,150,2502,-1,15,0,false,3,0,21,14,8
synth-n_150-m_2552-k_20-p_0.2.txt,150,2552,-1,20,0,false,2,0,30,35,20
synth-n_150-m_2731-k_25-p_0.2.txt,150,2731,-1,25,0,false,1,0,26,30,13
synth-n_150-m_2807-k_30-p_0.2.txt,150,2807,-1,30,0,false,0,0,31,32,18
synth-n_150-m_3040-k_50-p_0.2.txt,150,3040,-1,50,0,false,0,0,345,710,422
synth-n_150-m_3050-k_70-p_0.2.txt,150,3050,-1,70,0,false,0,0,90737,117206,87376
synth-n_150-m_630-k_15-p_0.05.txt,150,630,-1,15,1,false,74,0,25,4,2
synth-n_150-m_634-k_10-p_0.05.txt,150,634,-1,7,7,false,150,0,0,0,0
synth-n_150-m_666-k_20-p_0.05.txt,150,666,-1,15,1,false,56,0,10,2,0
synth-n_150-m_704-k_25-p_0.05.txt,150,704,-1,21,1,false,48,0,14,3,1
synth-n_150-m_781-k_50-p_0.05.txt,150,781,-1,26,0,false,25,0,113,147,68
synth-n_150-m_782-k_30-p_0.05.txt,150,782,-1,28,1,false,29,0,3362,1517,885
synth-n_150-m_805-k_70-p_0.05.txt,150,805,-1,27,0,false,12,0,22,66,13
synth-n_1600-m_137884-k_70-p_0.1.txt,1600,137884,-1,70,0,false,0,0,63,16365,4150
synth-n_1600-m_141523-k_100-p_0.1.txt,1600,141523,-1,100,0,false,0,0,94,25321,5626
synth-n_1600-m_143789-k_120-p_0.1.txt,1600,143789,-1,120,0,false,0,0,144,54984,19363
synth-n_1600-m_147721-k_150-p_0.1.txt,1600,147721,-1,150,0,false,0,0,260,135601,64502
synth-n_1600-m_152838-k_200-p_0.1.txt,1600,152838,-1,199,0,false,0,0,248,180335,100802
synth-n_1600-m_273042-k_70-p_0.2.txt,1600,273042,-1,70,0,false,0,0,68,43351,9427
synth-n_1600-m_279359-k_100-p_0.2.txt,1600,279359,-1,100,0,false,0,0,107,73705,19148
synth-n_1600-m_284773-k_120-p_0.2.txt,1600,284773,-1,120,0,false,0,0,186,163103,59460
synth-n_1600-m_290831-k_150-p_0.2.txt,1600,290831,-1,150,0,false,0,0,145,95236,22395
synth-n_1600-m_301143-k_200-p_0.2.txt,1600,301143,-1,196,0,false,0,0,90,199632,130725
synth-n_1600-m_68907-k_70-p_0.05.txt,1600,68907,-1,70,0,false,2,0,61,6087,1525
synth-n_1600-m_70865-k_100-p_0.05.txt,1600,70865,-1,100,0,false,3,0,137,20188,7895
synth-n_1600-m_72748-k_120-p_0.05.txt,1600,72748,-1,120,0,false,0,0,148,26684,8914
synth-n_1600-m_74607-k_150-p_0.05.txt,1600,74607,-1,150,0,false,0,0,236,52745,18103
synth-n_1600-m_77345-k_200-p_0.05.txt,1600,77345,-1,200,0,false,0,0,560,180005,73220
synth-n_200-m_1076-k_10-p_0.05.txt,200,1076,-1,10,10,false,200,0,0,0,0
synth-n_200-m_1167-k_15-p_0.05.txt,200,1167,-1,15,1,false,62,0,13,4,2
synth-n_200-m_1175-k_20-p_0.05.txt,200,1175,-1,20,0,false,43,0,20,10,5
synth-n_200-m_1245-k_25-p_0.05.txt,200,1245,-1,24,0,false,48,0,19,4,2
synth-n_200-m_1266-k_30-p_0.05.txt,200,1266,-1,28,0,false,38,0,62,32,21
synth-n_200-m_1336-k_50-p_0.05.txt,200,1336,-1,36,0,false,15,0,3722,1397,931
synth-n_200-m_1434-k_70-p_0.05.txt,200,1434,-1,42,0,false,2,0,3857,1494,997
synth-n_200-m_2169-k_15-p_0.1.txt,200,2169,-1,15,1,false,25,0,17,12,7
synth-n_200-m_2199-k_10-p_0.1.txt,200,2199,-1,10,0,false,20,0,8,4,2
synth-n_200-m_2293-k_20-p_0.1.txt,200,2293,-1,20,0,false,12,0,19,13,9
synth-n_200-m_2369-k_25-p_0.1.txt,200,2369,-1,25,0,false,13,0,21,17,10
synth-n_200-m_2491-k_30-p_0.1.txt,200,2491,-1,30,0,false,8,0,48,66,44
synth-n_200-m_2592-k_50-p_0.1.txt,200,2592,-1,50,0,false,1,0,492,861,581
synth-n_200-m_2772-k_70-p_0.1.txt,200,2772,-1,70,0,false,0,0,68567,125389,98282
synth-n_200-m_4301-k_10-p_0.2.txt,200,4301,-1,10,0,false,5,0,8,7,4
synth-n_200-m_4485-k_20-p_0.2.txt,200,4485,-1,20,0,false,0,0,19,25,12
synth-n_200-m_4497-k_15-p_0.2.txt,200,4497,-1,15,0,false,4,0,13,13,9
synth-n_200-m_4763-k_25-p_0.2.txt,200,4763,-1,25,0,false,0,0,31,111,47
synth-n_200-m_4854-k_30-p_0.2.txt,200,4854,-1,30,0,false,1,0,38,113,51
synth-n_200-m_5144-k_50-p_0.2.txt,200,5144,-1,50,0,false,0,0,114,480,258
synth-n_200-m_5366-k_70-p_0.2.txt,200,5366,-1,70,0,false,0,0,1309,4493,3130
synth-n_2000-m_106592-k_70-p_0.05.txt,2000,106592,-1,70,0,false,9,0,90,12024,5574
synth-n_2000-m_108739-k_100-p_0.05.txt,2000,108739,-1,100,0,false,1,0,94,22098,5367
synth-n_2000-m_110886-k_120-p_0.05.txt,2000,110886,-1,120,0,false,2,0,258,97020,35575
synth-n_2000-m_112582-k_150-p_0.05.txt,2000,112582,-1,150,0,false,0,0,238,86813,31557
synth-n_2000-m_117145-k_200-p_0.05.txt,2000,117145,-1,199,0,false,0,0,305,180224,84050
synth-n_2000-m_212793-k_70-p_0.1.txt,2000,212793,-1,70,0,false,0,0,67,27273,7751
synth-n_2000-m_217131-k_100-p_0.1.txt,2000,217131,-1,100,0,false,0,0,121,66148,20797
synth-n_2000-m_220005-k_120-p_0.1.txt,2000,220005,-1,120,0,false,0,0,134,73957,22490
synth-n_2000-m_225391-k_150-p_0.1.txt,2000,225391,-1,150,0,false,0,0,148,77819,17113
synth-n_2000-m_233102-k_200-p_0.1.txt,2000,233102,-1,200,0,false,0,0,118,190166,125706
synth-n_2000-m_422023-k_70-p_0.2.txt,2000,422023,-1,70,0,false,0,0,74,88825,21524
synth-n_2000-m_430943-k_100-p_0.2.txt,2000,430943,-1,100,0,false,0,0,97,111965,26323
synth-n_2000-m_435643-k_120-p_0.2.txt,2000,435643,-1,120,0,false,0,0,120,144476,30176
synth-n_2000-m_444160-k_150-p_0.2.txt,2000,444160,-1,150,0,false,0,0,84,180966,77991
synth-n_2000-m_457573-k_200-p_0.2.txt,2000,457573,-1,200,0,false,0,0,60,216899,135506
synth-n_2300-m_142851-k_100-p_0.05.txt,2300,142851,-1,100,0,false,1,0,93,22578,6251
synth-n_2300-m_144829-k_120-p_0.05.txt,2300,144829,-1,120,0,false,2,0,164,72613,26903
synth-n_2300-m_147738-k_150-p_0.05.txt,2300,147738,-1,150,0,false,1,0,179,75122,23543
synth-n_2300-m_152429-k_200-p_0.05.txt,2300,152429,-1,200,0,false,0,0,230,180372,76246
synth-n_2300-m_284623-k_100-p_0.1.txt,2300,284623,-1,100,0,false,0,0,135,112175,33351
synth-n_2300-m_286796-k_120-p_0.1.txt,2300,286796,-1,120,0,false,0,0,116,85792,18044
synth-n_2300-m_292795-k_150-p_0.1.txt,2300,292795,-1,150,0,false,0,0,160,180732,68996
synth-n_2300-m_302503-k_200-p_0.1.txt,2300,302503,-1,198,0,false,0,0,80,180035,118714
synth-n_2300-m_563042-k_100-p_0.2.txt,2300,563042,-1,100,0,false,0,0,76,181592,35608
synth-n_2300-m_569928-k_120-p_0.2.txt,2300,569928,-1,120,0,false,0,0,81,181077,50210
synth-n_2300-m_580179-k_150-p_0.2.txt,2300,580179,-1,149,0,false,0,0,54,180536,80372
synth-n_2300-m_595551-k_200-p_0.2.txt,2300,595551,-1,200,0,false,0,0,80,180061,39555
synth-n_250-m_1653-k_10-p_0.05.txt,250,1653,-1,10,10,false,250,0,0,1,0
synth-n_250-m_1708-k_15-p_0.05.txt,250,1708,-1,15,1,false,79,0,7,2,1
synth-n_250-m_1797-k_25-p_0.05.txt,250,1797,-1,25,0,false,39,0,35,24,18
synth-n_250-m_1806-k_20-p_0.05.txt,250,1806,-1,20,1,false,67,0,23,13,9
synth-n_250-m_1841-k_30-p_0.05.txt,250,1841,-1,30,0,false,32,0,30,23,16
synth-n_250-m_1998-k_50-p_0.05.txt,250,1998,-1,47,0,false,12,0,11248,7208,5201
synth-n_250-m_2173-k_70-p_0.05.txt,250,2173,-1,59,0,false,9,0,175421,180002,126159
synth-n_250-m_2260-k_100-p_0.05.txt,250,2260,-1,61,0,false,0,0,141153,180000,123964
synth-n_250-m_2350-k_120-p_0.05.txt,250,2350,-1,69,0,false,0,0,96931,180002,127801
synth-n_250-m_3237-k_10-p_0.1.txt,250,3237,-1,10,0,false,23,0,6,5,2
synth-n_250-m_3416-k_15-p_0.1.txt,250,3416,-1,15,0,false,20,0,13,10,6
synth-n_250-m_3493-k_25-p_0.1.txt,250,3493,-1,25,1,false,13,0,19,19,13
synth-n_250-m_3591-k_20-p_0.1.txt,250,3591,-1,20,0,false,9,0,17,15,11
synth-n_250-m_3730-k_30-p_0.1.txt,250,3730,-1,30,0,false,4,0,53,138,82
synth-n_250-m_3992-k_50-p_0.1.txt,250,3992,-1,50,0,false,0,0,130,501,277
synth-n_250-m_4149-k_70-p_0.1.txt,250,4149,-1,70,0,false,0,0,385,1695,997
synth-n_250-m_4386-k_100-p_0.1.txt,250,4386,-1,91,0,false,0,0,55874,180006,147509
synth-n_250-m_4530-k_120-p_0.1.txt,250,4530,-1,94,0,false,0,0,55625,180005,147136
synth-n_250-m_6567-k_10-p_0.2.txt,250,6567,-1,10,0,false,6,0,8,12,7
synth-n_250-m_6839-k_20-p_0.2.txt,250,6839,-1,20,0,false,3,0,20,64,27
synth-n_250-m_6880-k_15-p_0.2.txt,250,6880,-1,15,0,false,2,0,14,24,14
synth-n_250-m_7102-k_25-p_0.2.txt,250,7102,-1,25,0,false,1,0,21,81,32
synth-n_250-m_7321-k_30-p_0.2.txt,250,7321,-1,30,0,false,1,0,46,271,115
synth-n_250-m_8019-k_50-p_0.2.txt,250,8019,-1,50,0,false,0,0,107,933,445
synth-n_250-m_8255-k_70-p_0.2.txt,250,8255,-1,70,0,false,0,0,285,1943,1197
synth-n_250-m_8674-k_100-p_0.2.txt,250,8674,-1,100,0,false,0,0,14412,79398,56706
synth-n_250-m_8784-k_120-p_0.2.txt,250,8784,-1,112,0,false,0,0,30143,180002,134915
synth-n_2600-m_181265-k_100-p_0.05.txt,2600,181265,-1,100,0,false,2,0,105,42544,13361
synth-n_2600-m_183371-k_120-p_0.05.txt,2600,183371,-1,120,0,false,0,0,148,85035,26417
synth-n_2600-m_186921-k_150-p_0.05.txt,2600,186921,-1,150,0,false,1,0,172,98088,27335
synth-n_2600-m_190932-k_200-p_0.05.txt,2600,190932,-1,199,0,false,0,0,175,202137,100012
synth-n_2600-m_360584-k_100-p_0.1.txt,2600,360584,-1,100,0,false,0,0,95,98743,19965
synth-n_2600-m_364394-k_120-p_0.1.txt,2600,364394,-1,120,0,false,0,0,132,180208,53929
synth-n_2600-m_370561-k_150-p_0.1.txt,2600,370561,-1,150,0,false,0,0,90,181025,89949
synth-n_2600-m_380919-k_200-p_0.1.txt,2600,380919,-1,198,0,false,0,0,58,180579,119375
synth-n_2600-m_716555-k_100-p_0.2.txt,2600,716555,-1,100,0,false,0,0,64,180515,36199
synth-n_2600-m_722675-k_120-p_0.2.txt,2600,722675,-1,120,0,false,0,0,59,181143,36049
