name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
ChicagoRegional-n_3000,1619,2022,0,0,631,631,866,true,55358
ChicagoRegional-n_4000,2607,3623,0,0,1020,0,585,false,90000
ChicagoRegional-n_50,4,4,0,0,2,2,2,true,1
ChicagoRegional-n_500,52,50,0,0,24,24,24,true,3
ChicagoRegional-n_5000,3710,5774,0,0,1484,0,329,false,90000
ChicagoRegional-n_6000,4927,8488,0,0,1987,0,185,false,90000
ChicagoRegional-n_7000,6106,11328,0,0,2495,0,123,false,90000
ChicagoRegional-n_8000,7282,14765,0,0,3028,0,101,false,90000
ChicagoRegional-n_9000,8479,19095,0,0,3651,0,70,false,90000
health-n_100,23,18,0,0,4,4,4,true,1
health-n_1000,934,2008,0,0,231,231,343,true,8103
health-n_1500,1451,4642,0,0,446,446,836,true,42399
health-n_200,94,87,0,0,17,17,21,true,6
health-n_2000,1973,7956,0,0,674,0,1106,false,90000
health-n_2542,2539,12969,0,0,960,0,723,false,90000
health-n_50,10,7,0,0,2,2,2,true,1
health-n_500,388,490,0,0,67,67,85,true,353
link-kv-n_100,18,22,0,0,8,8,10,true,2
link-kv-n_1000,644,4081,0,0,234,0,1472,false,90000
link-kv-n_1500,1054,8494,0,0,391,0,2182,false,90000
link-kv-n_200,90,139,0,0,20,20,29,true,9
link-kv-n_2000,1772,19901,0,0,565,0,399,false,90000
link-kv-n_3000,2540,39796,0,0,900,0,124,false,90000
link-kv-n_4000,3777,69389,0,0,-1,0,64,false,90000
link-kv-n_50,6,3,0,0,0,0,0,true,0
link-kv-n_500,270,1056,0,0,83,83,307,true,610
link-kv-n_5000,4840,117893,0,0,-1,0,22,false,90000
link-kv-n_6000,5911,162803,0,0,-1,0,12,false,90000
link-kv-n_6916,6914,211650,0,0,-1,0,8,false,90000
openflights-n_100,25,48,0,0,10,10,19,true,3
openflights-n_1000,625,2842,0,0,201,201,774,true,7609
openflights-n_1500,1199,7492,0,0,413,0,1878,false,90000
openflights-n_200,64,106,0,0,26,26,41,true,7
openflights-n_2000,1794,13285,0,0,593,0,686,false,90000
openflights-n_2942,2939,30501,0,0,998,0,224,false,90000
openflights-n_50,4,4,0,0,2,2,2,true,1
openflights-n_500,226,770,0,0,80,80,248,true,253
out.cfinder-google-n_100,8,7,0,0,6,6,6,true,1
out.cfinder-google-n_1000,413,576,0,0,100,100,103,true,451
out.cfinder-google-n_10000,9678,70276,0,0,3133,0,8,false,90000
out.cfinder-google-n_1500,723,1120,0,0,188,188,212,true,3974
out.cfinder-google-n_200,32,27,0,0,13,13,13,true,3
out.cfinder-google-n_2000,1384,3224,0,0,307,307,358,true,42939
out.cfinder-google-n_3000,2127,5857,0,0,574,0,422,false,90000
out.cfinder-google-n_4000,3184,11463,0,0,852,0,449,false,90000
out.cfinder-google-n_50,8,8,0,0,7,7,7,true,6
out.cfinder-google-n_500,119,142,0,0,37,37,38,true,13
out.cfinder-google-n_5000,4366,19192,0,0,1200,0,56,false,90000
out.cfinder-google-n_6000,5853,31372,0,0,1581,0,38,false,90000
out.cfinder-google-n_7000,6186,31254,0,0,1928,0,57,false,90000
out.cfinder-google-n_8000,7228,48521,0,0,2338,0,45,false,90000
out.cfinder-google-n_9000,8186,53109,0,0,2698,0,18,false,90000
talk-oc-n_100,0,0,0,0,0,0,0,true,0
talk-oc-n_1000,589,757,0,0,7,7,21,true,445
talk-oc-n_1500,284,489,0,0,15,15,48,true,170
talk-oc-n_200,81,78,0,0,0,0,0,true,0
talk-oc-n_2000,408,605,0,0,15,15,44,true,350
talk-oc-n_3000,2997,4263,0,0,29,0,44,false,90000
talk-oc-n_3066,3064,4464,0,0,30,0,41,false,90000
talk-oc-n_50,0,0,0,0,0,0,0,true,0
talk-oc-n_500,26,22,0,0,3,3,4,true,1
temporalGraph-n_100,2,1,0,0,0,0,0,true,0
temporalGraph-n_1000,622,1447,0,0,40,40,139,true,3261
temporalGraph-n_1500,1343,3437,0,0,77,77,382,true,71865
temporalGraph-n_1868,1866,5517,0,0,106,0,179,false,90000
temporalGraph-n_200,50,73,0,0,5,5,9,true,3
temporalGraph-n_50,12,16,0,0,3,3,4,true,1
temporalGraph-n_500,199,368,0,0,17,17,52,true,70
ucsocial-n_100,26,30,0,0,5,5,6,true,1
ucsocial-n_1000,882,6250,0,0,258,258,1291,true,41134
ucsocial-n_1500,1412,12596,0,0,435,0,679,false,90000
ucsocial-n_1902,1899,20296,0,0,585,0,232,false,90000
ucsocial-n_200,82,138,0,0,23,23,36,true,8
ucsocial-n_50,16,18,0,0,3,3,5,true,1
ucsocial-n_500,353,1231,0,0,80,80,257,true,938
usairport-n_100,46,92,0,0,13,13,28,true,5
usairport-n_1000,910,10027,0,0,253,253,2254,true,82267
usairport-n_1500,1490,25277,0,0,428,0,500,false,90000
usairport-n_1577,1574,28236,0,0,455,0,418,false,90000
usairport-n_200,104,308,0,0,29,29,67,true,25
usairport-n_50,10,19,0,0,5,5,7,true,2
usairport-n_500,383,3451,0,0,112,112,889,true,4402
wikispeedia-n_100,26,19,0,0,0,0,0,true,0
wikispeedia-n_1000,903,3091,0,0,156,156,317,true,7767
wikispeedia-n_1500,1415,7438,0,0,271,271,908,true,69492
wikispeedia-n_200,124,190,0,0,14,14,17,true,9
wikispeedia-n_2000,1927,12519,0,0,437,0,941,false,90000
wikispeedia-n_3000,2973,29508,0,0,-1,0,617,false,90000
wikispeedia-n_4000,3996,52711,0,0,-1,0,299,false,90000
wikispeedia-n_4181,4179,57572,0,0,-1,0,266,false,90000
wikispeedia-n_50,8,5,0,0,0,0,0,true,0
wikispeedia-n_500,370,857,0,0,56,56,95,true,313
synth-n_100-m_1093-k_5-p_0.2.txt,100,1093,0,0,5,5,11,true,8
synth-n_100-m_1146-k_10-p_0.2.txt,100,1146,0,0,10,10,21,true,12
synth-n_100-m_1151-k_15-p_0.2.txt,100,1151,0,0,15,15,40,true,21
synth-n_100-m_1229-k_20-p_0.2.txt,100,1229,0,0,20,20,98,true,51
synth-n_100-m_1263-k_25-p_0.2.txt,100,1263,0,0,25,25,211,true,110
synth-n_100-m_1275-k_30-p_0.2.txt,100,1275,0,0,30,30,269,true,149
synth-n_100-m_263-k_5-p_0.05.txt,99,263,0,0,5,5,11,true,5
synth-n_100-m_289-k_10-p_0.05.txt,99,289,0,0,4,4,8,true,5
synth-n_100-m_302-k_15-p_0.05.txt,100,302,0,0,8,8,14,true,6
synth-n_100-m_332-k_20-p_0.05.txt,100,332,0,0,14,14,29,true,14
synth-n_100-m_336-k_30-p_0.05.txt,100,336,0,0,15,15,43,true,18
synth-n_100-m_343-k_25-p_0.05.txt,100,343,0,0,14,14,30,true,12
synth-n_100-m_515-k_5-p_0.1.txt,100,515,0,0,5,5,8,true,6
synth-n_100-m_591-k_15-p_0.1.txt,100,591,0,0,15,15,37,true,16
synth-n_100-m_611-k_10-p_0.1.txt,100,611,0,0,10,10,21,true,9
synth-n_100-m_628-k_20-p_0.1.txt,100,628,0,0,20,20,55,true,23
synth-n_100-m_691-k_25-p_0.1.txt,100,691,0,0,25,25,154,true,67
synth-n_100-m_732-k_30-p_0.1.txt,100,732,0,0,30,30,182,true,197
synth-n_1000-m_107005-k_50-p_0.2.txt,1000,107005,0,0,-1,50,163,true,29593
synth-n_1000-m_110357-k_70-p_0.2.txt,1000,110357,0,0,-1,0,698,false,90000
synth-n_1000-m_114433-k_100-p_0.2.txt,1000,114433,0,0,-1,0,655,false,90000
synth-n_1000-m_116757-k_120-p_0.2.txt,1000,116757,0,0,-1,0,676,false,90000
synth-n_1000-m_119520-k_150-p_0.2.txt,1000,119520,0,0,-1,0,630,false,90000
synth-n_1000-m_124702-k_200-p_0.2.txt,1000,124702,0,0,-1,0,553,false,90000
synth-n_1000-m_27142-k_50-p_0.05.txt,1000,27142,0,0,50,50,109,true,7678
synth-n_1000-m_28175-k_70-p_0.05.txt,1000,28175,0,0,70,70,215,true,14647
synth-n_1000-m_29037-k_100-p_0.05.txt,1000,29037,0,0,100,0,1105,false,90000
synth-n_1000-m_30042-k_120-p_0.05.txt,1000,30042,0,0,120,120,1446,true,79118
synth-n_1000-m_30795-k_150-p_0.05.txt,1000,30795,0,0,150,150,1798,true,66785
synth-n_1000-m_32410-k_200-p_0.05.txt,1000,32410,0,0,-1,0,2421,false,90000
synth-n_1000-m_54531-k_50-p_0.1.txt,1000,54531,0,0,50,50,124,true,13310
synth-n_1000-m_55974-k_70-p_0.1.txt,1000,55974,0,0,70,70,559,true,61447
synth-n_1000-m_57929-k_100-p_0.1.txt,1000,57929,0,0,-1,0,1277,false,90000
synth-n_1000-m_59867-k_120-p_0.1.txt,1000,59867,0,0,-1,0,1397,false,90000
synth-n_1000-m_60934-k_150-p_0.1.txt,1000,60934,0,0,-1,0,1289,false,90000
synth-n_1000-m_64710-k_200-p_0.1.txt,1000,64710,0,0,-1,0,1409,false,90000
synth-n_1300-m_104213-k_200-p_0.1.txt,1300,104213,0,0,-1,0,561,false,90000
synth-n_1300-m_178841-k_50-p_0.2.txt,1300,178841,0,0,-1,50,160,true,65443
synth-n_1300-m_183367-k_70-p_0.2.txt,1300,183367,0,0,-1,0,278,false,90000
synth-n_1300-m_188195-k_100-p_0.2.txt,1300,188195,0,0,-1,0,277,false,90000
synth-n_1300-m_191963-k_120-p_0.2.txt,1300,191963,0,0,-1,0,261,false,90000
synth-n_1300-m_196174-k_150-p_0.2.txt,1300,196174,0,0,-1,0,246,false,90000
synth-n_1300-m_204142-k_200-p_0.2.txt,1300,204142,0,0,-1,0,219,false,90000
synth-n_1300-m_45241-k_50-p_0.05.txt,1300,45241,0,0,50,50,107,true,16204
synth-n_1300-m_46137-k_70-p_0.05.txt,1300,46137,0,0,70,70,192,true,27118
synth-n_1300-m_47847-k_100-p_0.05.txt,1300,47847,0,0,-1,100,312,true,40304
synth-n_1300-m_49172-k_120-p_0.05.txt,1300,49172,0,0,-1,0,761,false,90000
synth-n_1300-m_50340-k_150-p_0.05.txt,1300,50340,0,0,-1,0,818,false,90000
synth-n_1300-m_52952-k_200-p_0.05.txt,1300,52952,0,0,-1,0,873,false,90000
synth-n_1300-m_89669-k_50-p_0.1.txt,1300,89669,0,0,-1,50,137,true,30770
synth-n_1300-m_92255-k_70-p_0.1.txt,1300,92255,0,0,-1,70,207,true,43536
synth-n_1300-m_95352-k_100-p_0.1.txt,1300,95352,0,0,-1,0,464,false,90000
synth-n_1300-m_97421-k_120-p_0.1.txt,1300,97421,0,0,-1,0,533,false,90000
synth-n_1300-m_99879-k_150-p_0.1.txt,1300,99879,0,0,-1,0,574,false,90000
synth-n_150-m_1254-k_10-p_0.1.txt,150,1254,0,0,10,10,19,true,19
synth-n_150-m_1269-k_15-p_0.1.txt,150,1269,0,0,15,15,34,true,33
synth-n_150-m_1284-k_20-p_0.1.txt,150,1284,0,0,20,20,63,true,51
synth-n_150-m_1385-k_25-p_0.1.txt,150,1385,0,0,25,25,67,true,58
synth-n_150-m_1423-k_30-p_0.1.txt,150,1423,0,0,30,30,189,true,145
synth-n_150-m_1561-k_70-p_0.1.txt,150,1561,0,0,-1,0,1419,false,90000
synth-n_150-m_1564-k_50-p_0.1.txt,150,1564,0,0,-1,48,487,true,1174
synth-n_150-m_2446-k_10-p_0.2.txt,150,2446,0,0,10,10,24,true,37
synth-n_150-m_2502-k_15-p_0.2.txt,150,2502,0,0,15,15,116,true,143
synth-n_150-m_2552-k_20-p_0.2.txt,150,2552,0,0,20,20,84,true,94
synth-n_150-m_2731-k_25-p_0.2.txt,150,2731,0,0,25,25,286,true,265
synth-n_150-m_2807-k_30-p_0.2.txt,150,2807,0,0,30,30,241,true,235
synth-n_150-m_3040-k_50-p_0.2.txt,150,3040,0,0,50,50,580,true,730
synth-n_150-m_3050-k_70-p_0.2.txt,150,3050,0,0,-1,0,817,false,90000
synth-n_150-m_630-k_15-p_0.05.txt,150,630,0,0,15,15,39,true,30
synth-n_150-m_634-k_10-p_0.05.txt,150,634,0,0,7,7,11,true,11
synth-n_150-m_666-k_20-p_0.05.txt,150,666,0,0,15,15,28,true,21
synth-n_150-m_704-k_25-p_0.05.txt,150,704,0,0,23,23,70,true,50
synth-n_150-m_781-k_50-p_0.05.txt,150,781,0,0,32,32,277,true,591
synth-n_150-m_782-k_30-p_0.05.txt,150,782,0,0,28,28,131,true,104
synth-n_150-m_805-k_70-p_0.05.txt,150,805,0,0,43,0,900,false,90000
synth-n_1600-m_137884-k_70-p_0.1.txt,1600,137884,0,0,-1,70,221,true,86129
synth-n_1600-m_141523-k_100-p_0.1.txt,1600,141523,0,0,-1,0,287,false,90000
synth-n_1600-m_143789-k_120-p_0.1.txt,1600,143789,0,0,-1,0,305,false,90000
synth-n_1600-m_147721-k_150-p_0.1.txt,1600,147721,0,0,-1,0,309,false,90000
synth-n_1600-m_152838-k_200-p_0.1.txt,1600,152838,0,0,-1,0,298,false,90000
synth-n_1600-m_273042-k_70-p_0.2.txt,1600,273042,0,0,-1,0,153,false,90000
synth-n_1600-m_279359-k_100-p_0.2.txt,1600,279359,0,0,-1,0,141,false,90000
synth-n_1600-m_284773-k_120-p_0.2.txt,1600,284773,0,0,-1,0,136,false,90000
synth-n_1600-m_290831-k_150-p_0.2.txt,1600,290831,0,0,-1,0,125,false,90000
synth-n_1600-m_301143-k_200-p_0.2.txt,1600,301143,0,0,-1,0,112,false,90000
synth-n_1600-m_68907-k_70-p_0.05.txt,1600,68907,0,0,70,70,181,true,48643
synth-n_1600-m_70865-k_100-p_0.05.txt,1600,70865,0,0,-1,100,282,true,66404
synth-n_1600-m_72748-k_120-p_0.05.txt,1600,72748,0,0,-1,0,412,false,90000
synth-n_1600-m_74607-k_150-p_0.05.txt,1600,74607,0,0,-1,0,433,false,90000
synth-n_1600-m_77345-k_200-p_0.05.txt,1600,77345,0,0,-1,0,463,false,90000
synth-n_200-m_1076-k_10-p_0.05.txt,200,1076,0,0,10,10,20,true,32
synth-n_200-m_1167-k_15-p_0.05.txt,200,1167,0,0,15,15,42,true,60
synth-n_200-m_1175-k_20-p_0.05.txt,200,1175,0,0,20,20,43,true,55
synth-n_200-m_1245-k_25-p_0.05.txt,200,1245,0,0,24,24,53,true,73
synth-n_200-m_1266-k_30-p_0.05.txt,200,1266,0,0,30,30,110,true,158
synth-n_200-m_1336-k_50-p_0.05.txt,200,1336,0,0,45,45,485,true,726
synth-n_200-m_1434-k_70-p_0.05.txt,200,1434,0,0,-1,0,1011,false,90000
synth-n_200-m_2169-k_15-p_0.1.txt,200,2169,0,0,15,15,30,true,63
synth-n_200-m_2199-k_10-p_0.1.txt,200,2199,0,0,10,10,21,true,46
synth-n_200-m_2293-k_20-p_0.1.txt,200,2293,0,0,20,20,43,true,88
synth-n_200-m_2369-k_25-p_0.1.txt,200,2369,0,0,25,25,81,true,147
synth-n_200-m_2491-k_30-p_0.1.txt,200,2491,0,0,30,30,313,true,477
synth-n_200-m_2592-k_50-p_0.1.txt,200,2592,0,0,50,50,307,true,480
synth-n_200-m_2772-k_70-p_0.1.txt,200,2772,0,0,70,70,678,true,2283
synth-n_200-m_4301-k_10-p_0.2.txt,200,4301,0,0,10,10,22,true,78
synth-n_200-m_4485-k_20-p_0.2.txt,200,4485,0,0,20,20,76,true,227
synth-n_200-m_4497-k_15-p_0.2.txt,200,4497,0,0,15,15,43,true,139
synth-n_200-m_4763-k_25-p_0.2.txt,200,4763,0,0,25,25,79,true,218
synth-n_200-m_4854-k_30-p_0.2.txt,200,4854,0,0,30,30,373,true,735
synth-n_200-m_5144-k_50-p_0.2.txt,200,5144,0,0,50,50,551,true,1015
synth-n_200-m_5366-k_70-p_0.2.txt,200,5366,0,0,70,70,707,true,2568
synth-n_2000-m_106592-k_70-p_0.05.txt,2000,106592,0,0,70,70,156,true,72417
synth-n_2000-m_108739-k_100-p_0.05.txt,2000,108739,0,0,-1,0,219,false,90000
synth-n_2000-m_110886-k_120-p_0.05.txt,2000,110886,0,0,-1,0,240,false,90000
synth-n_2000-m_112582-k_150-p_0.05.txt,2000,112582,0,0,-1,0,252,false,90000
synth-n_2000-m_117145-k_200-p_0.05.txt,2000,117145,0,0,-1,0,260,false,90000
synth-n_2000-m_212793-k_70-p_0.1.txt,2000,212793,0,0,-1,0,147,false,90000
synth-n_2000-m_217131-k_100-p_0.1.txt,2000,217131,0,0,-1,0,161,false,90000
synth-n_2000-m_220005-k_120-p_0.1.txt,2000,220005,0,0,-1,0,161,false,90000
synth-n_2000-m_225391-k_150-p_0.1.txt,2000,225391,0,0,-1,0,164,false,90000
synth-n_2000-m_233102-k_200-p_0.1.txt,2000,233102,0,0,-1,0,151,false,90000
synth-n_2000-m_422023-k_70-p_0.2.txt,2000,422023,0,0,-1,0,68,false,90000
synth-n_2000-m_430943-k_100-p_0.2.txt,2000,430943,0,0,-1,0,65,false,90000
synth-n_2000-m_435643-k_120-p_0.2.txt,2000,435643,0,0,-1,0,66,false,90000
synth-n_2000-m_444160-k_150-p_0.2.txt,2000,444160,0,0,-1,0,57,false,90000
synth-n_2000-m_457573-k_200-p_0.2.txt,2000,457573,0,0,-1,0,52,false,90000
synth-n_2300-m_142851-k_100-p_0.05.txt,2300,142851,0,0,-1,0,136,false,90000
synth-n_2300-m_144829-k_120-p_0.05.txt,2300,144829,0,0,-1,0,119,false,90000
synth-n_2300-m_147738-k_150-p_0.05.txt,2300,147738,0,0,-1,0,138,false,90000
synth-n_2300-m_152429-k_200-p_0.05.txt,2300,152429,0,0,-1,0,136,false,90000
synth-n_2300-m_284623-k_100-p_0.1.txt,2300,284623,0,0,-1,0,86,false,90000
synth-n_2300-m_286796-k_120-p_0.1.txt,2300,286796,0,0,-1,0,112,false,90000
synth-n_2300-m_292795-k_150-p_0.1.txt,2300,292795,0,0,-1,0,115,false,90000
synth-n_2300-m_302503-k_200-p_0.1.txt,2300,302503,0,0,-1,0,111,false,90000
synth-n_2300-m_563042-k_100-p_0.2.txt,2300,563042,0,0,-1,0,48,false,90000
synth-n_2300-m_569928-k_120-p_0.2.txt,2300,569928,0,0,-1,0,44,false,90000
synth-n_2300-m_580179-k_150-p_0.2.txt,2300,580179,0,0,-1,0,41,false,90000
synth-n_2300-m_595551-k_200-p_0.2.txt,2300,595551,0,0,-1,0,40,false,90000
synth-n_250-m_1653-k_10-p_0.05.txt,250,1653,0,0,10,10,24,true,51
synth-n_250-m_1708-k_15-p_0.05.txt,250,1708,0,0,15,15,37,true,89
synth-n_250-m_1797-k_25-p_0.05.txt,250,1797,0,0,25,25,55,true,116
synth-n_250-m_1806-k_20-p_0.05.txt,250,1806,0,0,20,20,44,true,117
synth-n_250-m_1841-k_30-p_0.05.txt,250,1841,0,0,30,30,77,true,192
synth-n_250-m_1998-k_50-p_0.05.txt,250,1998,0,0,50,50,181,true,383
synth-n_250-m_2173-k_70-p_0.05.txt,250,2173,0,0,69,69,661,true,3259
synth-n_250-m_2260-k_100-p_0.05.txt,250,2260,0,0,-1,0,1892,false,90000
synth-n_250-m_2350-k_120-p_0.05.txt,250,2350,0,0,-1,0,2809,false,90000
synth-n_250-m_3237-k_10-p_0.1.txt,250,3237,0,0,10,10,20,true,76
synth-n_250-m_3416-k_15-p_0.1.txt,250,3416,0,0,15,15,28,true,98
synth-n_250-m_3493-k_25-p_0.1.txt,250,3493,0,0,25,25,63,true,204
synth-n_250-m_3591-k_20-p_0.1.txt,250,3591,0,0,20,20,93,true,314
synth-n_250-m_3730-k_30-p_0.1.txt,250,3730,0,0,30,30,82,true,258
synth-n_250-m_3992-k_50-p_0.1.txt,250,3992,0,0,50,50,497,true,1005
synth-n_250-m_4149-k_70-p_0.1.txt,250,4149,0,0,70,70,540,true,1294
synth-n_250-m_4386-k_100-p_0.1.txt,250,4386,0,0,-1,0,1273,false,90000
synth-n_250-m_4530-k_120-p_0.1.txt,250,4530,0,0,-1,0,2733,false,90000
synth-n_250-m_6567-k_10-p_0.2.txt,250,6567,0,0,10,10,22,true,132
synth-n_250-m_6839-k_20-p_0.2.txt,250,6839,0,0,20,20,48,true,254
synth-n_250-m_6880-k_15-p_0.2.txt,250,6880,0,0,15,15,30,true,173
synth-n_250-m_7102-k_25-p_0.2.txt,250,7102,0,0,25,25,604,true,2524
synth-n_250-m_7321-k_30-p_0.2.txt,250,7321,0,0,30,30,481,true,1659
synth-n_250-m_8019-k_50-p_0.2.txt,250,8019,0,0,50,50,772,true,2287
synth-n_250-m_8255-k_70-p_0.2.txt,250,8255,0,0,70,70,655,true,2477
synth-n_250-m_8674-k_100-p_0.2.txt,250,8674,0,0,100,0,1220,false,90000
synth-n_250-m_8784-k_120-p_0.2.txt,250,8784,0,0,-1,0,2640,false,90000
synth-n_2600-m_181265-k_100-p_0.05.txt,2600,181265,0,0,-1,0,128,false,90000
synth-n_2600-m_183371-k_120-p_0.05.txt,2600,183371,0,0,-1,0,137,false,90000
synth-n_2600-m_186921-k_150-p_0.05.txt,2600,186921,0,0,-1,0,141,false,90000
synth-n_2600-m_190932-k_200-p_0.05.txt,2600,190932,0,0,-1,0,145,false,90000
synth-n_2600-m_360584-k_100-p_0.1.txt,2600,360584,0,0,-1,0,81,false,90000
synth-n_2600-m_364394-k_120-p_0.1.txt,2600,364394,0,0,-1,0,82,false,90000
synth-n_2600-m_370561-k_150-p_0.1.txt,2600,370561,0,0,-1,0,87,false,90000
synth-n_2600-m_380919-k_200-p_0.1.txt,2600,380919,0,0,-1,0,78,false,90000
synth-n_2600-m_716555-k_100-p_0.2.txt,2600,716555,0,0,-1,0,31,false,90000
synth-n_2600-m_722675-k_120-p_0.2.txt,2600,722675,0,0,-1,0,30,false,90000
synth-n_2600-m_735701-k_150-p_0.2.txt,2600,735701,0,0,-1,0,29,false,90000
synth-n_2600-m_752513-k_200-p_0.2.txt,2600,752513,0,0,-1,0,27,false,90000
synth-n_300-m_10021-k_20-p_0.2.txt,300,10021,0,0,20,20,51,true,443
synth-n_300-m_10113-k_25-p_0.2.txt,300,10113,0,0,25,25,66,true,530
synth-n_300-m_10205-k_30-p_0.2.txt,300,10205,0,0,30,30,482,true,2440
synth-n_300-m_10954-k_50-p_0.2.txt,300,10954,0,0,50,50,1269,true,5816
synth-n_300-m_11628-k_70-p_0.2.txt,300,11628,0,0,70,70,1231,true,6294
synth-n_300-m_12194-k_100-p_0.2.txt,300,12194,0,0,100,100,1386,true,10170
synth-n_300-m_12407-k_120-p_0.2.txt,300,12407,0,0,120,0,2356,false,90000
synth-n_300-m_2373-k_15-p_0.05.txt,300,2373,0,0,15,15,32,true,116
synth-n_300-m_2470-k_20-p_0.05.txt,300,2470,0,0,20,20,37,true,126
synth-n_300-m_2597-k_25-p_0.05.txt,300,2597,0,0,25,25,56,true,201
synth-n_300-m_2657-k_30-p_0.05.txt,300,2657,0,0,30,30,64,true,196
synth-n_300-m_2835-k_50-p_0.05.txt,300,2835,0,0,50,50,145,true,423
synth-n_300-m_2943-k_70-p_0.05.txt,300,2943,0,0,70,70,306,true,958
synth-n_300-m_3132-k_100-p_0.05.txt,300,3132,0,0,-1,0,1315,false,90000
synth-n_300-m_3265-k_120-p_0.05.txt,300,3265,0,0,-1,0,2680,false,90000
synth-n_300-m_4857-k_15-p_0.1.txt,300,4857,0,0,15,15,32,true,172
synth-n_300-m_4934-k_25-p_0.1.txt,300,4934,0,0,25,25,70,true,343
synth-n_300-m_4954-k_20-p_0.1.txt,300,4954,0,0,20,20,50,true,272
synth-n_300-m_5319-k_30-p_0.1.txt,300,5319,0,0,30,30,577,true,2442
synth-n_300-m_5550-k_50-p_0.1.txt,300,5550,0,0,50,50,615,true,2326
synth-n_300-m_5939-k_70-p_0.1.txt,300,5939,0,0,70,70,750,true,2446
synth-n_300-m_6233-k_100-p_0.1.txt,300,6233,0,0,100,100,870,true,5118
synth-n_300-m_6319-k_120-p_0.1.txt,300,6319,0,0,120,0,1172,false,90000
synth-n_300-m_9556-k_15-p_0.2.txt,300,9556,0,0,15,15,40,true,336
synth-n_3000-m_240581-k_120-p_0.05.txt,3000,240581,0,0,-1,0,99,false,90000
synth-n_3000-m_245845-k_150-p_0.05.txt,3000,245845,0,0,-1,0,100,false,90000
synth-n_3000-m_251178-k_200-p_0.05.txt,3000,251178,0,0,-1,0,102,false,90000
synth-n_3000-m_480800-k_120-p_0.1.txt,3000,480800,0,0,-1,0,53,false,90000
synth-n_3000-m_488450-k_150-p_0.1.txt,3000,488450,0,0,-1,0,55,false,90000
synth-n_3000-m_498304-k_200-p_0.1.txt,3000,498304,0,0,-1,0,51,false,90000
synth-n_3000-m_954655-k_120-p_0.2.txt,3000,954655,0,0,-1,0,20,false,90000
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,0,0,-1,0,19,false,90000
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,0,0,-1,0,17,false,90000
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,0,0,-1,0,13,false,90000
