name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
link-kv-n_3000,2540,39796,1620,174,900,900,29697,true,24205
link-kv-n_4000,3777,69389,2389,200,-1,0,50447,false,90000
link-kv-n_50,6,3,6,0,0,0,0,true,0
link-kv-n_500,270,1056,196,23,83,83,598,true,47
link-kv-n_5000,4840,117893,2975,261,-1,0,82440,false,90000
link-kv-n_6000,5911,162803,3599,304,-1,0,120252,false,90000
link-kv-n_6916,6914,211650,4186,352,-1,0,158630,false,90000
openflights-n_100,25,48,25,10,10,10,0,true,0
openflights-n_1000,625,2842,602,190,201,201,90,true,13
openflights-n_1500,1199,7492,1111,364,413,413,368,true,56
openflights-n_200,64,106,57,22,26,26,24,true,5
openflights-n_2000,1794,13285,1691,535,593,593,468,true,60
openflights-n_2942,2939,30501,2676,858,998,998,1268,true,132
openflights-n_50,4,4,4,2,2,2,0,true,0
openflights-n_500,226,770,207,69,80,80,79,true,9
out.cfinder-google-n_100,8,7,8,6,6,6,0,true,0
out.cfinder-google-n_1000,413,576,404,94,100,100,30,true,7
out.cfinder-google-n_10000,9678,70276,7514,1603,3133,3133,12678,true,1472
out.cfinder-google-n_1500,723,1120,678,157,188,188,163,true,53
out.cfinder-google-n_200,32,27,32,13,13,13,0,true,0
out.cfinder-google-n_2000,1384,3224,1294,244,307,307,335,true,96
out.cfinder-google-n_3000,2127,5857,1880,400,574,574,964,true,258
out.cfinder-google-n_4000,3184,11463,2768,555,852,852,1685,true,426
out.cfinder-google-n_50,8,8,8,7,7,7,0,true,0
out.cfinder-google-n_500,119,142,116,35,37,37,10,true,4
out.cfinder-google-n_5000,4366,19192,3722,740,1200,1200,2716,true,616
out.cfinder-google-n_6000,5853,31372,4916,901,1581,1581,4319,true,919
out.cfinder-google-n_7000,6186,31254,5038,1091,1928,1928,5698,true,1121
out.cfinder-google-n_8000,7228,48521,5596,1204,2338,2338,9046,true,1413
out.cfinder-google-n_9000,8186,53109,6392,1380,2698,2698,9461,true,1497
talk-oc-n_100,0,0,0,0,0,0,0,true,0
talk-oc-n_1000,589,757,589,7,7,7,0,true,0
talk-oc-n_1500,284,489,284,15,15,15,0,true,0
talk-oc-n_200,81,78,81,0,0,0,0,true,0
talk-oc-n_2000,408,605,408,15,15,15,0,true,0
talk-oc-n_3000,2997,4263,2997,29,29,29,0,true,2
talk-oc-n_3066,3064,4464,3064,30,30,30,0,true,2
talk-oc-n_50,0,0,0,0,0,0,0,true,0
talk-oc-n_500,26,22,26,3,3,3,0,true,0
temporalGraph-n_100,2,1,2,0,0,0,0,true,0
temporalGraph-n_1000,622,1447,622,40,40,40,0,true,0
temporalGraph-n_1500,1343,3437,1310,61,77,77,301,true,13
temporalGraph-n_1868,1866,5517,1834,91,106,106,236,true,17
temporalGraph-n_200,50,73,50,5,5,5,0,true,0
temporalGraph-n_50,12,16,12,3,3,3,0,true,0
temporalGraph-n_500,199,368,185,11,17,17,62,true,6
ucsocial-n_100,26,30,26,5,5,5,0,true,0
ucsocial-n_1000,882,6250,798,219,258,258,437,true,19
ucsocial-n_1500,1412,12596,1033,253,435,435,3094,true,225
ucsocial-n_1902,1899,20296,1493,381,585,585,2935,true,185
ucsocial-n_200,82,138,82,23,23,23,0,true,0
ucsocial-n_50,16,18,16,3,3,3,0,true,0
ucsocial-n_500,353,1231,353,80,80,80,0,true,0
usairport-n_100,46,92,46,13,13,13,0,true,0
usairport-n_1000,910,10027,730,146,253,253,1908,true,161
usairport-n_1500,1490,25277,1115,222,428,428,5355,true,582
usairport-n_1577,1574,28236,1189,243,455,455,5709,true,672
usairport-n_200,104,308,85,19,29,29,114,true,7
usairport-n_50,10,19,5,2,5,5,21,true,3
usairport-n_500,383,3451,305,68,112,112,638,true,52
wikispeedia-n_100,26,19,26,0,0,0,0,true,0
wikispeedia-n_1000,903,3091,884,145,156,156,75,true,10
wikispeedia-n_1500,1415,7438,1114,165,271,271,2026,true,402
wikispeedia-n_200,124,190,124,14,14,14,0,true,0
wikispeedia-n_2000,1927,12519,1300,201,437,437,4949,true,5741
wikispeedia-n_3000,2973,29508,1442,224,-1,0,16857,false,90000
wikispeedia-n_4000,3996,52711,1524,247,-1,0,34517,false,90000
wikispeedia-n_4181,4179,57572,1558,255,-1,0,37640,false,90000
wikispeedia-n_50,8,5,8,0,0,0,0,true,0
wikispeedia-n_500,370,857,345,45,56,56,124,true,10
synth-n_100-m_1093-k_5-p_0.2.txt,100,1093,100,5,5,5,0,true,0
synth-n_100-m_1146-k_10-p_0.2.txt,100,1146,8,0,10,10,1157,true,22
synth-n_100-m_1151-k_15-p_0.2.txt,100,1151,3,0,15,15,1248,true,32
synth-n_100-m_1229-k_20-p_0.2.txt,100,1229,0,0,20,20,1348,true,39
synth-n_100-m_1263-k_25-p_0.2.txt,100,1263,0,0,25,25,1382,true,40
synth-n_100-m_1275-k_30-p_0.2.txt,100,1275,0,0,30,30,1395,true,383
synth-n_100-m_263-k_5-p_0.05.txt,99,263,99,5,5,5,0,true,0
synth-n_100-m_289-k_10-p_0.05.txt,99,289,86,1,4,4,61,true,5
synth-n_100-m_302-k_15-p_0.05.txt,100,302,87,4,8,8,59,true,5
synth-n_100-m_332-k_20-p_0.05.txt,100,332,57,3,14,14,237,true,32
synth-n_100-m_336-k_30-p_0.05.txt,100,336,42,1,15,15,295,true,61
synth-n_100-m_343-k_25-p_0.05.txt,100,343,43,0,14,14,311,true,52
synth-n_100-m_515-k_5-p_0.1.txt,100,515,37,0,5,5,432,true,8
synth-n_100-m_591-k_15-p_0.1.txt,100,591,17,0,15,15,627,true,13
synth-n_100-m_611-k_10-p_0.1.txt,100,611,19,0,10,10,618,true,23
synth-n_100-m_628-k_20-p_0.1.txt,100,628,12,0,20,20,668,true,28
synth-n_100-m_691-k_25-p_0.1.txt,100,691,3,0,25,25,800,true,252
synth-n_100-m_732-k_30-p_0.1.txt,100,732,1,0,30,30,850,true,8848
synth-n_1000-m_107005-k_50-p_0.2.txt,1000,107005,0,0,-1,50,108032,true,17729
synth-n_1000-m_110357-k_70-p_0.2.txt,1000,110357,0,0,-1,70,111396,true,28950
synth-n_1000-m_114433-k_100-p_0.2.txt,1000,114433,0,0,-1,100,115486,true,41645
synth-n_1000-m_116757-k_120-p_0.2.txt,1000,116757,0,0,-1,120,117820,true,48838
synth-n_1000-m_119520-k_150-p_0.2.txt,1000,119520,0,0,-1,150,120597,true,70563
synth-n_1000-m_124702-k_200-p_0.2.txt,1000,124702,0,0,-1,200,125801,true,79052
synth-n_1000-m_27142-k_50-p_0.05.txt,1000,27142,13,0,50,50,27980,true,3965
synth-n_1000-m_28175-k_70-p_0.05.txt,1000,28175,11,0,70,70,29129,true,6079
synth-n_1000-m_29037-k_100-p_0.05.txt,1000,29037,5,0,100,100,30061,true,6111
synth-n_1000-m_30042-k_120-p_0.05.txt,1000,30042,0,0,120,120,31161,true,8897
synth-n_1000-m_30795-k_150-p_0.05.txt,1000,30795,0,0,150,150,31936,true,12146
synth-n_1000-m_32410-k_200-p_0.05.txt,1000,32410,0,0,-1,200,33587,true,14036
synth-n_1000-m_54531-k_50-p_0.1.txt,1000,54531,3,0,50,50,55461,true,10550
synth-n_1000-m_55974-k_70-p_0.1.txt,1000,55974,0,0,70,70,57028,true,11028
synth-n_1000-m_57929-k_100-p_0.1.txt,1000,57929,0,0,-1,100,59002,true,21182
synth-n_1000-m_59867-k_120-p_0.1.txt,1000,59867,0,0,-1,120,60952,true,23848
synth-n_1000-m_60934-k_150-p_0.1.txt,1000,60934,0,0,-1,150,62045,true,25526
synth-n_1000-m_64710-k_200-p_0.1.txt,1000,64710,0,0,-1,200,65850,true,38262
synth-n_1300-m_104213-k_200-p_0.1.txt,1300,104213,0,0,-1,200,105644,true,9175
synth-n_1300-m_178841-k_50-p_0.2.txt,1300,178841,0,0,-1,50,180168,true,4148
synth-n_1300-m_183367-k_70-p_0.2.txt,1300,183367,0,0,-1,70,184705,true,4223
synth-n_1300-m_188195-k_100-p_0.2.txt,1300,188195,0,0,-1,100,189547,true,4801
synth-n_1300-m_191963-k_120-p_0.2.txt,1300,191963,0,0,-1,120,193325,true,5229
synth-n_1300-m_196174-k_150-p_0.2.txt,1300,196174,0,0,-1,150,197550,true,16413
synth-n_1300-m_204142-k_200-p_0.2.txt,1300,204142,0,0,-1,200,205542,true,22102
synth-n_1300-m_45241-k_50-p_0.05.txt,1300,45241,9,0,50,50,46407,true,1601
synth-n_1300-m_46137-k_70-p_0.05.txt,1300,46137,10,0,70,70,47266,true,2042
synth-n_1300-m_47847-k_100-p_0.05.txt,1300,47847,2,0,-1,100,49237,true,3466
synth-n_1300-m_49172-k_120-p_0.05.txt,1300,49172,0,0,-1,120,50584,true,5244
synth-n_1300-m_50340-k_150-p_0.05.txt,1300,50340,0,0,-1,150,51781,true,9166
synth-n_1300-m_52952-k_200-p_0.05.txt,1300,52952,1,0,-1,200,54429,true,8089
synth-n_1300-m_89669-k_50-p_0.1.txt,1300,89669,2,0,-1,50,90983,true,2271
synth-n_1300-m_92255-k_70-p_0.1.txt,1300,92255,1,0,-1,70,93591,true,2486
synth-n_1300-m_95352-k_100-p_0.1.txt,1300,95352,0,0,-1,100,96723,true,2495
synth-n_1300-m_97421-k_120-p_0.1.txt,1300,97421,0,0,-1,120,98805,true,2798
synth-n_1300-m_99879-k_150-p_0.1.txt,1300,99879,0,0,-1,150,101279,true,3536
synth-n_150-m_1254-k_10-p_0.1.txt,150,1254,32,0,10,10,1165,true,21
synth-n_150-m_1269-k_15-p_0.1.txt,150,1269,31,2,15,15,1127,true,19
synth-n_150-m_1284-k_20-p_0.1.txt,150,1284,16,0,20,20,1351,true,24
synth-n_150-m_1385-k_25-p_0.1.txt,150,1385,9,0,25,25,1509,true,67
synth-n_150-m_1423-k_30-p_0.1.txt,150,1423,8,0,30,30,1555,true,70
synth-n_150-m_1561-k_70-p_0.1.txt,150,1561,1,0,-1,0,1746,false,90000
synth-n_150-m_1564-k_50-p_0.1.txt,150,1564,0,0,-1,48,1749,true,9541
synth-n_150-m_2446-k_10-p_0.2.txt,150,2446,6,0,10,10,2476,true,44
synth-n_150-m_2502-k_15-p_0.2.txt,150,2502,3,0,15,15,2645,true,55
synth-n_150-m_2552-k_20-p_0.2.txt,150,2552,2,0,20,20,2697,true,41
synth-n_150-m_2731-k_25-p_0.2.txt,150,2731,1,0,25,25,2897,true,48
synth-n_150-m_2807-k_30-p_0.2.txt,150,2807,0,0,30,30,2979,true,62
synth-n_150-m_3040-k_50-p_0.2.txt,150,3040,0,0,50,50,3220,true,889
synth-n_150-m_3050-k_70-p_0.2.txt,150,3050,0,0,-1,0,3235,false,90000
synth-n_150-m_630-k_15-p_0.05.txt,150,630,74,1,15,15,471,true,21
synth-n_150-m_634-k_10-p_0.05.txt,150,634,150,7,7,7,0,true,0
synth-n_150-m_666-k_20-p_0.05.txt,150,666,56,1,15,15,601,true,22
synth-n_150-m_704-k_25-p_0.05.txt,150,704,48,1,23,23,662,true,93
synth-n_150-m_781-k_50-p_0.05.txt,150,781,25,0,32,32,874,true,5145
synth-n_150-m_782-k_30-p_0.05.txt,150,782,29,1,28,28,826,true,1521
synth-n_150-m_805-k_70-p_0.05.txt,150,805,12,0,43,0,941,false,90000
synth-n_1600-m_137884-k_70-p_0.1.txt,1600,137884,0,0,-1,70,139536,true,3518
synth-n_1600-m_141523-k_100-p_0.1.txt,1600,141523,0,0,-1,100,143199,true,3551
synth-n_1600-m_143789-k_120-p_0.1.txt,1600,143789,0,0,-1,120,145473,true,4099
synth-n_1600-m_147721-k_150-p_0.1.txt,1600,147721,0,0,-1,150,149420,true,4593
synth-n_1600-m_152838-k_200-p_0.1.txt,1600,152838,0,0,-1,200,154565,true,12106
synth-n_1600-m_273042-k_70-p_0.2.txt,1600,273042,0,0,-1,70,274679,true,6601
synth-n_1600-m_279359-k_100-p_0.2.txt,1600,279359,0,0,-1,100,281011,true,7648
synth-n_1600-m_284773-k_120-p_0.2.txt,1600,284773,0,0,-1,120,286436,true,8035
synth-n_1600-m_290831-k_150-p_0.2.txt,1600,290831,0,0,-1,150,292507,true,18400
synth-n_1600-m_301143-k_200-p_0.2.txt,1600,301143,0,0,-1,200,302843,true,66562
synth-n_1600-m_68907-k_70-p_0.05.txt,1600,68907,2,0,70,70,70490,true,1906
synth-n_1600-m_70865-k_100-p_0.05.txt,1600,70865,3,0,-1,100,72545,true,1986
synth-n_1600-m_72748-k_120-p_0.05.txt,1600,72748,0,0,-1,120,74464,true,3115
synth-n_1600-m_74607-k_150-p_0.05.txt,1600,74607,0,0,-1,150,76347,true,4094
synth-n_1600-m_77345-k_200-p_0.05.txt,1600,77345,0,0,-1,200,79127,true,5953
synth-n_200-m_1076-k_10-p_0.05.txt,200,1076,200,10,10,10,0,true,0
synth-n_200-m_1167-k_15-p_0.05.txt,200,1167,62,1,15,15,999,true,44
synth-n_200-m_1175-k_20-p_0.05.txt,200,1175,43,0,20,20,1182,true,39
synth-n_200-m_1245-k_25-p_0.05.txt,200,1245,48,0,24,24,1213,true,41
synth-n_200-m_1266-k_30-p_0.05.txt,200,1266,38,0,30,30,1278,true,606
synth-n_200-m_1336-k_50-p_0.05.txt,200,1336,15,0,45,45,1495,true,10851
synth-n_200-m_1434-k_70-p_0.05.txt,200,1434,2,0,-1,0,1668,false,90000
synth-n_200-m_2169-k_15-p_0.1.txt,200,2169,25,1,15,15,2129,true,38
synth-n_200-m_2199-k_10-p_0.1.txt,200,2199,20,0,10,10,2182,true,36
synth-n_200-m_2293-k_20-p_0.1.txt,200,2293,12,0,20,20,2439,true,40
synth-n_200-m_2369-k_25-p_0.1.txt,200,2369,13,0,25,25,2487,true,40
synth-n_200-m_2491-k_30-p_0.1.txt,200,2491,8,0,30,30,2687,true,139
synth-n_200-m_2592-k_50-p_0.1.txt,200,2592,1,0,50,50,2809,true,188
synth-n_200-m_2772-k_70-p_0.1.txt,200,2772,0,0,70,70,3023,true,73503
synth-n_200-m_4301-k_10-p_0.2.txt,200,4301,5,0,10,10,4412,true,71
synth-n_200-m_4485-k_20-p_0.2.txt,200,4485,0,0,20,20,4698,true,74
synth-n_200-m_4497-k_15-p_0.2.txt,200,4497,4,0,15,15,4657,true,73
synth-n_200-m_4763-k_25-p_0.2.txt,200,4763,0,0,25,25,4979,true,84
synth-n_200-m_4854-k_30-p_0.2.txt,200,4854,1,0,30,30,5060,true,125
synth-n_200-m_5144-k_50-p_0.2.txt,200,5144,0,0,50,50,5376,true,188
synth-n_200-m_5366-k_70-p_0.2.txt,200,5366,0,0,70,70,5609,true,10672
synth-n_2000-m_106592-k_70-p_0.05.txt,2000,106592,9,0,70,70,108400,true,2763
synth-n_2000-m_108739-k_100-p_0.05.txt,2000,108739,1,0,-1,100,110832,true,3289
synth-n_2000-m_110886-k_120-p_0.05.txt,2000,110886,2,0,-1,120,112984,true,3285
synth-n_2000-m_112582-k_150-p_0.05.txt,2000,112582,0,0,-1,150,114725,true,3227
synth-n_2000-m_117145-k_200-p_0.05.txt,2000,117145,0,0,-1,200,119332,true,6380
synth-n_2000-m_212793-k_70-p_0.1.txt,2000,212793,0,0,-1,70,214842,true,5202
synth-n_2000-m_217131-k_100-p_0.1.txt,2000,217131,0,0,-1,100,219197,true,5517
synth-n_2000-m_220005-k_120-p_0.1.txt,2000,220005,0,0,-1,120,222087,true,5766
synth-n_2000-m_225391-k_150-p_0.1.txt,2000,225391,0,0,-1,150,227486,true,5973
synth-n_2000-m_233102-k_200-p_0.1.txt,2000,233102,0,0,-1,200,235221,true,11754
synth-n_2000-m_422023-k_70-p_0.2.txt,2000,422023,0,0,-1,70,424059,true,10137
synth-n_2000-m_430943-k_100-p_0.2.txt,2000,430943,0,0,-1,100,432995,true,10549
synth-n_2000-m_435643-k_120-p_0.2.txt,2000,435643,0,0,-1,120,437704,true,11436
synth-n_2000-m_444160-k_150-p_0.2.txt,2000,444160,0,0,-1,150,446235,true,12061
synth-n_2000-m_457573-k_200-p_0.2.txt,2000,457573,0,0,-1,200,459674,true,55371
synth-n_2300-m_142851-k_100-p_0.05.txt,2300,142851,1,0,-1,100,145235,true,5858
synth-n_2300-m_144829-k_120-p_0.05.txt,2300,144829,2,0,-1,120,147225,true,5124
synth-n_2300-m_147738-k_150-p_0.05.txt,2300,147738,1,0,-1,150,150173,true,5109
synth-n_2300-m_152429-k_200-p_0.05.txt,2300,152429,0,0,-1,200,154908,true,8275
synth-n_2300-m_284623-k_100-p_0.1.txt,2300,284623,0,0,-1,100,286989,true,7891
synth-n_2300-m_286796-k_120-p_0.1.txt,2300,286796,0,0,-1,120,289174,true,8012
synth-n_2300-m_292795-k_150-p_0.1.txt,2300,292795,0,0,-1,150,295185,true,7873
synth-n_2300-m_302503-k_200-p_0.1.txt,2300,302503,0,0,-1,200,304930,true,14119
synth-n_2300-m_563042-k_100-p_0.2.txt,2300,563042,0,0,-1,100,565394,true,15198
synth-n_2300-m_569928-k_120-p_0.2.txt,2300,569928,0,0,-1,120,572290,true,15809
synth-n_2300-m_580179-k_150-p_0.2.txt,2300,580179,0,0,-1,150,582555,true,17431
synth-n_2300-m_595551-k_200-p_0.2.txt,2300,595551,0,0,-1,200,597952,true,74243
synth-n_250-m_1653-k_10-p_0.05.txt,250,1653,250,10,10,10,0,true,1
synth-n_250-m_1708-k_15-p_0.05.txt,250,1708,79,1,15,15,1389,true,26
synth-n_250-m_1797-k_25-p_0.05.txt,250,1797,39,0,25,25,1893,true,252
synth-n_250-m_1806-k_20-p_0.05.txt,250,1806,67,1,20,20,1556,true,45
synth-n_250-m_1841-k_30-p_0.05.txt,250,1841,32,0,30,30,1938,true,48
synth-n_250-m_1998-k_50-p_0.05.txt,250,1998,12,0,50,50,2212,true,2034
synth-n_250-m_2173-k_70-p_0.05.txt,250,2173,9,0,69,0,2438,false,90000
synth-n_250-m_2260-k_100-p_0.05.txt,250,2260,0,0,-1,0,2564,false,90000
synth-n_250-m_2350-k_120-p_0.05.txt,250,2350,0,0,-1,0,2661,false,90000
synth-n_250-m_3237-k_10-p_0.1.txt,250,3237,23,0,10,10,3187,true,66
synth-n_250-m_3416-k_15-p_0.1.txt,250,3416,20,0,15,15,3363,true,68
synth-n_250-m_3493-k_25-p_0.1.txt,250,3493,13,1,25,25,3591,true,84
synth-n_250-m_3591-k_20-p_0.1.txt,250,3591,9,0,20,20,3772,true,70
synth-n_250-m_3730-k_30-p_0.1.txt,250,3730,4,0,30,30,3939,true,80
synth-n_250-m_3992-k_50-p_0.1.txt,250,3992,0,0,50,50,4283,true,177
synth-n_250-m_4149-k_70-p_0.1.txt,250,4149,0,0,70,70,4459,true,496
synth-n_250-m_4386-k_100-p_0.1.txt,250,4386,0,0,-1,0,4698,false,90000
synth-n_250-m_4530-k_120-p_0.1.txt,250,4530,0,0,-1,0,4847,false,90000
synth-n_250-m_6567-k_10-p_0.2.txt,250,6567,6,0,10,10,6725,true,111
synth-n_250-m_6839-k_20-p_0.2.txt,250,6839,3,0,20,20,7044,true,126
synth-n_250-m_6880-k_15-p_0.2.txt,250,6880,2,0,15,15,7121,true,127
synth-n_250-m_7102-k_25-p_0.2.txt,250,7102,1,0,25,25,7359,true,158
synth-n_250-m_7321-k_30-p_0.2.txt,250,7321,1,0,30,30,7578,true,171
synth-n_250-m_8019-k_50-p_0.2.txt,250,8019,0,0,50,50,8299,true,561
synth-n_250-m_8255-k_70-p_0.2.txt,250,8255,0,0,70,70,8546,true,226
synth-n_250-m_8674-k_100-p_0.2.txt,250,8674,0,0,100,0,8978,false,90000
synth-n_250-m_8784-k_120-p_0.2.txt,250,8784,0,0,-1,0,9090,false,90000
synth-n_2600-m_181265-k_100-p_0.05.txt,2600,181265,2,0,-1,100,183942,true,8199
synth-n_2600-m_183371-k_120-p_0.05.txt,2600,183371,0,0,-1,120,186083,true,7386
synth-n_2600-m_186921-k_150-p_0.05.txt,2600,186921,1,0,-1,150,189654,true,8629
synth-n_2600-m_190932-k_200-p_0.05.txt,2600,190932,0,0,-1,200,193713,true,10518
synth-n_2600-m_360584-k_100-p_0.1.txt,2600,360584,0,0,-1,100,363250,true,10415
synth-n_2600-m_364394-k_120-p_0.1.txt,2600,364394,0,0,-1,120,367068,true,10373
synth-n_2600-m_370561-k_150-p_0.1.txt,2600,370561,0,0,-1,150,373254,true,14568
synth-n_2600-m_380919-k_200-p_0.1.txt,2600,380919,0,0,-1,200,383637,true,16725
synth-n_2600-m_716555-k_100-p_0.2.txt,2600,716555,0,0,-1,100,719206,true,20465
synth-n_2600-m_722675-k_120-p_0.2.txt,2600,722675,0,0,-1,120,725335,true,23382
synth-n_2600-m_735701-k_150-p_0.2.txt,2600,735701,0,0,-1,150,738377,true,22545
synth-n_2600-m_752513-k_200-p_0.2.txt,2600,752513,0,0,-1,200,755214,true,33301
synth-n_300-m_10021-k_20-p_0.2.txt,300,10021,1,0,20,20,10274,true,178
synth-n_300-m_10113-k_25-p_0.2.txt,300,10113,1,0,25,25,10419,true,190
synth-n_300-m_10205-k_30-p_0.2.txt,300,10205,0,0,30,30,10526,true,181
synth-n_300-m_10954-k_50-p_0.2.txt,300,10954,0,0,50,50,11283,true,326
synth-n_300-m_11628-k_70-p_0.2.txt,300,11628,0,0,70,70,11969,true,279
synth-n_300-m_12194-k_100-p_0.2.txt,300,12194,0,0,100,100,12545,true,3323
synth-n_300-m_12407-k_120-p_0.2.txt,300,12407,0,0,120,0,12772,false,90000
synth-n_300-m_2373-k_15-p_0.05.txt,300,2373,70,0,15,15,2167,true,36
synth-n_300-m_2470-k_20-p_0.05.txt,300,2470,74,1,20,20,2272,true,114
synth-n_300-m_2597-k_25-p_0.05.txt,300,2597,48,0,25,25,2589,true,47
synth-n_300-m_2657-k_30-p_0.05.txt,300,2657,30,0,30,30,2833,true,65
synth-n_300-m_2835-k_50-p_0.05.txt,300,2835,13,0,50,50,3087,true,199
synth-n_300-m_2943-k_70-p_0.05.txt,300,2943,9,0,70,70,3236,true,15841
synth-n_300-m_3132-k_100-p_0.05.txt,300,3132,1,0,-1,0,3497,false,90000
synth-n_300-m_3265-k_120-p_0.05.txt,300,3265,1,0,-1,0,3628,false,90000
synth-n_300-m_4857-k_15-p_0.1.txt,300,4857,26,0,15,15,4742,true,86
synth-n_300-m_4934-k_25-p_0.1.txt,300,4934,11,0,25,25,5208,true,100
synth-n_300-m_4954-k_20-p_0.1.txt,300,4954,18,0,20,20,5054,true,91
synth-n_300-m_5319-k_30-p_0.1.txt,300,5319,6,0,30,30,5560,true,123
synth-n_300-m_5550-k_50-p_0.1.txt,300,5550,1,0,50,50,5859,true,225
synth-n_300-m_5939-k_70-p_0.1.txt,300,5939,0,0,70,70,6301,true,2660
synth-n_300-m_6233-k_100-p_0.1.txt,300,6233,0,0,100,100,6605,true,32807
synth-n_300-m_6319-k_120-p_0.1.txt,300,6319,0,0,120,0,6700,false,90000
synth-n_300-m_9556-k_15-p_0.2.txt,300,9556,1,0,15,15,9857,true,179
synth-n_3000-m_240581-k_120-p_0.05.txt,3000,240581,0,0,-1,120,243689,true,12016
synth-n_3000-m_245845-k_150-p_0.05.txt,3000,245845,0,0,-1,150,248980,true,13850
synth-n_3000-m_251178-k_200-p_0.05.txt,3000,251178,0,0,-1,200,254361,true,14380
synth-n_3000-m_480800-k_120-p_0.1.txt,3000,480800,0,0,-1,120,483874,true,15639
synth-n_3000-m_488450-k_150-p_0.1.txt,3000,488450,0,0,-1,150,491538,true,16358
synth-n_3000-m_498304-k_200-p_0.1.txt,3000,498304,0,0,-1,200,501423,true,22513
