name,n,m,k_optimal,k_solved,k_start,verified,pre_removed_nodes,removed_flowers,recursive_steps,millis,packing_millis
synth-n_2600-m_716555-k_100-p_0.2.txt,2600,716555,-1,100,0,false,0,0,63,181575,20798
synth-n_2600-m_722675-k_120-p_0.2.txt,2600,722675,-1,120,0,false,0,0,47,182720,29078
synth-n_2600-m_735701-k_150-p_0.2.txt,2600,735701,-1,150,0,false,0,0,49,180985,29285
synth-n_2600-m_752513-k_200-p_0.2.txt,2600,752513,-1,200,0,false,0,0,57,182425,21012
synth-n_300-m_10021-k_20-p_0.2.txt,300,10021,-1,20,0,false,1,0,15,61,19
synth-n_300-m_10113-k_25-p_0.2.txt,300,10113,-1,25,0,false,1,0,22,112,23
synth-n_300-m_10205-k_30-p_0.2.txt,300,10205,-1,30,0,false,0,0,27,150,25
synth-n_300-m_10954-k_50-p_0.2.txt,300,10954,-1,50,0,false,0,0,91,757,143
synth-n_300-m_11628-k_70-p_0.2.txt,300,11628,-1,70,0,false,0,0,146,1074,166
synth-n_300-m_12194-k_100-p_0.2.txt,300,12194,-1,100,0,false,0,0,2208,8234,1529
synth-n_300-m_12407-k_120-p_0.2.txt,300,12407,-1,120,0,false,0,0,10470,31315,2939
synth-n_300-m_2373-k_15-p_0.05.txt,300,2373,-1,15,0,false,70,0,8,4,2
synth-n_300-m_2470-k_20-p_0.05.txt,300,2470,-1,20,1,false,74,0,12,6,3
synth-n_300-m_2597-k_25-p_0.05.txt,300,2597,-1,25,0,false,48,0,37,36,17
synth-n_300-m_2657-k_30-p_0.05.txt,300,2657,-1,30,0,false,30,0,47,51,24
synth-n_300-m_2835-k_50-p_0.05.txt,300,2835,-1,50,0,false,13,0,639,834,247
synth-n_300-m_2943-k_70-p_0.05.txt,300,2943,-1,68,0,false,9,0,147974,180001,39223
synth-n_300-m_3132-k_100-p_0.05.txt,300,3132,-1,79,0,false,1,0,234144,180005,31577
synth-n_300-m_3265-k_120-p_0.05.txt,300,3265,-1,82,0,false,1,0,231387,180000,31251
synth-n_300-m_4857-k_15-p_0.1.txt,300,4857,-1,15,0,false,26,0,19,47,22
synth-n_300-m_4934-k_25-p_0.1.txt,300,4934,-1,25,0,false,11,0,22,19,9
synth-n_300-m_4954-k_20-p_0.1.txt,300,4954,-1,20,0,false,18,0,39,109,58
synth-n_300-m_5319-k_30-p_0.1.txt,300,5319,-1,30,0,false,6,0,47,94,41
synth-n_300-m_5550-k_50-p_0.1.txt,300,5550,-1,50,0,false,1,0,94,372,73
synth-n_300-m_5939-k_70-p_0.1.txt,300,5939,-1,70,0,false,0,0,125,411,43
synth-n_300-m_6233-k_100-p_0.1.txt,300,6233,-1,100,0,false,0,0,121491,142858,26863
synth-n_300-m_6319-k_120-p_0.1.txt,300,6319,-1,106,0,false,0,0,181792,180000,19806
synth-n_300-m_9556-k_15-p_0.2.txt,300,9556,-1,15,0,false,1,0,15,50,19
synth-n_3000-m_240581-k_120-p_0.05.txt,3000,240581,-1,120,0,false,0,0,116,70028,6253
synth-n_3000-m_245845-k_150-p_0.05.txt,3000,245845,-1,150,0,false,0,0,147,90224,7100
synth-n_3000-m_251178-k_200-p_0.05.txt,3000,251178,-1,199,0,false,0,0,170,180005,33790
synth-n_3000-m_480800-k_120-p_0.1.txt,3000,480800,-1,120,0,false,0,0,68,180940,49405
synth-n_3000-m_488450-k_150-p_0.1.txt,3000,488450,-1,150,0,false,0,0,110,180035,15147
synth-n_3000-m_498304-k_200-p_0.1.txt,3000,498304,-1,200,0,false,0,0,82,180382,26224
synth-n_3000-m_954655-k_120-p_0.2.txt,3000,954655,-1,120,0,false,0,0,43,181195,24908
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,-1,150,0,false,0,0,33,181473,23587
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,-1,200,0,false,0,0,31,184920,30743
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,-1,120,0,false,0,0,27,182517,30203
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,-1,150,0,false,0,0,20,186934,34547
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,-1,199,0,false,0,0,20,184528,35507
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,-1,120,0,false,0,0,109,107338,8048
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,-1,150,0,false,0,0,143,161562,10497
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,-1,200,0,false,0,0,149,181403,9635
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,-1,120,0,false,0,0,77,181579,17184
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,-1,150,0,false,0,0,72,181792,16519
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,-1,200,0,false,0,0,69,182115,17043
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,-1,70,0,false,0,0,142,1171,177
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,-1,100,0,false,0,0,864,4347,723
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,-1,120,0,false,0,0,13161,41106,7515
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,-1,139,0,false,0,0,94583,180001,16807
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,-1,15,0,false,4,0,12,58,29
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,-1,20,0,false,0,0,19,137,44
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,-1,25,0,false,0,0,21,167,44
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,-1,30,0,false,0,0,28,249,55
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,-1,50,0,false,0,0,49,504,78
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,-1,70,0,false,0,0,93,1325,157
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,-1,100,0,false,0,0,460,5746,916
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,-1,120,0,false,0,0,2221,19313,3981
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,-1,150,0,false,0,0,7377,45360,5999
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,-1,20,1,false,69,0,21,49,31
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,-1,15,3,false,100,0,7,6,2
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,-1,25,1,false,58,0,20,45,28
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,-1,30,0,false,38,0,21,18,11
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,-1,50,0,false,17,0,186,325,132
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,-1,70,0,false,10,0,5251,13169,3478
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,-1,98,0,false,1,0,126800,180000,38660
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,-1,112,0,false,2,0,164343,180001,29699
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,-1,115,0,false,0,0,184714,180000,26434
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,-1,15,3,false,29,0,9,15,8
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,-1,20,1,false,24,0,12,21,11
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,-1,25,0,false,7,0,30,188,102
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,-1,30,0,false,9,0,46,362,252
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,-1,50,0,false,1,0,48,277,37
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,-1,150,0,false,0,0,17,183280,41020
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,-1,199,0,false,0,0,12,184814,47789
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,-1,150,0,false,0,0,104,181590,11079
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,-1,200,0,false,0,0,92,181567,23468
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,-1,150,0,false,0,0,50,182526,19230
synth-n_4000-m_868734-k_200-p_0.1.txt,4000,868734,-1,200,0,false,0,0,39,183912,20386
synth-n_50-m_139-k_5-p_0.1.txt,50,139,-1,1,1,false,50,0,0,0,0
synth-n_50-m_143-k_10-p_0.1.txt,50,143,-1,5,5,false,50,0,0,0,0
synth-n_50-m_164-k_15-p_0.1.txt,50,164,-1,9,1,false,17,0,14,2,0
synth-n_50-m_169-k_20-p_0.1.txt,50,169,-1,9,0,false,18,0,39,3,1
synth-n_50-m_269-k_5-p_0.2.txt,50,269,-1,5,0,false,20,0,4,1,0
synth-n_50-m_293-k_10-p_0.2.txt,50,293,-1,10,0,false,9,0,15,2,0
synth-n_50-m_325-k_15-p_0.2.txt,50,325,-1,15,0,false,4,0,188,21,7
synth-n_50-m_343-k_20-p_0.2.txt,50,343,-1,19,0,false,1,0,1529,152,43
synth-n_50-m_72-k_5-p_0.05.txt,49,72,-1,2,2,false,49,0,0,0,0
synth-n_50-m_84-k_10-p_0.05.txt,49,84,-1,1,1,false,49,0,0,0,0
synth-n_50-m_92-k_20-p_0.05.txt,50,92,-1,2,2,false,50,0,0,0,0
synth-n_50-m_95-k_15-p_0.05.txt,46,95,-1,4,0,false,35,0,3,0,0
synth-n_500-m_13283-k_20-p_0.1.txt,500,13283,-1,20,0,false,9,0,25,375,289
synth-n_500-m_13672-k_25-p_0.1.txt,500,13672,-1,25,0,false,10,0,22,51,32
synth-n_500-m_13710-k_30-p_0.1.txt,500,13710,-1,30,0,false,4,0,25,89,37
synth-n_500-m_14453-k_50-p_0.1.txt,500,14453,-1,50,0,false,3,0,46,368,90
synth-n_500-m_15273-k_70-p_0.1.txt,500,15273,-1,70,0,false,0,0,176,2744,691
synth-n_500-m_15985-k_100-p_0.1.txt,500,15985,-1,100,0,false,0,0,818,8069,1586
synth-n_500-m_16565-k_120-p_0.1.txt,500,16565,-1,120,0,false,0,0,854,7601,1109
synth-n_500-m_17327-k_150-p_0.1.txt,500,17327,-1,150,0,false,0,0,31569,180000,34621
synth-n_500-m_17907-k_200-p_0.1.txt,500,17907,-1,176,0,false,0,0,55498,180010,11806
synth-n_500-m_26431-k_20-p_0.2.txt,500,26431,-1,20,0,false,0,0,18,272,72
synth-n_500-m_26954-k_25-p_0.2.txt,500,26954,-1,25,0,false,2,0,24,328,87
synth-n_500-m_27136-k_30-p_0.2.txt,500,27136,-1,30,0,false,0,0,28,527,99
synth-n_500-m_28432-k_50-p_0.2.txt,500,28432,-1,50,0,false,0,0,49,1043,144
synth-n_500-m_29623-k_70-p_0.2.txt,500,29623,-1,70,0,false,0,0,126,3707,803
synth-n_500-m_31513-k_100-p_0.2.txt,500,31513,-1,100,0,false,0,0,546,13441,3400
synth-n_500-m_32243-k_120-p_0.2.txt,500,32243,-1,120,0,false,0,0,224,5626,563
synth-n_500-m_33353-k_150-p_0.2.txt,500,33353,-1,150,0,false,0,0,1472,22382,4085
synth-n_500-m_34356-k_200-p_0.2.txt,500,34356,-1,197,0,false,0,0,16756,180002,13095
synth-n_500-m_6745-k_25-p_0.05.txt,500,6745,25,25,0,true,42,0,17,25,13
synth-n_500-m_6906-k_20-p_0.05.txt,500,6906,20,20,0,true,51,0,13,20,10
synth-n_500-m_6986-k_30-p_0.05.txt,500,6986,30,30,1,true,39,0,23,28,17
synth-n_500-m_7195-k_50-p_0.05.txt,500,7195,50,50,0,true,21,0,79,248,90
synth-n_500-m_7774-k_70-p_0.05.txt,500,7774,70,70,0,true,8,0,1109,6342,1437
synth-n_500-m_8350-k_100-p_0.05.txt,500,8350,100,100,0,false,2,0,33248,180003,39030
synth-n_500-m_8412-k_120-p_0.05.txt,500,8412,120,117,0,false,1,0,55443,180000,35420
synth-n_500-m_8716-k_150-p_0.05.txt,500,8716,150,135,0,false,0,0,113120,180002,32722
synth-n_500-m_9062-k_200-p_0.05.txt,500,9062,-1,148,0,false,0,0,145203,180001,20670
synth-n_700-m_13000-k_25-p_0.05.txt,700,13000,25,25,0,true,36,0,24,313,240
synth-n_700-m_13374-k_30-p_0.05.txt,700,13374,30,30,0,true,32,0,27,65,42
synth-n_700-m_13738-k_50-p_0.05.txt,700,13738,50,50,0,true,16,0,47,199,142
synth-n_700-m_14360-k_70-p_0.05.txt,700,14360,70,70,0,true,9,0,1846,26238,6480
synth-n_700-m_14970-k_100-p_0.05.txt,700,14970,100,100,0,true,0,0,300,4889,584
synth-n_700-m_15640-k_120-p_0.05.txt,700,15640,120,120,0,true,2,0,776,9475,1329
synth-n_700-m_16024-k_150-p_0.05.txt,700,16024,150,150,0,true,0,0,9750,107735,18647
synth-n_700-m_16823-k_200-p_0.05.txt,700,16823,-1,187,0,false,0,0,56725,180000,31462
synth-n_700-m_26060-k_25-p_0.1.txt,700,26060,25,25,0,true,10,0,19,150,75
synth-n_700-m_26206-k_30-p_0.1.txt,700,26206,30,30,0,true,7,0,28,219,97
synth-n_700-m_27622-k_50-p_0.1.txt,700,27622,50,50,0,true,0,0,47,1063,141
synth-n_700-m_28433-k_70-p_0.1.txt,700,28433,70,70,0,true,0,0,154,5447,990
synth-n_700-m_29736-k_100-p_0.1.txt,700,29736,100,100,0,true,0,0,103,2749,240
synth-n_700-m_30695-k_120-p_0.1.txt,700,30695,120,120,0,true,0,0,411,11218,1711
synth-n_700-m_31750-k_150-p_0.1.txt,700,31750,150,150,0,true,0,0,448,12045,1347
synth-n_700-m_33182-k_200-p_0.1.txt,700,33182,-1,199,0,false,0,0,16234,180027,37399
synth-n_700-m_51621-k_25-p_0.2.txt,700,51621,25,25,0,true,1,0,23,756,204
synth-n_700-m_52169-k_30-p_0.2.txt,700,52169,30,30,0,true,0,0,26,1222,223
synth-n_700-m_54187-k_50-p_0.2.txt,700,54187,50,50,0,true,0,0,48,2369,354
synth-n_700-m_55984-k_70-p_0.2.txt,700,55984,70,70,0,true,0,0,78,4491,602
synth-n_700-m_58597-k_100-p_0.2.txt,700,58597,-1,100,0,false,0,0,177,13317,2556
synth-n_700-m_60598-k_120-p_0.2.txt,700,60598,-1,120,0,false,0,0,642,42230,12991
synth-n_700-m_61751-k_150-p_0.2.txt,700,61751,-1,150,0,false,0,0,260,16692,2090
synth-n_700-m_64387-k_200-p_0.2.txt,700,64387,-1,200,0,false,0,0,4701,180586,37085
