name,k_optimal,k_approx,millis
synth-n_300-m_5939-k_70-p_0.1.txt,70,70,27
synth-n_300-m_6233-k_100-p_0.1.txt,100,100,31
synth-n_300-m_6319-k_120-p_0.1.txt,120,120,35
synth-n_300-m_9556-k_15-p_0.2.txt,15,15,24
synth-n_3000-m_240581-k_120-p_0.05.txt,120,120,5806
synth-n_3000-m_245845-k_150-p_0.05.txt,150,150,5807
synth-n_3000-m_251178-k_200-p_0.05.txt,200,200,6305
synth-n_3000-m_480800-k_120-p_0.1.txt,120,120,11200
synth-n_3000-m_488450-k_150-p_0.1.txt,150,150,11175
synth-n_3000-m_498304-k_200-p_0.1.txt,200,200,11640
synth-n_3000-m_954655-k_120-p_0.2.txt,120,120,22048
synth-n_3000-m_967399-k_150-p_0.2.txt,150,150,20857
synth-n_3000-m_988910-k_200-p_0.2.txt,200,200,23174
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,120,33699
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,150,35642
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,200,36262
synth-n_3500-m_325120-k_120-p_0.05.txt,120,120,8813
synth-n_3500-m_330042-k_150-p_0.05.txt,150,150,9003
synth-n_3500-m_337087-k_200-p_0.05.txt,200,200,9350
synth-n_3500-m_649101-k_120-p_0.1.txt,120,120,16846
synth-n_3500-m_657209-k_150-p_0.1.txt,150,150,17195
synth-n_3500-m_672789-k_200-p_0.1.txt,200,200,17802
synth-n_400-m_10064-k_70-p_0.1.txt,70,70,53
synth-n_400-m_10528-k_100-p_0.1.txt,100,100,69
synth-n_400-m_10934-k_120-p_0.1.txt,120,120,62
synth-n_400-m_11482-k_150-p_0.1.txt,150,150,73
synth-n_400-m_16937-k_15-p_0.2.txt,15,15,49
synth-n_400-m_17175-k_20-p_0.2.txt,20,20,51
synth-n_400-m_17488-k_25-p_0.2.txt,25,25,53
synth-n_400-m_17822-k_30-p_0.2.txt,30,30,56
