name,k_optimal,k_approx,millis
synth-n_1000-m_30042-k_120-p_0.05.txt,120,120,105
synth-n_1000-m_30795-k_150-p_0.05.txt,150,150,73
synth-n_1000-m_32410-k_200-p_0.05.txt,200,200,162
synth-n_1000-m_54531-k_50-p_0.1.txt,50,50,65
synth-n_1000-m_55974-k_70-p_0.1.txt,70,70,78
synth-n_1000-m_57929-k_100-p_0.1.txt,100,100,165
synth-n_1000-m_59867-k_120-p_0.1.txt,120,120,167
synth-n_1000-m_60934-k_150-p_0.1.txt,150,150,125
synth-n_1000-m_64710-k_200-p_0.1.txt,200,200,182
synth-n_1300-m_104213-k_200-p_0.1.txt,200,200,535
synth-n_1300-m_178841-k_50-p_0.2.txt,50,50,390
synth-n_1300-m_183367-k_70-p_0.2.txt,70,70,417
synth-n_1300-m_188195-k_100-p_0.2.txt,100,100,472
synth-n_1300-m_191963-k_120-p_0.2.txt,120,120,385
synth-n_1300-m_196174-k_150-p_0.2.txt,150,150,1094
synth-n_1300-m_204142-k_200-p_0.2.txt,200,200,686
synth-n_1300-m_45241-k_50-p_0.05.txt,50,50,68
synth-n_1300-m_46137-k_70-p_0.05.txt,70,70,100
synth-n_1300-m_47847-k_100-p_0.05.txt,100,100,118
synth-n_1300-m_49172-k_120-p_0.05.txt,120,120,107
synth-n_1300-m_50340-k_150-p_0.05.txt,150,150,154
synth-n_1300-m_52952-k_200-p_0.05.txt,200,200,148
synth-n_1300-m_89669-k_50-p_0.1.txt,50,50,192
synth-n_1300-m_92255-k_70-p_0.1.txt,70,70,169
synth-n_1300-m_95352-k_100-p_0.1.txt,100,100,391
synth-n_1300-m_97421-k_120-p_0.1.txt,120,120,279
synth-n_1300-m_99879-k_150-p_0.1.txt,150,150,474
synth-n_150-m_1254-k_10-p_0.1.txt,10,10,1
synth-n_150-m_1269-k_15-p_0.1.txt,15,15,2
synth-n_150-m_1284-k_20-p_0.1.txt,20,20,2
synth-n_150-m_1385-k_25-p_0.1.txt,25,28,3
synth-n_150-m_1423-k_30-p_0.1.txt,30,31,2
synth-n_150-m_1564-k_50-p_0.1.txt,48,53,3
synth-n_150-m_2446-k_10-p_0.2.txt,10,10,2
synth-n_150-m_2502-k_15-p_0.2.txt,15,15,2
synth-n_150-m_2552-k_20-p_0.2.txt,20,20,2
synth-n_150-m_2731-k_25-p_0.2.txt,25,27,2
synth-n_150-m_2807-k_30-p_0.2.txt,30,32,3
