name,k_optimal,k_approx,millis
synth-n_250-m_2173-k_70-p_0.05.txt,69,357,10
synth-n_250-m_3237-k_10-p_0.1.txt,10,306,9
synth-n_250-m_3416-k_15-p_0.1.txt,15,325,9
synth-n_250-m_3493-k_25-p_0.1.txt,25,356,12
synth-n_250-m_3591-k_20-p_0.1.txt,20,347,11
synth-n_250-m_3730-k_30-p_0.1.txt,30,387,13
synth-n_250-m_3992-k_50-p_0.1.txt,50,396,17
synth-n_250-m_4149-k_70-p_0.1.txt,70,392,15
synth-n_250-m_4386-k_100-p_0.1.txt,100,378,15
synth-n_250-m_6567-k_10-p_0.2.txt,10,361,17
synth-n_250-m_6839-k_20-p_0.2.txt,20,404,18
synth-n_250-m_6880-k_15-p_0.2.txt,15,409,21
synth-n_250-m_7102-k_25-p_0.2.txt,25,422,21
synth-n_250-m_7321-k_30-p_0.2.txt,30,405,23
synth-n_250-m_8019-k_50-p_0.2.txt,50,422,22
synth-n_250-m_8255-k_70-p_0.2.txt,70,413,27
synth-n_250-m_8674-k_100-p_0.2.txt,100,394,29
synth-n_2600-m_181265-k_100-p_0.05.txt,100,4354,5963
synth-n_2600-m_183371-k_120-p_0.05.txt,120,4525,5381
synth-n_2600-m_186921-k_150-p_0.05.txt,150,4926,4842
synth-n_2600-m_190932-k_200-p_0.05.txt,200,4921,4907
synth-n_2600-m_360584-k_100-p_0.1.txt,100,4023,7991
synth-n_2600-m_364394-k_120-p_0.1.txt,120,4698,8211
synth-n_2600-m_370561-k_150-p_0.1.txt,150,4592,8331
synth-n_2600-m_380919-k_200-p_0.1.txt,200,4345,9140
synth-n_2600-m_716555-k_100-p_0.2.txt,100,4264,15169
synth-n_2600-m_722675-k_120-p_0.2.txt,120,4846,16735
synth-n_2600-m_735701-k_150-p_0.2.txt,150,4069,17022
synth-n_2600-m_752513-k_200-p_0.2.txt,200,4688,17547
synth-n_300-m_10021-k_20-p_0.2.txt,20,427,31
synth-n_300-m_10113-k_25-p_0.2.txt,25,409,30
synth-n_300-m_10205-k_30-p_0.2.txt,30,454,30
synth-n_300-m_10954-k_50-p_0.2.txt,50,461,32
synth-n_300-m_11628-k_70-p_0.2.txt,70,418,36
synth-n_300-m_12194-k_100-p_0.2.txt,100,464,36
synth-n_300-m_12407-k_120-p_0.2.txt,120,521,35
synth-n_300-m_2373-k_15-p_0.05.txt,15,294,7
synth-n_300-m_2470-k_20-p_0.05.txt,20,281,8
synth-n_300-m_2597-k_25-p_0.05.txt,25,316,12
synth-n_300-m_2657-k_30-p_0.05.txt,30,374,11
synth-n_300-m_2835-k_50-p_0.05.txt,50,418,13
synth-n_300-m_2943-k_70-p_0.05.txt,70,432,13
synth-n_300-m_4857-k_15-p_0.1.txt,15,414,16
synth-n_300-m_4934-k_25-p_0.1.txt,25,486,20
synth-n_300-m_4954-k_20-p_0.1.txt,20,434,17
synth-n_300-m_5319-k_30-p_0.1.txt,30,474,19
synth-n_300-m_5550-k_50-p_0.1.txt,50,505,20
synth-n_300-m_5939-k_70-p_0.1.txt,70,429,21
synth-n_300-m_6233-k_100-p_0.1.txt,100,460,24
synth-n_300-m_6319-k_120-p_0.1.txt,120,402,24
synth-n_300-m_9556-k_15-p_0.2.txt,15,513,28
synth-n_3000-m_240581-k_120-p_0.05.txt,120,5496,7059
synth-n_3000-m_245845-k_150-p_0.05.txt,150,5687,6974
synth-n_3000-m_251178-k_200-p_0.05.txt,200,5573,7346
synth-n_3000-m_480800-k_120-p_0.1.txt,120,5096,12936
synth-n_3000-m_488450-k_150-p_0.1.txt,150,5422,12848
synth-n_3000-m_498304-k_200-p_0.1.txt,200,5414,14742
synth-n_3000-m_954655-k_120-p_0.2.txt,120,4510,25237
synth-n_3000-m_967399-k_150-p_0.2.txt,150,5413,25437
synth-n_3000-m_988910-k_200-p_0.2.txt,200,4449,25371
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,5980,37419
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,5766,41116
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,5847,40039
synth-n_3500-m_325120-k_120-p_0.05.txt,120,6261,11045
synth-n_3500-m_330042-k_150-p_0.05.txt,150,6654,10845
synth-n_3500-m_337087-k_200-p_0.05.txt,200,6477,11306
synth-n_3500-m_649101-k_120-p_0.1.txt,120,5699,19785
synth-n_3500-m_657209-k_150-p_0.1.txt,150,5950,20225
synth-n_3500-m_672789-k_200-p_0.1.txt,200,6583,22185
synth-n_400-m_10064-k_70-p_0.1.txt,70,520,47
synth-n_400-m_10528-k_100-p_0.1.txt,100,646,50
synth-n_400-m_10934-k_120-p_0.1.txt,120,684,51
synth-n_400-m_11482-k_150-p_0.1.txt,150,630,53
synth-n_400-m_16937-k_15-p_0.2.txt,15,650,63
synth-n_400-m_17175-k_20-p_0.2.txt,20,584,63
synth-n_400-m_17488-k_25-p_0.2.txt,25,617,66
synth-n_400-m_17822-k_30-p_0.2.txt,30,702,69
synth-n_400-m_18943-k_50-p_0.2.txt,50,629,72
synth-n_400-m_19735-k_70-p_0.2.txt,70,537,77
synth-n_400-m_20559-k_100-p_0.2.txt,100,710,79
synth-n_400-m_21181-k_120-p_0.2.txt,120,673,83
synth-n_400-m_21916-k_150-p_0.2.txt,150,672,84
synth-n_400-m_4229-k_20-p_0.05.txt,20,463,19
synth-n_400-m_4312-k_15-p_0.05.txt,15,384,15
synth-n_400-m_4511-k_25-p_0.05.txt,25,484,21
synth-n_400-m_4551-k_30-p_0.05.txt,30,489,23
synth-n_400-m_4714-k_50-p_0.05.txt,50,612,30
synth-n_400-m_5045-k_70-p_0.05.txt,70,636,29
synth-n_400-m_5336-k_100-p_0.05.txt,100,626,33
synth-n_400-m_5606-k_120-p_0.05.txt,120,597,33
synth-n_400-m_8510-k_15-p_0.1.txt,15,491,34
synth-n_400-m_8590-k_20-p_0.1.txt,20,620,37
synth-n_400-m_8815-k_25-p_0.1.txt,25,606,41
synth-n_400-m_9014-k_30-p_0.1.txt,30,651,44
synth-n_400-m_9687-k_50-p_0.1.txt,50,620,45
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,7071,61607
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,7138,67249
synth-n_4000-m_427463-k_150-p_0.05.txt,150,7522,16358
synth-n_4000-m_437663-k_200-p_0.05.txt,200,7558,16689
synth-n_4000-m_852262-k_150-p_0.1.txt,150,7572,30296
