name,k_optimal,k_approx,millis
usairport-n_1000,253,253,1005
usairport-n_1500,428,428,1012
usairport-n_1577,455,455,1011
usairport-n_200,29,29,1002
usairport-n_50,5,5,1013
usairport-n_500,112,112,1005
wikispeedia-n_1000,156,156,1006
wikispeedia-n_1500,271,271,1004
wikispeedia-n_200,14,14,1
wikispeedia-n_2000,437,442,1007
wikispeedia-n_3000,804,827,1018
wikispeedia-n_500,56,56,1005
synth-n_100-m_1093-k_5-p_0.2.txt,5,5,1
synth-n_100-m_1146-k_10-p_0.2.txt,10,10,1002
synth-n_100-m_1151-k_15-p_0.2.txt,15,15,1003
synth-n_100-m_1229-k_20-p_0.2.txt,20,20,1002
synth-n_100-m_1263-k_25-p_0.2.txt,25,25,1003
synth-n_100-m_1275-k_30-p_0.2.txt,30,30,1002
synth-n_100-m_263-k_5-p_0.05.txt,5,5,1
synth-n_100-m_289-k_10-p_0.05.txt,4,4,1004
synth-n_100-m_302-k_15-p_0.05.txt,8,8,1004
synth-n_100-m_332-k_20-p_0.05.txt,14,14,1003
synth-n_100-m_336-k_30-p_0.05.txt,15,15,1002
synth-n_100-m_343-k_25-p_0.05.txt,14,14,1002
synth-n_100-m_515-k_5-p_0.1.txt,5,5,1002
synth-n_100-m_591-k_15-p_0.1.txt,15,15,1003
synth-n_100-m_611-k_10-p_0.1.txt,10,10,1002
synth-n_100-m_628-k_20-p_0.1.txt,20,20,1003
synth-n_100-m_691-k_25-p_0.1.txt,25,25,1002
synth-n_100-m_732-k_30-p_0.1.txt,30,30,1002
synth-n_1000-m_107005-k_50-p_0.2.txt,50,50,1223
synth-n_1000-m_110357-k_70-p_0.2.txt,70,70,1193
synth-n_1000-m_114433-k_100-p_0.2.txt,100,100,1752
synth-n_1000-m_116757-k_120-p_0.2.txt,120,120,1377
synth-n_1000-m_119520-k_150-p_0.2.txt,150,150,1702
synth-n_1000-m_124702-k_200-p_0.2.txt,200,200,1097
synth-n_1000-m_27142-k_50-p_0.05.txt,50,50,1022
synth-n_1000-m_28175-k_70-p_0.05.txt,70,70,1050
synth-n_1000-m_29037-k_100-p_0.05.txt,100,100,1023
synth-n_1000-m_30042-k_120-p_0.05.txt,120,120,1072
synth-n_1000-m_30795-k_150-p_0.05.txt,150,150,1016
synth-n_1000-m_32410-k_200-p_0.05.txt,200,200,1098
synth-n_1000-m_54531-k_50-p_0.1.txt,50,50,1215
synth-n_1000-m_55974-k_70-p_0.1.txt,70,70,1110
synth-n_1000-m_57929-k_100-p_0.1.txt,100,100,1186
synth-n_1000-m_59867-k_120-p_0.1.txt,120,120,1067
synth-n_1000-m_60934-k_150-p_0.1.txt,150,150,1262
synth-n_1000-m_64710-k_200-p_0.1.txt,200,200,1457
synth-n_1300-m_104213-k_200-p_0.1.txt,200,200,1764
synth-n_1300-m_178841-k_50-p_0.2.txt,50,50,1723
synth-n_1300-m_183367-k_70-p_0.2.txt,70,70,1156
synth-n_1300-m_188195-k_100-p_0.2.txt,100,100,1271
synth-n_1300-m_191963-k_120-p_0.2.txt,120,120,1548
synth-n_1300-m_196174-k_150-p_0.2.txt,150,150,1951
synth-n_1300-m_204142-k_200-p_0.2.txt,200,200,1854
synth-n_1300-m_45241-k_50-p_0.05.txt,50,50,1076
synth-n_1300-m_46137-k_70-p_0.05.txt,70,70,1081
synth-n_1300-m_47847-k_100-p_0.05.txt,100,100,1043
synth-n_1300-m_49172-k_120-p_0.05.txt,120,120,1160
synth-n_1300-m_50340-k_150-p_0.05.txt,150,150,1152
synth-n_1300-m_52952-k_200-p_0.05.txt,200,200,1425
synth-n_1300-m_89669-k_50-p_0.1.txt,50,50,1278
synth-n_1300-m_92255-k_70-p_0.1.txt,70,70,1289
synth-n_1300-m_95352-k_100-p_0.1.txt,100,100,1184
synth-n_1300-m_97421-k_120-p_0.1.txt,120,120,1109
synth-n_1300-m_99879-k_150-p_0.1.txt,150,150,1381
synth-n_150-m_1254-k_10-p_0.1.txt,10,10,1002
synth-n_150-m_1269-k_15-p_0.1.txt,15,15,1002
synth-n_150-m_1284-k_20-p_0.1.txt,20,20,1003
synth-n_150-m_1385-k_25-p_0.1.txt,25,25,1003
synth-n_150-m_1423-k_30-p_0.1.txt,30,30,1002
synth-n_150-m_1564-k_50-p_0.1.txt,48,50,1004
synth-n_150-m_2446-k_10-p_0.2.txt,10,10,1002
synth-n_150-m_2502-k_15-p_0.2.txt,15,15,1002
synth-n_150-m_2552-k_20-p_0.2.txt,20,20,1003
synth-n_150-m_2731-k_25-p_0.2.txt,25,25,1003
synth-n_150-m_2807-k_30-p_0.2.txt,30,30,1005
synth-n_150-m_3040-k_50-p_0.2.txt,50,50,1009
synth-n_150-m_3050-k_70-p_0.2.txt,70,76,1003
synth-n_150-m_630-k_15-p_0.05.txt,15,15,1002
synth-n_150-m_634-k_10-p_0.05.txt,7,7,1
synth-n_150-m_666-k_20-p_0.05.txt,15,15,1001
synth-n_150-m_704-k_25-p_0.05.txt,23,23,1002
synth-n_150-m_781-k_50-p_0.05.txt,32,32,1001
synth-n_150-m_782-k_30-p_0.05.txt,28,28,1001
synth-n_150-m_805-k_70-p_0.05.txt,43,45,1005
synth-n_1600-m_137884-k_70-p_0.1.txt,70,70,1665
synth-n_1600-m_141523-k_100-p_0.1.txt,100,100,1567
synth-n_1600-m_143789-k_120-p_0.1.txt,120,120,1976
synth-n_1600-m_147721-k_150-p_0.1.txt,150,150,1386
synth-n_1600-m_152838-k_200-p_0.1.txt,200,200,1380
synth-n_1600-m_273042-k_70-p_0.2.txt,70,70,1644
synth-n_1600-m_279359-k_100-p_0.2.txt,100,100,2518
synth-n_1600-m_284773-k_120-p_0.2.txt,120,120,2265
synth-n_1600-m_290831-k_150-p_0.2.txt,150,150,2965
synth-n_1600-m_301143-k_200-p_0.2.txt,200,200,3363
synth-n_1600-m_68907-k_70-p_0.05.txt,70,70,1226
synth-n_1600-m_70865-k_100-p_0.05.txt,100,100,1270
synth-n_1600-m_72748-k_120-p_0.05.txt,120,120,1208
synth-n_1600-m_74607-k_150-p_0.05.txt,150,150,1256
synth-n_1600-m_77345-k_200-p_0.05.txt,200,200,1427
synth-n_200-m_1076-k_10-p_0.05.txt,10,10,1
synth-n_200-m_1167-k_15-p_0.05.txt,15,15,1002
synth-n_200-m_1175-k_20-p_0.05.txt,20,20,1002
synth-n_200-m_1245-k_25-p_0.05.txt,24,24,1002
synth-n_200-m_1266-k_30-p_0.05.txt,30,30,1003
synth-n_200-m_1336-k_50-p_0.05.txt,45,46,1004
synth-n_200-m_2169-k_15-p_0.1.txt,15,15,1003
synth-n_200-m_2199-k_10-p_0.1.txt,10,10,1002
synth-n_200-m_2293-k_20-p_0.1.txt,20,20,1003
synth-n_200-m_2369-k_25-p_0.1.txt,25,25,1002
synth-n_200-m_2491-k_30-p_0.1.txt,30,30,1003
synth-n_200-m_2592-k_50-p_0.1.txt,50,50,1005
synth-n_200-m_2772-k_70-p_0.1.txt,70,74,1011
synth-n_200-m_4301-k_10-p_0.2.txt,10,10,1003
synth-n_200-m_4485-k_20-p_0.2.txt,20,20,1005
synth-n_200-m_4497-k_15-p_0.2.txt,15,15,1002
synth-n_200-m_4763-k_25-p_0.2.txt,25,25,1003
synth-n_200-m_4854-k_30-p_0.2.txt,30,30,1004
synth-n_200-m_5144-k_50-p_0.2.txt,50,50,1002
synth-n_200-m_5366-k_70-p_0.2.txt,70,72,1013
synth-n_2000-m_106592-k_70-p_0.05.txt,70,70,1445
synth-n_2000-m_108739-k_100-p_0.05.txt,100,100,1084
synth-n_2000-m_110886-k_120-p_0.05.txt,120,120,1707
synth-n_2000-m_112582-k_150-p_0.05.txt,150,150,1135
synth-n_2000-m_117145-k_200-p_0.05.txt,200,200,1144
synth-n_2000-m_212793-k_70-p_0.1.txt,70,70,1552
synth-n_2000-m_217131-k_100-p_0.1.txt,100,100,1437
synth-n_2000-m_220005-k_120-p_0.1.txt,120,120,1373
synth-n_2000-m_225391-k_150-p_0.1.txt,150,150,1785
synth-n_2000-m_233102-k_200-p_0.1.txt,200,200,3014
synth-n_2000-m_422023-k_70-p_0.2.txt,70,70,2983
synth-n_2000-m_430943-k_100-p_0.2.txt,100,100,4423
synth-n_2000-m_435643-k_120-p_0.2.txt,120,120,4259
synth-n_2000-m_444160-k_150-p_0.2.txt,150,150,4776
synth-n_2000-m_457573-k_200-p_0.2.txt,200,200,6916
synth-n_2300-m_142851-k_100-p_0.05.txt,100,100,1506
synth-n_2300-m_144829-k_120-p_0.05.txt,120,120,1327
synth-n_2300-m_147738-k_150-p_0.05.txt,150,150,1389
synth-n_2300-m_152429-k_200-p_0.05.txt,200,200,1790
synth-n_2300-m_284623-k_100-p_0.1.txt,100,100,2219
synth-n_2300-m_286796-k_120-p_0.1.txt,120,120,2178
synth-n_2300-m_292795-k_150-p_0.1.txt,150,150,2975
synth-n_2300-m_302503-k_200-p_0.1.txt,200,200,3686
synth-n_2300-m_563042-k_100-p_0.2.txt,100,100,5108
synth-n_2300-m_569928-k_120-p_0.2.txt,120,120,6657
synth-n_2300-m_580179-k_150-p_0.2.txt,150,150,6792
synth-n_2300-m_595551-k_200-p_0.2.txt,200,200,8705
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
synth-n_250-m_1708-k_15-p_0.05.txt,15,15,1002
synth-n_250-m_1797-k_25-p_0.05.txt,25,25,1003
synth-n_250-m_1806-k_20-p_0.05.txt,20,20,1003
synth-n_250-m_1841-k_30-p_0.05.txt,30,30,1004
synth-n_250-m_1998-k_50-p_0.05.txt,50,50,1006
synth-n_250-m_2173-k_70-p_0.05.txt,69,75,1015
synth-n_250-m_3237-k_10-p_0.1.txt,10,10,1004
synth-n_250-m_3416-k_15-p_0.1.txt,15,15,1004
synth-n_250-m_3493-k_25-p_0.1.txt,25,25,1004
synth-n_250-m_3591-k_20-p_0.1.txt,20,20,1004
synth-n_250-m_3730-k_30-p_0.1.txt,30,30,1003
synth-n_250-m_3992-k_50-p_0.1.txt,50,50,1006
synth-n_250-m_4149-k_70-p_0.1.txt,70,74,1010
synth-n_250-m_4386-k_100-p_0.1.txt,100,114,1013
synth-n_250-m_6567-k_10-p_0.2.txt,10,10,1004
synth-n_250-m_6839-k_20-p_0.2.txt,20,20,1004
synth-n_250-m_6880-k_15-p_0.2.txt,15,15,1004
synth-n_250-m_7102-k_25-p_0.2.txt,25,25,1004
synth-n_250-m_7321-k_30-p_0.2.txt,30,30,1009
synth-n_250-m_8019-k_50-p_0.2.txt,50,50,1022
synth-n_250-m_8255-k_70-p_0.2.txt,70,70,1026
synth-n_250-m_8674-k_100-p_0.2.txt,100,104,1041
synth-n_2600-m_181265-k_100-p_0.05.txt,100,100,1187
synth-n_2600-m_183371-k_120-p_0.05.txt,120,120,1817
synth-n_2600-m_186921-k_150-p_0.05.txt,150,150,1860
synth-n_2600-m_190932-k_200-p_0.05.txt,200,200,2484
synth-n_2600-m_360584-k_100-p_0.1.txt,100,100,3056
synth-n_2600-m_364394-k_120-p_0.1.txt,120,120,3606
synth-n_2600-m_370561-k_150-p_0.1.txt,150,150,4588
synth-n_2600-m_380919-k_200-p_0.1.txt,200,200,4212
synth-n_2600-m_716555-k_100-p_0.2.txt,100,100,7495
synth-n_2600-m_722675-k_120-p_0.2.txt,120,120,10631
synth-n_2600-m_735701-k_150-p_0.2.txt,150,150,10066
synth-n_2600-m_752513-k_200-p_0.2.txt,200,200,12784
synth-n_300-m_10021-k_20-p_0.2.txt,20,20,1013
synth-n_300-m_10113-k_25-p_0.2.txt,25,25,1018
synth-n_300-m_10205-k_30-p_0.2.txt,30,30,1014
synth-n_300-m_10954-k_50-p_0.2.txt,50,50,1017
synth-n_300-m_11628-k_70-p_0.2.txt,70,70,1035
synth-n_300-m_12194-k_100-p_0.2.txt,100,101,1064
synth-n_300-m_12407-k_120-p_0.2.txt,120,126,1034
synth-n_300-m_2373-k_15-p_0.05.txt,15,15,1002
synth-n_300-m_2470-k_20-p_0.05.txt,20,20,1001
synth-n_300-m_2597-k_25-p_0.05.txt,25,25,1006
synth-n_300-m_2657-k_30-p_0.05.txt,30,30,1003
synth-n_300-m_2835-k_50-p_0.05.txt,50,51,1012
synth-n_300-m_2943-k_70-p_0.05.txt,70,72,1011
synth-n_300-m_4857-k_15-p_0.1.txt,15,15,1004
synth-n_300-m_4934-k_25-p_0.1.txt,25,25,1004
synth-n_300-m_4954-k_20-p_0.1.txt,20,20,1006
synth-n_300-m_5319-k_30-p_0.1.txt,30,30,1007
synth-n_300-m_5550-k_50-p_0.1.txt,50,50,1021
synth-n_300-m_5939-k_70-p_0.1.txt,70,70,1006
synth-n_300-m_6233-k_100-p_0.1.txt,100,103,1036
synth-n_300-m_6319-k_120-p_0.1.txt,120,130,1008
synth-n_300-m_9556-k_15-p_0.2.txt,15,15,1006
synth-n_3000-m_240581-k_120-p_0.05.txt,120,120,1683
synth-n_3000-m_245845-k_150-p_0.05.txt,150,150,2625
synth-n_3000-m_251178-k_200-p_0.05.txt,200,200,2757
synth-n_3000-m_480800-k_120-p_0.1.txt,120,120,5821
synth-n_3000-m_488450-k_150-p_0.1.txt,150,150,6981
synth-n_3000-m_498304-k_200-p_0.1.txt,200,200,6600
synth-n_3000-m_954655-k_120-p_0.2.txt,120,120,17793
synth-n_3000-m_967399-k_150-p_0.2.txt,150,150,16431
synth-n_3000-m_988910-k_200-p_0.2.txt,200,200,18468
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,120,20341
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,150,27614
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,200,25786
synth-n_3500-m_325120-k_120-p_0.05.txt,120,120,2177
synth-n_3500-m_330042-k_150-p_0.05.txt,150,150,3399
synth-n_3500-m_337087-k_200-p_0.05.txt,200,200,3626
synth-n_3500-m_649101-k_120-p_0.1.txt,120,120,7202
synth-n_3500-m_657209-k_150-p_0.1.txt,150,150,6933
synth-n_3500-m_672789-k_200-p_0.1.txt,200,200,9983
synth-n_400-m_10064-k_70-p_0.1.txt,70,70,1031
synth-n_400-m_10528-k_100-p_0.1.txt,100,100,1023
synth-n_400-m_10934-k_120-p_0.1.txt,120,121,1025
synth-n_400-m_11482-k_150-p_0.1.txt,150,154,1055
synth-n_400-m_16937-k_15-p_0.2.txt,15,15,1014
synth-n_400-m_17175-k_20-p_0.2.txt,20,20,1024
synth-n_400-m_17488-k_25-p_0.2.txt,25,25,1020
synth-n_400-m_17822-k_30-p_0.2.txt,30,30,1009
synth-n_400-m_18943-k_50-p_0.2.txt,50,50,1020
synth-n_400-m_19735-k_70-p_0.2.txt,70,70,1047
synth-n_400-m_20559-k_100-p_0.2.txt,100,100,1076
synth-n_400-m_21181-k_120-p_0.2.txt,120,120,1111
synth-n_400-m_21916-k_150-p_0.2.txt,150,155,1040
synth-n_400-m_4229-k_20-p_0.05.txt,20,20,1004
synth-n_400-m_4312-k_15-p_0.05.txt,15,15,1004
synth-n_400-m_4511-k_25-p_0.05.txt,25,25,1004
synth-n_400-m_4551-k_30-p_0.05.txt,30,30,1006
synth-n_400-m_4714-k_50-p_0.05.txt,50,50,1003
synth-n_400-m_5045-k_70-p_0.05.txt,70,70,1009
synth-n_400-m_5336-k_100-p_0.05.txt,100,101,1044
synth-n_400-m_5606-k_120-p_0.05.txt,120,125,1003
synth-n_400-m_8510-k_15-p_0.1.txt,15,15,1006
synth-n_400-m_8590-k_20-p_0.1.txt,20,20,1004
synth-n_400-m_8815-k_25-p_0.1.txt,25,25,1014
synth-n_400-m_9014-k_30-p_0.1.txt,30,30,1005
synth-n_400-m_9687-k_50-p_0.1.txt,50,50,1018
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,150,39569
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,200,39024
synth-n_4000-m_427463-k_150-p_0.05.txt,150,150,5958
synth-n_4000-m_437663-k_200-p_0.05.txt,200,200,5780
synth-n_4000-m_852262-k_150-p_0.1.txt,150,150,10861
synth-n_4000-m_868734-k_200-p_0.1.txt,200,200,10228
synth-n_50-m_139-k_5-p_0.1.txt,1,1,0
synth-n_50-m_143-k_10-p_0.1.txt,5,5,0
synth-n_50-m_164-k_15-p_0.1.txt,9,9,1002
synth-n_50-m_169-k_20-p_0.1.txt,9,9,1002
synth-n_50-m_269-k_5-p_0.2.txt,5,5,1002
synth-n_50-m_293-k_10-p_0.2.txt,10,10,1001
synth-n_50-m_325-k_15-p_0.2.txt,15,15,1001
synth-n_50-m_343-k_20-p_0.2.txt,19,19,1001
synth-n_50-m_72-k_5-p_0.05.txt,2,2,0
synth-n_50-m_84-k_10-p_0.05.txt,1,1,0
synth-n_50-m_92-k_20-p_0.05.txt,2,2,0
synth-n_50-m_95-k_15-p_0.05.txt,4,4,1004
synth-n_500-m_13283-k_20-p_0.1.txt,20,20,1011
synth-n_500-m_13672-k_25-p_0.1.txt,25,25,1010
synth-n_500-m_13710-k_30-p_0.1.txt,30,30,1014
synth-n_500-m_14453-k_50-p_0.1.txt,50,50,1025
synth-n_500-m_15273-k_70-p_0.1.txt,70,70,1029
synth-n_500-m_15985-k_100-p_0.1.txt,100,100,1065
synth-n_500-m_16565-k_120-p_0.1.txt,120,121,1014
synth-n_500-m_17327-k_150-p_0.1.txt,150,151,1075
synth-n_500-m_26431-k_20-p_0.2.txt,20,20,1011
synth-n_500-m_26954-k_25-p_0.2.txt,25,25,1027
synth-n_500-m_27136-k_30-p_0.2.txt,30,30,1055
synth-n_500-m_28432-k_50-p_0.2.txt,50,50,1033
synth-n_500-m_29623-k_70-p_0.2.txt,70,70,1049
synth-n_500-m_31513-k_100-p_0.2.txt,100,100,1106
synth-n_500-m_32243-k_120-p_0.2.txt,120,120,1044
synth-n_500-m_33353-k_150-p_0.2.txt,150,151,1182
synth-n_500-m_34356-k_200-p_0.2.txt,200,212,1033
synth-n_500-m_6745-k_25-p_0.05.txt,25,25,1004
synth-n_500-m_6906-k_20-p_0.05.txt,20,20,1004
synth-n_500-m_6986-k_30-p_0.05.txt,30,30,1007
synth-n_500-m_7195-k_50-p_0.05.txt,50,50,1014
synth-n_500-m_7774-k_70-p_0.05.txt,70,70,1008
synth-n_500-m_8350-k_100-p_0.05.txt,100,100,1019
synth-n_500-m_8412-k_120-p_0.05.txt,120,121,1054
synth-n_500-m_8716-k_150-p_0.05.txt,150,155,1029
synth-n_700-m_13000-k_25-p_0.05.txt,25,25,1005
synth-n_700-m_13374-k_30-p_0.05.txt,30,30,1013
synth-n_700-m_13738-k_50-p_0.05.txt,50,50,1028
synth-n_700-m_14360-k_70-p_0.05.txt,70,70,1083
synth-n_700-m_14970-k_100-p_0.05.txt,100,100,1068
synth-n_700-m_15640-k_120-p_0.05.txt,120,120,1020
synth-n_700-m_16024-k_150-p_0.05.txt,150,150,1043
synth-n_700-m_16823-k_200-p_0.05.txt,200,205,1101
synth-n_700-m_26060-k_25-p_0.1.txt,25,25,1026
synth-n_700-m_26206-k_30-p_0.1.txt,30,30,1026
synth-n_700-m_27622-k_50-p_0.1.txt,50,50,1026
synth-n_700-m_28433-k_70-p_0.1.txt,70,70,1073
synth-n_700-m_29736-k_100-p_0.1.txt,100,100,1106
synth-n_700-m_30695-k_120-p_0.1.txt,120,120,1020
synth-n_700-m_31750-k_150-p_0.1.txt,150,150,1068
synth-n_700-m_33182-k_200-p_0.1.txt,200,202,1047
synth-n_700-m_51621-k_25-p_0.2.txt,25,25,1096
synth-n_700-m_52169-k_30-p_0.2.txt,30,30,1085
synth-n_700-m_54187-k_50-p_0.2.txt,50,50,1122
synth-n_700-m_55984-k_70-p_0.2.txt,70,70,1140
synth-n_700-m_58597-k_100-p_0.2.txt,100,100,1149
synth-n_700-m_60598-k_120-p_0.2.txt,120,120,1307
synth-n_700-m_61751-k_150-p_0.2.txt,150,150,1230
synth-n_700-m_64387-k_200-p_0.2.txt,200,201,1495
