name,k_optimal,k_approx,millis
synth-n_1600-m_147721-k_150-p_0.1.txt,150,1600,434
synth-n_1600-m_152838-k_200-p_0.1.txt,200,1600,442
synth-n_1600-m_273042-k_70-p_0.2.txt,70,1600,657
synth-n_1600-m_279359-k_100-p_0.2.txt,100,1600,662
synth-n_1600-m_284773-k_120-p_0.2.txt,120,1600,711
synth-n_1600-m_290831-k_150-p_0.2.txt,150,1600,723
synth-n_1600-m_301143-k_200-p_0.2.txt,200,1600,763
synth-n_1600-m_68907-k_70-p_0.05.txt,70,1598,248
synth-n_1600-m_70865-k_100-p_0.05.txt,100,1597,258
synth-n_1600-m_72748-k_120-p_0.05.txt,120,1600,267
synth-n_1600-m_74607-k_150-p_0.05.txt,150,1600,274
synth-n_1600-m_77345-k_200-p_0.05.txt,200,1600,285
synth-n_200-m_1076-k_10-p_0.05.txt,10,10,0
synth-n_200-m_1167-k_15-p_0.05.txt,15,139,2
synth-n_200-m_1175-k_20-p_0.05.txt,20,157,2
synth-n_200-m_1245-k_25-p_0.05.txt,24,152,2
synth-n_200-m_1266-k_30-p_0.05.txt,30,162,2
synth-n_200-m_1336-k_50-p_0.05.txt,45,185,3
synth-n_200-m_2169-k_15-p_0.1.txt,15,176,2
synth-n_200-m_2199-k_10-p_0.1.txt,10,180,2
synth-n_200-m_2293-k_20-p_0.1.txt,20,188,3
synth-n_200-m_2369-k_25-p_0.1.txt,25,187,2
synth-n_200-m_2491-k_30-p_0.1.txt,30,192,3
synth-n_200-m_2592-k_50-p_0.1.txt,50,199,3
synth-n_200-m_2772-k_70-p_0.1.txt,70,200,3
synth-n_200-m_4301-k_10-p_0.2.txt,10,195,3
synth-n_200-m_4485-k_20-p_0.2.txt,20,200,3
synth-n_200-m_4497-k_15-p_0.2.txt,15,196,3
synth-n_200-m_4763-k_25-p_0.2.txt,25,200,3
synth-n_200-m_4854-k_30-p_0.2.txt,30,199,3
synth-n_200-m_5144-k_50-p_0.2.txt,50,200,4
synth-n_200-m_5366-k_70-p_0.2.txt,70,200,3
synth-n_2000-m_106592-k_70-p_0.05.txt,70,1991,463
synth-n_2000-m_108739-k_100-p_0.05.txt,100,1999,470
synth-n_2000-m_110886-k_120-p_0.05.txt,120,1998,467
synth-n_2000-m_112582-k_150-p_0.05.txt,150,2000,473
synth-n_2000-m_117145-k_200-p_0.05.txt,200,2000,496
synth-n_2000-m_212793-k_70-p_0.1.txt,70,2000,725
synth-n_2000-m_217131-k_100-p_0.1.txt,100,2000,736
synth-n_2000-m_220005-k_120-p_0.1.txt,120,2000,755
synth-n_2000-m_225391-k_150-p_0.1.txt,150,2000,777
synth-n_2000-m_233102-k_200-p_0.1.txt,200,2000,816
synth-n_2000-m_422023-k_70-p_0.2.txt,70,2000,1243
synth-n_2000-m_430943-k_100-p_0.2.txt,100,2000,1280
synth-n_2000-m_435643-k_120-p_0.2.txt,120,2000,1257
synth-n_2000-m_444160-k_150-p_0.2.txt,150,2000,1338
synth-n_2000-m_457573-k_200-p_0.2.txt,200,2000,1384
synth-n_2300-m_142851-k_100-p_0.05.txt,100,2299,661
synth-n_2300-m_144829-k_120-p_0.05.txt,120,2298,680
synth-n_2300-m_147738-k_150-p_0.05.txt,150,2299,678
synth-n_2300-m_152429-k_200-p_0.05.txt,200,2300,720
synth-n_2300-m_284623-k_100-p_0.1.txt,100,2300,1070
synth-n_2300-m_286796-k_120-p_0.1.txt,120,2300,1098
synth-n_2300-m_292795-k_150-p_0.1.txt,150,2300,1108
synth-n_2300-m_302503-k_200-p_0.1.txt,200,2300,1165
synth-n_2300-m_563042-k_100-p_0.2.txt,100,2300,1890
synth-n_2300-m_569928-k_120-p_0.2.txt,120,2300,1879
synth-n_2300-m_580179-k_150-p_0.2.txt,150,2300,1914
synth-n_2300-m_595551-k_200-p_0.2.txt,200,2300,1960
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
synth-n_250-m_1708-k_15-p_0.05.txt,15,172,2
synth-n_250-m_1797-k_25-p_0.05.txt,25,211,3
synth-n_250-m_1806-k_20-p_0.05.txt,20,184,3
synth-n_250-m_1841-k_30-p_0.05.txt,30,218,3
synth-n_250-m_1998-k_50-p_0.05.txt,50,238,4
synth-n_250-m_2173-k_70-p_0.05.txt,69,241,3
synth-n_250-m_3237-k_10-p_0.1.txt,10,227,4
synth-n_250-m_3416-k_15-p_0.1.txt,15,230,4
synth-n_250-m_3493-k_25-p_0.1.txt,25,238,4
synth-n_250-m_3591-k_20-p_0.1.txt,20,241,4
synth-n_250-m_3730-k_30-p_0.1.txt,30,246,4
synth-n_250-m_3992-k_50-p_0.1.txt,50,250,4
synth-n_250-m_4149-k_70-p_0.1.txt,70,250,17
synth-n_250-m_4386-k_100-p_0.1.txt,100,250,4
synth-n_250-m_6567-k_10-p_0.2.txt,10,244,5
synth-n_250-m_6839-k_20-p_0.2.txt,20,247,5
synth-n_250-m_6880-k_15-p_0.2.txt,15,248,5
synth-n_250-m_7102-k_25-p_0.2.txt,25,249,6
synth-n_250-m_7321-k_30-p_0.2.txt,30,249,5
synth-n_250-m_8019-k_50-p_0.2.txt,50,250,6
synth-n_250-m_8255-k_70-p_0.2.txt,70,250,6
synth-n_250-m_8674-k_100-p_0.2.txt,100,250,6
synth-n_2600-m_181265-k_100-p_0.05.txt,100,2598,916
synth-n_2600-m_183371-k_120-p_0.05.txt,120,2600,934
synth-n_2600-m_186921-k_150-p_0.05.txt,150,2599,949
synth-n_2600-m_190932-k_200-p_0.05.txt,200,2600,975
synth-n_2600-m_360584-k_100-p_0.1.txt,100,2600,1514
synth-n_2600-m_364394-k_120-p_0.1.txt,120,2600,1519
synth-n_2600-m_370561-k_150-p_0.1.txt,150,2600,1543
synth-n_2600-m_380919-k_200-p_0.1.txt,200,2600,1605
synth-n_2600-m_716555-k_100-p_0.2.txt,100,2600,2640
synth-n_2600-m_722675-k_120-p_0.2.txt,120,2600,2657
synth-n_2600-m_735701-k_150-p_0.2.txt,150,2600,2764
synth-n_2600-m_752513-k_200-p_0.2.txt,200,2600,2770
synth-n_300-m_10021-k_20-p_0.2.txt,20,299,7
synth-n_300-m_10113-k_25-p_0.2.txt,25,299,8
synth-n_300-m_10205-k_30-p_0.2.txt,30,300,9
synth-n_300-m_10954-k_50-p_0.2.txt,50,300,8
synth-n_300-m_11628-k_70-p_0.2.txt,70,300,13
synth-n_300-m_12194-k_100-p_0.2.txt,100,300,10
synth-n_300-m_12407-k_120-p_0.2.txt,120,300,10
synth-n_300-m_2373-k_15-p_0.05.txt,15,230,3
synth-n_300-m_2470-k_20-p_0.05.txt,20,227,4
synth-n_300-m_2597-k_25-p_0.05.txt,25,252,4
