name,k_optimal,k_approx,millis
synth-n_1300-m_104213-k_200-p_0.1.txt,200,1233,2758
synth-n_1300-m_178841-k_50-p_0.2.txt,50,1260,4561
synth-n_1300-m_183367-k_70-p_0.2.txt,70,1266,4731
synth-n_1300-m_188195-k_100-p_0.2.txt,100,1259,4805
synth-n_1300-m_191963-k_120-p_0.2.txt,120,1267,4932
synth-n_1300-m_196174-k_150-p_0.2.txt,150,1266,5075
synth-n_1300-m_204142-k_200-p_0.2.txt,200,1263,5156
synth-n_1300-m_45241-k_50-p_0.05.txt,50,1152,1359
synth-n_1300-m_46137-k_70-p_0.05.txt,70,1165,1476
synth-n_1300-m_47847-k_100-p_0.05.txt,100,1171,1441
synth-n_1300-m_49172-k_120-p_0.05.txt,120,1167,1552
synth-n_1300-m_50340-k_150-p_0.05.txt,150,1184,1614
synth-n_1300-m_52952-k_200-p_0.05.txt,200,1176,1893
synth-n_1300-m_89669-k_50-p_0.1.txt,50,1226,2725
synth-n_1300-m_92255-k_70-p_0.1.txt,70,1233,2865
synth-n_1300-m_95352-k_100-p_0.1.txt,100,1234,2999
synth-n_1300-m_97421-k_120-p_0.1.txt,120,1232,2721
synth-n_1300-m_99879-k_150-p_0.1.txt,150,1228,2689
synth-n_150-m_1254-k_10-p_0.1.txt,10,75,6
synth-n_150-m_1269-k_15-p_0.1.txt,15,83,6
synth-n_150-m_1284-k_20-p_0.1.txt,20,94,7
synth-n_150-m_1385-k_25-p_0.1.txt,25,106,9
synth-n_150-m_1423-k_30-p_0.1.txt,30,99,9
synth-n_150-m_1564-k_50-p_0.1.txt,48,117,10
synth-n_150-m_2446-k_10-p_0.2.txt,10,116,11
synth-n_150-m_2502-k_15-p_0.2.txt,15,119,11
synth-n_150-m_2552-k_20-p_0.2.txt,20,127,11
synth-n_150-m_2731-k_25-p_0.2.txt,25,121,12
synth-n_150-m_2807-k_30-p_0.2.txt,30,124,16
synth-n_150-m_3040-k_50-p_0.2.txt,50,123,14
synth-n_150-m_3050-k_70-p_0.2.txt,70,133,14
synth-n_150-m_630-k_15-p_0.05.txt,15,55,3
synth-n_150-m_634-k_10-p_0.05.txt,7,7,1
synth-n_150-m_666-k_20-p_0.05.txt,15,64,3
synth-n_150-m_704-k_25-p_0.05.txt,23,62,4
synth-n_150-m_781-k_50-p_0.05.txt,32,87,5
synth-n_150-m_782-k_30-p_0.05.txt,28,80,5
synth-n_150-m_805-k_70-p_0.05.txt,43,102,7
synth-n_1600-m_137884-k_70-p_0.1.txt,70,1523,4637
synth-n_1600-m_141523-k_100-p_0.1.txt,100,1530,4868
synth-n_1600-m_143789-k_120-p_0.1.txt,120,1526,4927
synth-n_1600-m_147721-k_150-p_0.1.txt,150,1525,4954
synth-n_1600-m_152838-k_200-p_0.1.txt,200,1526,5084
synth-n_1600-m_273042-k_70-p_0.2.txt,70,1563,8584
synth-n_1600-m_279359-k_100-p_0.2.txt,100,1554,8855
synth-n_1600-m_284773-k_120-p_0.2.txt,120,1562,9276
synth-n_1600-m_290831-k_150-p_0.2.txt,150,1564,9074
synth-n_1600-m_301143-k_200-p_0.2.txt,200,1565,9736
synth-n_1600-m_68907-k_70-p_0.05.txt,70,1462,2597
synth-n_1600-m_70865-k_100-p_0.05.txt,100,1466,2662
synth-n_1600-m_72748-k_120-p_0.05.txt,120,1467,2715
synth-n_1600-m_74607-k_150-p_0.05.txt,150,1460,2691
synth-n_1600-m_77345-k_200-p_0.05.txt,200,1475,2897
synth-n_200-m_1076-k_10-p_0.05.txt,10,10,1
synth-n_200-m_1167-k_15-p_0.05.txt,15,71,10
synth-n_200-m_1175-k_20-p_0.05.txt,20,94,7
synth-n_200-m_1245-k_25-p_0.05.txt,24,90,10
synth-n_200-m_1266-k_30-p_0.05.txt,30,100,8
synth-n_200-m_1336-k_50-p_0.05.txt,45,122,11
synth-n_200-m_2169-k_15-p_0.1.txt,15,132,13
synth-n_200-m_2199-k_10-p_0.1.txt,10,130,13
synth-n_200-m_2293-k_20-p_0.1.txt,20,141,15
synth-n_200-m_2369-k_25-p_0.1.txt,25,142,15
synth-n_200-m_2491-k_30-p_0.1.txt,30,148,16
synth-n_200-m_2592-k_50-p_0.1.txt,50,162,17
synth-n_200-m_2772-k_70-p_0.1.txt,70,166,17
synth-n_200-m_4301-k_10-p_0.2.txt,10,164,30
synth-n_200-m_4485-k_20-p_0.2.txt,20,170,34
synth-n_200-m_4497-k_15-p_0.2.txt,15,168,23
synth-n_200-m_4763-k_25-p_0.2.txt,25,170,24
synth-n_200-m_4854-k_30-p_0.2.txt,30,175,25
synth-n_200-m_5144-k_50-p_0.2.txt,50,176,27
synth-n_200-m_5366-k_70-p_0.2.txt,70,181,35
synth-n_2000-m_106592-k_70-p_0.05.txt,70,1843,4707
synth-n_2000-m_108739-k_100-p_0.05.txt,100,1857,4852
