name,k_optimal,k_approx,millis
synth-n_400-m_10064-k_70-p_0.1.txt,70,70,23
synth-n_400-m_10528-k_100-p_0.1.txt,100,102,17
synth-n_400-m_10934-k_120-p_0.1.txt,120,126,19
synth-n_400-m_11482-k_150-p_0.1.txt,150,155,22
synth-n_400-m_16937-k_15-p_0.2.txt,15,15,24
synth-n_400-m_17175-k_20-p_0.2.txt,20,20,30
synth-n_400-m_17488-k_25-p_0.2.txt,25,25,33
synth-n_400-m_17822-k_30-p_0.2.txt,30,30,39
synth-n_400-m_18943-k_50-p_0.2.txt,50,50,30
synth-n_400-m_19735-k_70-p_0.2.txt,70,70,29
synth-n_400-m_20559-k_100-p_0.2.txt,100,102,36
synth-n_400-m_21181-k_120-p_0.2.txt,120,121,43
synth-n_400-m_21916-k_150-p_0.2.txt,150,161,52
synth-n_400-m_4229-k_20-p_0.05.txt,20,20,4
synth-n_400-m_4312-k_15-p_0.05.txt,15,15,3
synth-n_400-m_4511-k_25-p_0.05.txt,25,25,4
synth-n_400-m_4551-k_30-p_0.05.txt,30,30,4
synth-n_400-m_4714-k_50-p_0.05.txt,50,53,9
synth-n_400-m_5045-k_70-p_0.05.txt,70,70,12
synth-n_400-m_5336-k_100-p_0.05.txt,100,105,13
synth-n_400-m_5606-k_120-p_0.05.txt,120,135,19
synth-n_400-m_8510-k_15-p_0.1.txt,15,15,5
synth-n_400-m_8590-k_20-p_0.1.txt,20,20,5
synth-n_400-m_8815-k_25-p_0.1.txt,25,25,15
synth-n_400-m_9014-k_30-p_0.1.txt,30,30,11
synth-n_400-m_9687-k_50-p_0.1.txt,50,50,19
synth-n_4000-m_1691611-k_150-p_0.2.txt,150,150,19758
synth-n_4000-m_1721128-k_200-p_0.2.txt,200,200,20079
synth-n_4000-m_427463-k_150-p_0.05.txt,150,150,3577
synth-n_4000-m_437663-k_200-p_0.05.txt,200,200,3535
synth-n_4000-m_852262-k_150-p_0.1.txt,150,150,7675
synth-n_4000-m_868734-k_200-p_0.1.txt,200,200,7812
synth-n_50-m_139-k_5-p_0.1.txt,1,1,1
synth-n_50-m_143-k_10-p_0.1.txt,5,5,0
synth-n_50-m_164-k_15-p_0.1.txt,9,10,1
synth-n_50-m_169-k_20-p_0.1.txt,9,10,1
synth-n_50-m_269-k_5-p_0.2.txt,5,5,1
