name,k_optimal,k_approx,millis
synth-n_2600-m_181265-k_100-p_0.05.txt,100,100,1366
synth-n_2600-m_183371-k_120-p_0.05.txt,120,120,1559
synth-n_2600-m_186921-k_150-p_0.05.txt,150,150,1760
synth-n_2600-m_190932-k_200-p_0.05.txt,200,200,2409
synth-n_2600-m_360584-k_100-p_0.1.txt,100,100,3879
synth-n_2600-m_364394-k_120-p_0.1.txt,120,120,4330
synth-n_2600-m_370561-k_150-p_0.1.txt,150,150,6189
synth-n_2600-m_380919-k_200-p_0.1.txt,200,200,8486
synth-n_2600-m_716555-k_100-p_0.2.txt,100,100,13661
synth-n_2600-m_722675-k_120-p_0.2.txt,120,120,15985
synth-n_2600-m_735701-k_150-p_0.2.txt,150,150,19060
synth-n_2600-m_752513-k_200-p_0.2.txt,200,200,26434
synth-n_300-m_10021-k_20-p_0.2.txt,20,20,10
synth-n_300-m_10113-k_25-p_0.2.txt,25,25,12
synth-n_300-m_10205-k_30-p_0.2.txt,30,30,20
synth-n_300-m_10954-k_50-p_0.2.txt,50,50,22
synth-n_300-m_11628-k_70-p_0.2.txt,70,70,42
synth-n_300-m_12194-k_100-p_0.2.txt,100,100,57
synth-n_300-m_12407-k_120-p_0.2.txt,120,124,48
synth-n_300-m_2373-k_15-p_0.05.txt,15,15,4
synth-n_300-m_2470-k_20-p_0.05.txt,20,20,4
synth-n_300-m_2597-k_25-p_0.05.txt,25,25,4
synth-n_300-m_2657-k_30-p_0.05.txt,30,30,4
synth-n_300-m_2835-k_50-p_0.05.txt,50,52,10
synth-n_300-m_2943-k_70-p_0.05.txt,70,76,11
synth-n_300-m_4857-k_15-p_0.1.txt,15,15,5
synth-n_300-m_4934-k_25-p_0.1.txt,25,25,6
synth-n_300-m_4954-k_20-p_0.1.txt,20,20,8
synth-n_300-m_5319-k_30-p_0.1.txt,30,30,7
synth-n_300-m_5550-k_50-p_0.1.txt,50,50,11
synth-n_300-m_5939-k_70-p_0.1.txt,70,71,19
synth-n_300-m_6233-k_100-p_0.1.txt,100,103,26
synth-n_300-m_6319-k_120-p_0.1.txt,120,125,25
synth-n_300-m_9556-k_15-p_0.2.txt,15,15,8
synth-n_3000-m_240581-k_120-p_0.05.txt,120,120,2235
synth-n_3000-m_245845-k_150-p_0.05.txt,150,150,2698
synth-n_3000-m_251178-k_200-p_0.05.txt,200,200,3432
synth-n_3000-m_480800-k_120-p_0.1.txt,120,120,8218
synth-n_3000-m_488450-k_150-p_0.1.txt,150,150,8040
synth-n_3000-m_498304-k_200-p_0.1.txt,200,200,11239
synth-n_3000-m_954655-k_120-p_0.2.txt,120,120,24531
synth-n_3000-m_967399-k_150-p_0.2.txt,150,150,31970
synth-n_3000-m_988910-k_200-p_0.2.txt,200,200,43273
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,120,41648
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,150,53497
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,200,55322
synth-n_3500-m_325120-k_120-p_0.05.txt,120,120,2830
synth-n_3500-m_330042-k_150-p_0.05.txt,150,150,3574
synth-n_3500-m_337087-k_200-p_0.05.txt,200,200,4504
synth-n_3500-m_649101-k_120-p_0.1.txt,120,120,8802
synth-n_3500-m_657209-k_150-p_0.1.txt,150,150,12195
synth-n_3500-m_672789-k_200-p_0.1.txt,200,200,15622
synth-n_400-m_10064-k_70-p_0.1.txt,70,70,23
synth-n_400-m_10528-k_100-p_0.1.txt,100,100,29
