name,k_optimal,k_approx,millis
synth-n_1300-m_104213-k_200-p_0.1.txt,200,1286,1887
synth-n_1300-m_178841-k_50-p_0.2.txt,50,1292,3008
synth-n_1300-m_183367-k_70-p_0.2.txt,70,1292,3064
synth-n_1300-m_188195-k_100-p_0.2.txt,100,1294,3211
synth-n_1300-m_191963-k_120-p_0.2.txt,120,1295,3264
synth-n_1300-m_196174-k_150-p_0.2.txt,150,1291,3332
synth-n_1300-m_204142-k_200-p_0.2.txt,200,1295,3598
synth-n_1300-m_45241-k_50-p_0.05.txt,50,1044,922
synth-n_1300-m_46137-k_70-p_0.05.txt,70,1162,920
synth-n_1300-m_47847-k_100-p_0.05.txt,100,1257,997
synth-n_1300-m_49172-k_120-p_0.05.txt,120,1262,1063
synth-n_1300-m_50340-k_150-p_0.05.txt,150,1271,1091
synth-n_1300-m_52952-k_200-p_0.05.txt,200,1266,1114
synth-n_1300-m_89669-k_50-p_0.1.txt,50,1260,1672
synth-n_1300-m_92255-k_70-p_0.1.txt,70,1282,1652
synth-n_1300-m_95352-k_100-p_0.1.txt,100,1286,1707
synth-n_1300-m_97421-k_120-p_0.1.txt,120,1284,1807
synth-n_1300-m_99879-k_150-p_0.1.txt,150,1280,1811
synth-n_150-m_1254-k_10-p_0.1.txt,10,74,4
synth-n_150-m_1269-k_15-p_0.1.txt,15,77,4
synth-n_150-m_1284-k_20-p_0.1.txt,20,107,5
synth-n_150-m_1385-k_25-p_0.1.txt,25,110,6
synth-n_150-m_1423-k_30-p_0.1.txt,30,122,7
synth-n_150-m_1564-k_50-p_0.1.txt,48,133,6
synth-n_150-m_2446-k_10-p_0.2.txt,10,112,8
synth-n_150-m_2502-k_15-p_0.2.txt,15,132,8
synth-n_150-m_2552-k_20-p_0.2.txt,20,134,9
synth-n_150-m_2731-k_25-p_0.2.txt,25,143,9
synth-n_150-m_2807-k_30-p_0.2.txt,30,139,10
synth-n_150-m_3040-k_50-p_0.2.txt,50,136,10
synth-n_150-m_3050-k_70-p_0.2.txt,70,139,13
synth-n_150-m_630-k_15-p_0.05.txt,15,36,2
synth-n_150-m_634-k_10-p_0.05.txt,7,7,1
synth-n_150-m_666-k_20-p_0.05.txt,15,52,2
synth-n_150-m_704-k_25-p_0.05.txt,23,70,3
synth-n_150-m_781-k_50-p_0.05.txt,32,92,4
synth-n_150-m_782-k_30-p_0.05.txt,28,81,3
synth-n_150-m_805-k_70-p_0.05.txt,43,106,5
synth-n_1600-m_137884-k_70-p_0.1.txt,70,1578,3279
synth-n_1600-m_141523-k_100-p_0.1.txt,100,1585,3362
synth-n_1600-m_143789-k_120-p_0.1.txt,120,1580,4278
synth-n_1600-m_147721-k_150-p_0.1.txt,150,1590,3376
