name,k_optimal,k_approx,millis
synth-n_200-m_1175-k_20-p_0.05.txt,20,157,8
synth-n_200-m_1245-k_25-p_0.05.txt,24,152,9
synth-n_200-m_1266-k_30-p_0.05.txt,30,162,7
synth-n_200-m_1336-k_50-p_0.05.txt,45,185,11
synth-n_200-m_2169-k_15-p_0.1.txt,15,176,11
synth-n_200-m_2199-k_10-p_0.1.txt,10,180,12
synth-n_200-m_2293-k_20-p_0.1.txt,20,188,13
synth-n_200-m_2369-k_25-p_0.1.txt,25,187,13
synth-n_200-m_2491-k_30-p_0.1.txt,30,192,16
synth-n_200-m_2592-k_50-p_0.1.txt,50,199,20
synth-n_200-m_2772-k_70-p_0.1.txt,70,200,16
synth-n_200-m_4301-k_10-p_0.2.txt,10,195,30
synth-n_200-m_4485-k_20-p_0.2.txt,20,200,33
synth-n_200-m_4497-k_15-p_0.2.txt,15,196,21
synth-n_200-m_4763-k_25-p_0.2.txt,25,200,42
synth-n_200-m_4854-k_30-p_0.2.txt,30,199,31
synth-n_200-m_5144-k_50-p_0.2.txt,50,200,36
synth-n_200-m_5366-k_70-p_0.2.txt,70,200,32
synth-n_2000-m_106592-k_70-p_0.05.txt,70,1991,5297
synth-n_2000-m_108739-k_100-p_0.05.txt,100,1999,5896
synth-n_2000-m_110886-k_120-p_0.05.txt,120,1998,6084
synth-n_2000-m_112582-k_150-p_0.05.txt,150,2000,5587
synth-n_2000-m_117145-k_200-p_0.05.txt,200,2000,6227
synth-n_2000-m_212793-k_70-p_0.1.txt,70,2000,10036
synth-n_2000-m_217131-k_100-p_0.1.txt,100,2000,9918
synth-n_2000-m_220005-k_120-p_0.1.txt,120,2000,11406
synth-n_2000-m_225391-k_150-p_0.1.txt,150,2000,10812
synth-n_2000-m_233102-k_200-p_0.1.txt,200,2000,11050
synth-n_2000-m_422023-k_70-p_0.2.txt,70,2000,20148
synth-n_2000-m_430943-k_100-p_0.2.txt,100,2000,21028
synth-n_2000-m_435643-k_120-p_0.2.txt,120,2000,19072
synth-n_2000-m_444160-k_150-p_0.2.txt,150,2000,18821
synth-n_2000-m_457573-k_200-p_0.2.txt,200,2000,20489
synth-n_2300-m_142851-k_100-p_0.05.txt,100,2299,7827
synth-n_2300-m_144829-k_120-p_0.05.txt,120,2298,8182
synth-n_2300-m_147738-k_150-p_0.05.txt,150,2299,7643
synth-n_2300-m_152429-k_200-p_0.05.txt,200,2300,7838
synth-n_2300-m_284623-k_100-p_0.1.txt,100,2300,14057
synth-n_2300-m_286796-k_120-p_0.1.txt,120,2300,14065
synth-n_2300-m_292795-k_150-p_0.1.txt,150,2300,14343
synth-n_2300-m_302503-k_200-p_0.1.txt,200,2300,15422
synth-n_2300-m_563042-k_100-p_0.2.txt,100,2300,27144
synth-n_2300-m_569928-k_120-p_0.2.txt,120,2300,27710
synth-n_2300-m_580179-k_150-p_0.2.txt,150,2300,27422
synth-n_2300-m_595551-k_200-p_0.2.txt,200,2300,28961
synth-n_250-m_1653-k_10-p_0.05.txt,10,10,1
synth-n_250-m_1708-k_15-p_0.05.txt,15,172,15
synth-n_250-m_1797-k_25-p_0.05.txt,25,211,20
synth-n_250-m_1806-k_20-p_0.05.txt,20,184,10
synth-n_250-m_1841-k_30-p_0.05.txt,30,218,20
synth-n_250-m_1998-k_50-p_0.05.txt,50,238,17
synth-n_250-m_2173-k_70-p_0.05.txt,69,241,18
synth-n_250-m_3237-k_10-p_0.1.txt,10,227,35
synth-n_250-m_3416-k_15-p_0.1.txt,15,230,20
synth-n_250-m_3493-k_25-p_0.1.txt,25,238,23
synth-n_250-m_3591-k_20-p_0.1.txt,20,241,27
synth-n_250-m_3730-k_30-p_0.1.txt,30,246,41
synth-n_250-m_3992-k_50-p_0.1.txt,50,250,26
synth-n_250-m_4149-k_70-p_0.1.txt,70,250,28
synth-n_250-m_4386-k_100-p_0.1.txt,100,250,28
synth-n_250-m_6567-k_10-p_0.2.txt,10,244,43
synth-n_250-m_6839-k_20-p_0.2.txt,20,247,53
synth-n_250-m_6880-k_15-p_0.2.txt,15,248,39
synth-n_250-m_7102-k_25-p_0.2.txt,25,249,43
synth-n_250-m_7321-k_30-p_0.2.txt,30,249,42
synth-n_250-m_8019-k_50-p_0.2.txt,50,250,51
synth-n_250-m_8255-k_70-p_0.2.txt,70,250,51
synth-n_250-m_8674-k_100-p_0.2.txt,100,250,46
synth-n_2600-m_181265-k_100-p_0.05.txt,100,2598,10724
synth-n_2600-m_183371-k_120-p_0.05.txt,120,2600,10887
synth-n_2600-m_186921-k_150-p_0.05.txt,150,2599,10818
synth-n_2600-m_190932-k_200-p_0.05.txt,200,2600,10685
synth-n_2600-m_360584-k_100-p_0.1.txt,100,2600,20067
synth-n_2600-m_364394-k_120-p_0.1.txt,120,2600,21544
synth-n_2600-m_370561-k_150-p_0.1.txt,150,2600,21020
synth-n_2600-m_380919-k_200-p_0.1.txt,200,2600,20778
synth-n_2600-m_716555-k_100-p_0.2.txt,100,2600,40519
