name,k_optimal,k_approx,millis
synth-n_2600-m_370561-k_150-p_0.1.txt,150,2600,489
synth-n_2600-m_380919-k_200-p_0.1.txt,200,2600,490
synth-n_2600-m_716555-k_100-p_0.2.txt,100,2600,1052
synth-n_2600-m_722675-k_120-p_0.2.txt,120,2600,996
synth-n_2600-m_735701-k_150-p_0.2.txt,150,2600,1104
synth-n_2600-m_752513-k_200-p_0.2.txt,200,2600,1077
synth-n_300-m_10021-k_20-p_0.2.txt,20,299,3
synth-n_300-m_10113-k_25-p_0.2.txt,25,299,3
synth-n_300-m_10205-k_30-p_0.2.txt,30,300,3
synth-n_300-m_10954-k_50-p_0.2.txt,50,300,2
synth-n_300-m_11628-k_70-p_0.2.txt,70,300,3
synth-n_300-m_12194-k_100-p_0.2.txt,100,300,3
synth-n_300-m_12407-k_120-p_0.2.txt,120,300,3
synth-n_300-m_2373-k_15-p_0.05.txt,15,230,2
synth-n_300-m_2470-k_20-p_0.05.txt,20,227,1
synth-n_300-m_2597-k_25-p_0.05.txt,25,252,2
synth-n_300-m_2657-k_30-p_0.05.txt,30,270,1
synth-n_300-m_2835-k_50-p_0.05.txt,50,287,1
synth-n_300-m_2943-k_70-p_0.05.txt,70,291,1
synth-n_300-m_4857-k_15-p_0.1.txt,15,274,2
synth-n_300-m_4934-k_25-p_0.1.txt,25,289,2
synth-n_300-m_4954-k_20-p_0.1.txt,20,282,3
synth-n_300-m_5319-k_30-p_0.1.txt,30,294,2
synth-n_300-m_5550-k_50-p_0.1.txt,50,299,3
synth-n_300-m_5939-k_70-p_0.1.txt,70,300,3
synth-n_300-m_6233-k_100-p_0.1.txt,100,300,3
synth-n_300-m_6319-k_120-p_0.1.txt,120,300,2
synth-n_300-m_9556-k_15-p_0.2.txt,15,299,4
synth-n_3000-m_240581-k_120-p_0.05.txt,120,3000,294
synth-n_3000-m_245845-k_150-p_0.05.txt,150,3000,318
synth-n_3000-m_251178-k_200-p_0.05.txt,200,3000,345
synth-n_3000-m_480800-k_120-p_0.1.txt,120,3000,667
synth-n_3000-m_488450-k_150-p_0.1.txt,150,3000,661
synth-n_3000-m_498304-k_200-p_0.1.txt,200,3000,781
synth-n_3000-m_954655-k_120-p_0.2.txt,120,3000,1877
synth-n_3000-m_967399-k_150-p_0.2.txt,150,3000,1601
synth-n_3000-m_988910-k_200-p_0.2.txt,200,3000,1569
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,3500,1867
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,3500,1879
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,3500,1918
synth-n_3500-m_325120-k_120-p_0.05.txt,120,3500,357
synth-n_3500-m_330042-k_150-p_0.05.txt,150,3500,368
synth-n_3500-m_337087-k_200-p_0.05.txt,200,3500,347
synth-n_3500-m_649101-k_120-p_0.1.txt,120,3500,726
synth-n_3500-m_657209-k_150-p_0.1.txt,150,3500,757
synth-n_3500-m_672789-k_200-p_0.1.txt,200,3500,734
synth-n_400-m_10064-k_70-p_0.1.txt,70,400,2
synth-n_400-m_10528-k_100-p_0.1.txt,100,400,3
synth-n_400-m_10934-k_120-p_0.1.txt,120,400,3
