name,k_optimal,k_approx,millis
synth-n_1300-m_104213-k_200-p_0.1.txt,200,200,1215
synth-n_1300-m_178841-k_50-p_0.2.txt,50,50,1649
synth-n_1300-m_183367-k_70-p_0.2.txt,70,70,1668
synth-n_1300-m_188195-k_100-p_0.2.txt,100,100,1816
synth-n_1300-m_191963-k_120-p_0.2.txt,120,120,1866
synth-n_1300-m_196174-k_150-p_0.2.txt,150,150,2000
synth-n_1300-m_204142-k_200-p_0.2.txt,200,200,2200
synth-n_1300-m_45241-k_50-p_0.05.txt,50,50,491
synth-n_1300-m_46137-k_70-p_0.05.txt,70,70,514
synth-n_1300-m_47847-k_100-p_0.05.txt,100,100,574
synth-n_1300-m_49172-k_120-p_0.05.txt,120,120,604
synth-n_1300-m_50340-k_150-p_0.05.txt,150,150,626
synth-n_1300-m_52952-k_200-p_0.05.txt,200,200,704
synth-n_1300-m_89669-k_50-p_0.1.txt,50,50,854
synth-n_1300-m_92255-k_70-p_0.1.txt,70,70,890
synth-n_1300-m_95352-k_100-p_0.1.txt,100,100,964
synth-n_1300-m_97421-k_120-p_0.1.txt,120,120,1029
synth-n_1300-m_99879-k_150-p_0.1.txt,150,150,1138
synth-n_150-m_1254-k_10-p_0.1.txt,10,10,3
synth-n_150-m_1269-k_15-p_0.1.txt,15,15,3
synth-n_150-m_1284-k_20-p_0.1.txt,20,20,5
synth-n_150-m_1385-k_25-p_0.1.txt,25,25,5
synth-n_150-m_1423-k_30-p_0.1.txt,30,30,4
synth-n_150-m_1564-k_50-p_0.1.txt,48,50,7
synth-n_150-m_2446-k_10-p_0.2.txt,10,10,4
synth-n_150-m_2502-k_15-p_0.2.txt,15,15,5
synth-n_150-m_2552-k_20-p_0.2.txt,20,20,6
synth-n_150-m_2731-k_25-p_0.2.txt,25,25,6
synth-n_150-m_2807-k_30-p_0.2.txt,30,30,6
synth-n_150-m_3040-k_50-p_0.2.txt,50,50,8
synth-n_150-m_3050-k_70-p_0.2.txt,70,70,9
