name,k_optimal,k_approx,millis
synth-n_2600-m_183371-k_120-p_0.05.txt,120,2464,1642
synth-n_2600-m_186921-k_150-p_0.05.txt,150,2449,1973
synth-n_2600-m_190932-k_200-p_0.05.txt,200,2462,1565
synth-n_2600-m_360584-k_100-p_0.1.txt,100,2521,2566
synth-n_2600-m_364394-k_120-p_0.1.txt,120,2529,2648
synth-n_2600-m_370561-k_150-p_0.1.txt,150,2523,2976
synth-n_2600-m_380919-k_200-p_0.1.txt,200,2524,2792
synth-n_2600-m_716555-k_100-p_0.2.txt,100,2558,4880
synth-n_2600-m_722675-k_120-p_0.2.txt,120,2559,4977
synth-n_2600-m_735701-k_150-p_0.2.txt,150,2567,5166
synth-n_2600-m_752513-k_200-p_0.2.txt,200,2561,5202
synth-n_300-m_10021-k_20-p_0.2.txt,20,264,18
synth-n_300-m_10113-k_25-p_0.2.txt,25,270,15
synth-n_300-m_10205-k_30-p_0.2.txt,30,269,19
synth-n_300-m_10954-k_50-p_0.2.txt,50,270,15
synth-n_300-m_11628-k_70-p_0.2.txt,70,272,17
synth-n_300-m_12194-k_100-p_0.2.txt,100,277,18
synth-n_300-m_12407-k_120-p_0.2.txt,120,279,21
synth-n_300-m_2373-k_15-p_0.05.txt,15,151,6
synth-n_300-m_2470-k_20-p_0.05.txt,20,149,6
synth-n_300-m_2597-k_25-p_0.05.txt,25,174,9
synth-n_300-m_2657-k_30-p_0.05.txt,30,191,14
synth-n_300-m_2835-k_50-p_0.05.txt,50,206,8
synth-n_300-m_2943-k_70-p_0.05.txt,70,222,9
synth-n_300-m_4857-k_15-p_0.1.txt,15,222,10
synth-n_300-m_4934-k_25-p_0.1.txt,25,234,10
synth-n_300-m_4954-k_20-p_0.1.txt,20,228,10
synth-n_300-m_5319-k_30-p_0.1.txt,30,242,11
synth-n_300-m_5550-k_50-p_0.1.txt,50,247,12
synth-n_300-m_5939-k_70-p_0.1.txt,70,250,13
synth-n_300-m_6233-k_100-p_0.1.txt,100,254,13
synth-n_300-m_6319-k_120-p_0.1.txt,120,266,11
synth-n_300-m_9556-k_15-p_0.2.txt,15,263,14
synth-n_3000-m_240581-k_120-p_0.05.txt,120,2855,2249
synth-n_3000-m_245845-k_150-p_0.05.txt,150,2848,2389
synth-n_3000-m_251178-k_200-p_0.05.txt,200,2853,2432
