name,k_optimal,k_approx,millis
synth-n_1000-m_28175-k_70-p_0.05.txt,70,78,47
synth-n_1000-m_29037-k_100-p_0.05.txt,100,108,58
synth-n_1000-m_30042-k_120-p_0.05.txt,120,132,52
synth-n_1000-m_30795-k_150-p_0.05.txt,150,160,57
synth-n_1000-m_32410-k_200-p_0.05.txt,200,214,78
synth-n_1000-m_54531-k_50-p_0.1.txt,50,62,79
synth-n_1000-m_55974-k_70-p_0.1.txt,70,72,69
synth-n_1000-m_57929-k_100-p_0.1.txt,100,103,86
synth-n_1000-m_59867-k_120-p_0.1.txt,120,121,98
synth-n_1000-m_60934-k_150-p_0.1.txt,150,159,99
synth-n_1000-m_64710-k_200-p_0.1.txt,200,219,128
synth-n_1300-m_104213-k_200-p_0.1.txt,200,203,222
synth-n_1300-m_178841-k_50-p_0.2.txt,50,53,303
synth-n_1300-m_183367-k_70-p_0.2.txt,70,70,325
synth-n_1300-m_188195-k_100-p_0.2.txt,100,102,354
synth-n_1300-m_191963-k_120-p_0.2.txt,120,127,295
synth-n_1300-m_196174-k_150-p_0.2.txt,150,151,361
synth-n_1300-m_204142-k_200-p_0.2.txt,200,202,442
synth-n_1300-m_45241-k_50-p_0.05.txt,50,54,72
synth-n_1300-m_46137-k_70-p_0.05.txt,70,77,72
synth-n_1300-m_47847-k_100-p_0.05.txt,100,110,112
synth-n_1300-m_49172-k_120-p_0.05.txt,120,125,103
synth-n_1300-m_50340-k_150-p_0.05.txt,150,152,114
synth-n_1300-m_52952-k_200-p_0.05.txt,200,210,133
synth-n_1300-m_89669-k_50-p_0.1.txt,50,54,138
synth-n_1300-m_92255-k_70-p_0.1.txt,70,73,135
synth-n_1300-m_95352-k_100-p_0.1.txt,100,109,147
synth-n_1300-m_97421-k_120-p_0.1.txt,120,122,185
synth-n_1300-m_99879-k_150-p_0.1.txt,150,161,189
synth-n_150-m_1254-k_10-p_0.1.txt,10,11,1
synth-n_150-m_1269-k_15-p_0.1.txt,15,16,1
synth-n_150-m_1284-k_20-p_0.1.txt,20,23,1
synth-n_150-m_1385-k_25-p_0.1.txt,25,28,2
synth-n_150-m_1423-k_30-p_0.1.txt,30,34,1
synth-n_150-m_1564-k_50-p_0.1.txt,48,52,2
synth-n_150-m_2446-k_10-p_0.2.txt,10,10,1
synth-n_150-m_2502-k_15-p_0.2.txt,15,15,2
synth-n_150-m_2552-k_20-p_0.2.txt,20,23,3
synth-n_150-m_2731-k_25-p_0.2.txt,25,28,2
synth-n_150-m_2807-k_30-p_0.2.txt,30,33,2
synth-n_150-m_3040-k_50-p_0.2.txt,50,53,4
synth-n_150-m_3050-k_70-p_0.2.txt,70,88,6
synth-n_150-m_630-k_15-p_0.05.txt,15,16,1
synth-n_150-m_634-k_10-p_0.05.txt,7,7,0
synth-n_150-m_666-k_20-p_0.05.txt,15,15,1
synth-n_150-m_704-k_25-p_0.05.txt,23,26,1
synth-n_150-m_781-k_50-p_0.05.txt,32,37,2
synth-n_150-m_782-k_30-p_0.05.txt,28,31,1
synth-n_150-m_805-k_70-p_0.05.txt,43,49,1
