name,k_optimal,k_approx,millis
synth-n_2600-m_716555-k_100-p_0.2.txt,100,1800,5851
synth-n_2600-m_722675-k_120-p_0.2.txt,120,1781,6191
synth-n_2600-m_735701-k_150-p_0.2.txt,150,1852,6686
synth-n_2600-m_752513-k_200-p_0.2.txt,200,1838,6158
synth-n_300-m_10021-k_20-p_0.2.txt,20,139,29
synth-n_300-m_10113-k_25-p_0.2.txt,25,140,25
synth-n_300-m_10205-k_30-p_0.2.txt,30,140,21
synth-n_300-m_10954-k_50-p_0.2.txt,50,164,20
synth-n_300-m_11628-k_70-p_0.2.txt,70,196,18
synth-n_300-m_12194-k_100-p_0.2.txt,100,222,18
synth-n_300-m_12407-k_120-p_0.2.txt,120,233,19
synth-n_300-m_2373-k_15-p_0.05.txt,15,57,5
synth-n_300-m_2470-k_20-p_0.05.txt,20,65,5
synth-n_300-m_2597-k_25-p_0.05.txt,25,85,9
synth-n_300-m_2657-k_30-p_0.05.txt,30,72,21
synth-n_300-m_2835-k_50-p_0.05.txt,50,112,9
synth-n_300-m_2943-k_70-p_0.05.txt,70,145,9
synth-n_300-m_4857-k_15-p_0.1.txt,15,85,9
synth-n_300-m_4934-k_25-p_0.1.txt,25,115,10
synth-n_300-m_4954-k_20-p_0.1.txt,20,89,15
synth-n_300-m_5319-k_30-p_0.1.txt,30,125,19
synth-n_300-m_5550-k_50-p_0.1.txt,50,144,11
synth-n_300-m_5939-k_70-p_0.1.txt,70,172,11
synth-n_300-m_6233-k_100-p_0.1.txt,100,206,12
synth-n_300-m_6319-k_120-p_0.1.txt,120,223,19
synth-n_300-m_9556-k_15-p_0.2.txt,15,135,15
synth-n_3000-m_240581-k_120-p_0.05.txt,120,1690,3200
synth-n_3000-m_245845-k_150-p_0.05.txt,150,1750,2632
synth-n_3000-m_251178-k_200-p_0.05.txt,200,1800,3384
synth-n_3000-m_480800-k_120-p_0.1.txt,120,1908,5303
synth-n_3000-m_488450-k_150-p_0.1.txt,150,1990,5545
synth-n_3000-m_498304-k_200-p_0.1.txt,200,1991,5554
synth-n_3000-m_954655-k_120-p_0.2.txt,120,2111,9346
synth-n_3000-m_967399-k_150-p_0.2.txt,150,2161,9666
synth-n_3000-m_988910-k_200-p_0.2.txt,200,2152,8522
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,2456,12847
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,2500,12955
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,2516,14539
synth-n_3500-m_325120-k_120-p_0.05.txt,120,1955,3963
synth-n_3500-m_330042-k_150-p_0.05.txt,150,2091,4303
