name,k_optimal,k_approx,millis
synth-n_2600-m_183371-k_120-p_0.05.txt,120,678,18907
synth-n_2600-m_186921-k_150-p_0.05.txt,150,665,17551
synth-n_2600-m_190932-k_200-p_0.05.txt,200,775,18007
synth-n_2600-m_360584-k_100-p_0.1.txt,100,489,31563
synth-n_2600-m_364394-k_120-p_0.1.txt,120,469,33532
synth-n_2600-m_370561-k_150-p_0.1.txt,150,601,34318
synth-n_2600-m_380919-k_200-p_0.1.txt,200,617,37296
synth-n_2600-m_716555-k_100-p_0.2.txt,100,342,66016
synth-n_2600-m_722675-k_120-p_0.2.txt,120,457,66071
synth-n_2600-m_735701-k_150-p_0.2.txt,150,470,68591
synth-n_2600-m_752513-k_200-p_0.2.txt,200,522,67832
synth-n_300-m_10021-k_20-p_0.2.txt,20,81,100
synth-n_300-m_10113-k_25-p_0.2.txt,25,80,94
synth-n_300-m_10205-k_30-p_0.2.txt,30,78,98
synth-n_300-m_10954-k_50-p_0.2.txt,50,145,116
synth-n_300-m_11628-k_70-p_0.2.txt,70,157,149
synth-n_300-m_12194-k_100-p_0.2.txt,100,205,135
synth-n_300-m_12407-k_120-p_0.2.txt,120,224,158
synth-n_300-m_2373-k_15-p_0.05.txt,15,51,26
synth-n_300-m_2470-k_20-p_0.05.txt,20,56,25
synth-n_300-m_2597-k_25-p_0.05.txt,25,83,31
synth-n_300-m_2657-k_30-p_0.05.txt,30,86,43
synth-n_300-m_2835-k_50-p_0.05.txt,50,131,42
synth-n_300-m_2943-k_70-p_0.05.txt,70,170,46
synth-n_300-m_4857-k_15-p_0.1.txt,15,50,42
synth-n_300-m_4934-k_25-p_0.1.txt,25,74,52
synth-n_300-m_4954-k_20-p_0.1.txt,20,45,52
synth-n_300-m_5319-k_30-p_0.1.txt,30,108,66
synth-n_300-m_5550-k_50-p_0.1.txt,50,151,86
synth-n_300-m_5939-k_70-p_0.1.txt,70,156,69
synth-n_300-m_6233-k_100-p_0.1.txt,100,216,79
synth-n_300-m_6319-k_120-p_0.1.txt,120,234,71
synth-n_300-m_9556-k_15-p_0.2.txt,15,58,115
synth-n_3000-m_240581-k_120-p_0.05.txt,120,629,24655
synth-n_3000-m_245845-k_150-p_0.05.txt,150,735,25302
synth-n_3000-m_251178-k_200-p_0.05.txt,200,768,26606
synth-n_3000-m_480800-k_120-p_0.1.txt,120,605,48410
synth-n_3000-m_488450-k_150-p_0.1.txt,150,584,50757
synth-n_3000-m_498304-k_200-p_0.1.txt,200,649,52518
synth-n_3000-m_954655-k_120-p_0.2.txt,120,447,101149
synth-n_3000-m_967399-k_150-p_0.2.txt,150,478,98902
synth-n_3000-m_988910-k_200-p_0.2.txt,200,546,105562
synth-n_3500-m_1289316-k_120-p_0.2.txt,120,439,155458
synth-n_3500-m_1304726-k_150-p_0.2.txt,150,534,158415
synth-n_3500-m_1330654-k_200-p_0.2.txt,200,587,160378
synth-n_3500-m_325120-k_120-p_0.05.txt,120,621,42242
synth-n_3500-m_330042-k_150-p_0.05.txt,150,726,42466
synth-n_3500-m_337087-k_200-p_0.05.txt,200,852,43634
synth-n_3500-m_649101-k_120-p_0.1.txt,120,522,77400
synth-n_3500-m_657209-k_150-p_0.1.txt,150,656,79966
synth-n_3500-m_672789-k_200-p_0.1.txt,200,757,83559
synth-n_400-m_10064-k_70-p_0.1.txt,70,184,142
synth-n_400-m_10528-k_100-p_0.1.txt,100,227,159
synth-n_400-m_10934-k_120-p_0.1.txt,120,259,177
synth-n_400-m_11482-k_150-p_0.1.txt,150,295,192
synth-n_400-m_16937-k_15-p_0.2.txt,15,90,236
synth-n_400-m_17175-k_20-p_0.2.txt,20,70,195
synth-n_400-m_17488-k_25-p_0.2.txt,25,89,224
synth-n_400-m_17822-k_30-p_0.2.txt,30,121,237
synth-n_400-m_18943-k_50-p_0.2.txt,50,125,255
synth-n_400-m_19735-k_70-p_0.2.txt,70,181,256
synth-n_400-m_20559-k_100-p_0.2.txt,100,197,284
synth-n_400-m_21181-k_120-p_0.2.txt,120,232,280
