name,k_optimal,k_approx,millis
link-kv-n_3000,900,908,55
link-kv-n_4000,1244,1260,144
link-kv-n_500,83,83,1
link-kv-n_5000,1670,1688,259
link-kv-n_6000,2014,2040,462
link-kv-n_6916,2364,2402,704
openflights-n_100,10,10,1
openflights-n_1000,201,201,1
openflights-n_1500,413,413,1
openflights-n_200,26,26,1
openflights-n_2000,593,593,2
openflights-n_2942,998,998,5
openflights-n_50,2,2,1
openflights-n_500,80,80,1
out.cfinder-google-n_100,6,6,1
out.cfinder-google-n_1000,100,100,1
out.cfinder-google-n_10000,3133,3143,71
out.cfinder-google-n_1500,188,188,1
out.cfinder-google-n_200,13,13,0
out.cfinder-google-n_2000,307,307,1
out.cfinder-google-n_3000,574,574,2
out.cfinder-google-n_4000,852,852,6
out.cfinder-google-n_50,7,7,0
out.cfinder-google-n_500,37,37,1
out.cfinder-google-n_5000,1200,1200,14
out.cfinder-google-n_6000,1581,1582,18
out.cfinder-google-n_7000,1928,1929,10
out.cfinder-google-n_8000,2338,2344,33
out.cfinder-google-n_9000,2698,2702,28
talk-oc-n_1000,7,7,1
talk-oc-n_1500,15,15,0
talk-oc-n_2000,15,15,1
talk-oc-n_3000,29,29,1
talk-oc-n_3066,30,30,1
talk-oc-n_500,3,3,1
temporalGraph-n_1000,40,40,1
temporalGraph-n_1500,77,77,2
temporalGraph-n_1868,106,107,2
temporalGraph-n_200,5,5,1
temporalGraph-n_50,3,3,1
temporalGraph-n_500,17,17,0
ucsocial-n_100,5,5,1
ucsocial-n_1000,258,258,1
ucsocial-n_1500,435,437,4
ucsocial-n_1902,585,587,5
ucsocial-n_200,23,23,1
ucsocial-n_50,3,3,0
ucsocial-n_500,80,80,1
usairport-n_100,13,13,0
usairport-n_1000,253,253,3
usairport-n_1500,428,432,6
usairport-n_1577,455,459,8
usairport-n_200,29,29,0
usairport-n_50,5,5,0
usairport-n_500,112,113,1
wikispeedia-n_1000,156,156,1
wikispeedia-n_1500,271,281,3
wikispeedia-n_200,14,14,0
wikispeedia-n_2000,437,450,11
wikispeedia-n_3000,804,840,67
wikispeedia-n_500,56,56,1
synth-n_100-m_1093-k_5-p_0.2.txt,5,5,0
synth-n_100-m_1146-k_10-p_0.2.txt,10,17,1
synth-n_100-m_1151-k_15-p_0.2.txt,15,20,1
synth-n_100-m_1229-k_20-p_0.2.txt,20,49,1
synth-n_100-m_1263-k_25-p_0.2.txt,25,59,2
synth-n_100-m_1275-k_30-p_0.2.txt,30,59,1
synth-n_100-m_263-k_5-p_0.05.txt,5,5,0
synth-n_100-m_289-k_10-p_0.05.txt,4,5,1
synth-n_100-m_302-k_15-p_0.05.txt,8,8,1
synth-n_100-m_332-k_20-p_0.05.txt,14,15,0
synth-n_100-m_336-k_30-p_0.05.txt,15,16,1
synth-n_100-m_343-k_25-p_0.05.txt,14,17,0
synth-n_100-m_515-k_5-p_0.1.txt,5,5,1
synth-n_100-m_591-k_15-p_0.1.txt,15,17,1
synth-n_100-m_611-k_10-p_0.1.txt,10,12,1
synth-n_100-m_628-k_20-p_0.1.txt,20,26,1
synth-n_100-m_691-k_25-p_0.1.txt,25,32,1
synth-n_100-m_732-k_30-p_0.1.txt,30,43,1
synth-n_1000-m_107005-k_50-p_0.2.txt,50,891,232
synth-n_1000-m_110357-k_70-p_0.2.txt,70,876,232
synth-n_1000-m_114433-k_100-p_0.2.txt,100,957,308
synth-n_1000-m_116757-k_120-p_0.2.txt,120,962,238
synth-n_1000-m_119520-k_150-p_0.2.txt,150,954,252
synth-n_1000-m_124702-k_200-p_0.2.txt,200,953,242
synth-n_1000-m_27142-k_50-p_0.05.txt,50,84,34
synth-n_1000-m_28175-k_70-p_0.05.txt,70,146,47
synth-n_1000-m_29037-k_100-p_0.05.txt,100,267,67
synth-n_1000-m_30042-k_120-p_0.05.txt,120,309,77
synth-n_1000-m_30795-k_150-p_0.05.txt,150,348,85
synth-n_1000-m_32410-k_200-p_0.05.txt,200,544,107
synth-n_1000-m_54531-k_50-p_0.1.txt,50,277,109
synth-n_1000-m_55974-k_70-p_0.1.txt,70,558,139
synth-n_1000-m_57929-k_100-p_0.1.txt,100,497,134
synth-n_1000-m_59867-k_120-p_0.1.txt,120,609,151
synth-n_1000-m_60934-k_150-p_0.1.txt,150,638,149
synth-n_1000-m_64710-k_200-p_0.1.txt,200,791,163
synth-n_1300-m_104213-k_200-p_0.1.txt,200,1027,316
synth-n_1300-m_178841-k_50-p_0.2.txt,50,1080,438
synth-n_1300-m_183367-k_70-p_0.2.txt,70,1211,446
synth-n_1300-m_188195-k_100-p_0.2.txt,100,1270,530
synth-n_1300-m_191963-k_120-p_0.2.txt,120,1260,459
synth-n_1300-m_196174-k_150-p_0.2.txt,150,1263,472
synth-n_1300-m_204142-k_200-p_0.2.txt,200,1253,474
synth-n_1300-m_45241-k_50-p_0.05.txt,50,137,79
synth-n_1300-m_46137-k_70-p_0.05.txt,70,125,85
synth-n_1300-m_47847-k_100-p_0.05.txt,100,255,112
synth-n_1300-m_49172-k_120-p_0.05.txt,120,429,153
synth-n_1300-m_50340-k_150-p_0.05.txt,150,485,178
synth-n_1300-m_52952-k_200-p_0.05.txt,200,716,196
synth-n_1300-m_89669-k_50-p_0.1.txt,50,379,199
synth-n_1300-m_92255-k_70-p_0.1.txt,70,716,258
synth-n_1300-m_95352-k_100-p_0.1.txt,100,752,268
synth-n_1300-m_97421-k_120-p_0.1.txt,120,706,276
synth-n_1300-m_99879-k_150-p_0.1.txt,150,933,302
synth-n_150-m_1254-k_10-p_0.1.txt,10,11,1
synth-n_150-m_1269-k_15-p_0.1.txt,15,21,1
synth-n_150-m_1284-k_20-p_0.1.txt,20,34,1
synth-n_150-m_1385-k_25-p_0.1.txt,25,37,2
synth-n_150-m_1423-k_30-p_0.1.txt,30,55,1
synth-n_150-m_1564-k_50-p_0.1.txt,48,87,3
synth-n_150-m_2446-k_10-p_0.2.txt,10,18,1
synth-n_150-m_2502-k_15-p_0.2.txt,15,22,2
synth-n_150-m_2552-k_20-p_0.2.txt,20,55,2
synth-n_150-m_2731-k_25-p_0.2.txt,25,83,3
synth-n_150-m_2807-k_30-p_0.2.txt,30,98,3
synth-n_150-m_3040-k_50-p_0.2.txt,50,118,4
synth-n_150-m_3050-k_70-p_0.2.txt,70,116,3
synth-n_150-m_630-k_15-p_0.05.txt,15,16,0
synth-n_150-m_634-k_10-p_0.05.txt,7,7,1
synth-n_150-m_666-k_20-p_0.05.txt,15,16,1
synth-n_150-m_704-k_25-p_0.05.txt,23,29,1
synth-n_150-m_781-k_50-p_0.05.txt,32,42,1
synth-n_150-m_782-k_30-p_0.05.txt,28,39,1
synth-n_150-m_805-k_70-p_0.05.txt,43,57,2
synth-n_1600-m_137884-k_70-p_0.1.txt,70,668,446
synth-n_1600-m_141523-k_100-p_0.1.txt,100,794,424
synth-n_1600-m_143789-k_120-p_0.1.txt,120,1003,466
synth-n_1600-m_147721-k_150-p_0.1.txt,150,1059,489
synth-n_1600-m_152838-k_200-p_0.1.txt,200,1185,497
synth-n_1600-m_273042-k_70-p_0.2.txt,70,1494,767
synth-n_1600-m_279359-k_100-p_0.2.txt,100,1563,828
synth-n_1600-m_284773-k_120-p_0.2.txt,120,1543,773
synth-n_1600-m_290831-k_150-p_0.2.txt,150,1561,946
synth-n_1600-m_301143-k_200-p_0.2.txt,200,1558,837
synth-n_1600-m_68907-k_70-p_0.05.txt,70,241,156
synth-n_1600-m_70865-k_100-p_0.05.txt,100,277,169
synth-n_1600-m_72748-k_120-p_0.05.txt,120,413,212
synth-n_1600-m_74607-k_150-p_0.05.txt,150,523,235
synth-n_1600-m_77345-k_200-p_0.05.txt,200,720,284
synth-n_200-m_1076-k_10-p_0.05.txt,10,10,1
synth-n_200-m_1167-k_15-p_0.05.txt,15,20,1
synth-n_200-m_1175-k_20-p_0.05.txt,20,25,1
synth-n_200-m_1245-k_25-p_0.05.txt,24,27,1
synth-n_200-m_1266-k_30-p_0.05.txt,30,33,2
synth-n_200-m_1336-k_50-p_0.05.txt,45,61,3
synth-n_200-m_2169-k_15-p_0.1.txt,15,24,2
synth-n_200-m_2199-k_10-p_0.1.txt,10,14,2
synth-n_200-m_2293-k_20-p_0.1.txt,20,47,3
synth-n_200-m_2369-k_25-p_0.1.txt,25,38,3
synth-n_200-m_2491-k_30-p_0.1.txt,30,45,2
synth-n_200-m_2592-k_50-p_0.1.txt,50,96,4
