name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
synth-n_3000-m_245845-k_150-p_0.05.txt,3000,245845,0,0,-1,0,245845,false,90000
synth-n_3000-m_251178-k_200-p_0.05.txt,3000,251178,0,0,-1,0,251178,false,90000
synth-n_3000-m_480800-k_120-p_0.1.txt,3000,480800,0,0,-1,0,480800,false,90000
synth-n_3000-m_488450-k_150-p_0.1.txt,3000,488450,0,0,-1,0,488450,false,90000
synth-n_3000-m_498304-k_200-p_0.1.txt,3000,498304,0,0,-1,0,498304,false,90000
synth-n_3000-m_954655-k_120-p_0.2.txt,3000,954655,0,0,-1,0,954655,false,90000
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,0,0,-1,0,967399,false,90000
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,0,0,-1,0,988910,false,90000
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,0,0,-1,0,1289316,false,90000
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,0,0,-1,0,1304726,false,90000
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,0,0,-1,0,1330654,false,90000
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,0,0,-1,0,325120,false,90000
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,0,0,-1,0,330042,false,90000
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,0,0,-1,0,337087,false,90000
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,0,0,-1,0,649101,false,90000
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,0,0,-1,0,657209,false,90000
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,0,0,-1,0,672789,false,90000
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,0,0,70,70,10064,true,5507
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,0,0,100,100,10528,true,13205
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,0,0,120,120,10934,true,41332
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,0,0,150,0,11482,false,90000
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,4,0,15,15,16809,true,3125
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,0,0,20,20,17175,true,4320
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,0,0,25,25,17488,true,4473
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,0,0,30,30,17822,true,5503
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,0,0,50,50,18943,true,11394
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,0,0,70,70,19735,true,17580
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,0,0,100,0,20559,false,90000
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,0,0,120,120,21181,true,68574
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,0,0,-1,0,21916,false,90000
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,69,1,20,20,3650,true,366
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,100,3,15,15,3066,true,242
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,58,1,25,25,3931,true,428
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,38,0,30,30,4298,true,545
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,17,0,50,50,4613,true,4275
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,10,0,70,70,5027,true,6385
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,1,0,100,100,5335,true,11783
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,2,0,120,0,5602,false,90000
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,0,0,-1,0,5840,false,90000
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,29,3,15,15,7662,true,480
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,24,1,20,20,8182,true,719
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,7,0,25,25,8656,true,1786
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,9,0,30,30,8891,true,2955
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,1,0,50,50,9655,true,3149
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,0,0,-1,0,1691611,false,90000
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,0,0,-1,0,1721128,false,90000
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,0,0,-1,0,427463,false,90000
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,0,0,-1,0,437663,false,90000
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,0,0,-1,0,852262,false,90000
synth-n_4000-m_868734-k_200-p_0.1.txt,4000,868734,0,0,-1,0,868734,false,90000
synth-n_50-m_139-k_5-p_0.1.txt,50,139,50,1,1,1,0,true,0
synth-n_50-m_143-k_10-p_0.1.txt,50,143,50,5,5,5,0,true,0
synth-n_50-m_164-k_15-p_0.1.txt,50,164,17,1,9,9,120,true,40
synth-n_50-m_169-k_20-p_0.1.txt,50,169,18,0,9,9,128,true,45
synth-n_50-m_269-k_5-p_0.2.txt,50,269,20,0,5,5,179,true,8
synth-n_50-m_293-k_10-p_0.2.txt,50,293,9,0,10,10,254,true,28
synth-n_50-m_325-k_15-p_0.2.txt,50,325,4,0,15,15,305,true,150
synth-n_50-m_343-k_20-p_0.2.txt,50,343,1,0,19,19,340,true,996
synth-n_50-m_72-k_5-p_0.05.txt,49,72,49,2,2,2,0,true,0
synth-n_50-m_84-k_10-p_0.05.txt,49,84,49,1,1,1,0,true,0
synth-n_50-m_92-k_20-p_0.05.txt,50,92,50,2,2,2,0,true,0
synth-n_50-m_95-k_15-p_0.05.txt,46,95,35,0,4,4,32,true,4
synth-n_500-m_13283-k_20-p_0.1.txt,500,13283,9,0,20,20,13181,true,1611
synth-n_500-m_13672-k_25-p_0.1.txt,500,13672,10,0,25,25,13532,true,1880
synth-n_500-m_13710-k_30-p_0.1.txt,500,13710,4,0,30,30,13685,true,2832
synth-n_500-m_14453-k_50-p_0.1.txt,500,14453,3,0,50,50,14406,true,6399
synth-n_500-m_15273-k_70-p_0.1.txt,500,15273,0,0,70,70,15273,true,6068
synth-n_500-m_15985-k_100-p_0.1.txt,500,15985,0,0,100,100,15985,true,15966
synth-n_500-m_16565-k_120-p_0.1.txt,500,16565,0,0,120,120,16565,true,27782
synth-n_500-m_17327-k_150-p_0.1.txt,500,17327,0,0,150,150,17327,true,58783
synth-n_500-m_17907-k_200-p_0.1.txt,500,17907,0,0,-1,0,17907,false,90000
synth-n_500-m_26431-k_20-p_0.2.txt,500,26431,0,0,20,20,26431,true,4708
synth-n_500-m_26954-k_25-p_0.2.txt,500,26954,2,0,25,25,26913,true,8187
synth-n_500-m_27136-k_30-p_0.2.txt,500,27136,0,0,30,30,27136,true,7158
synth-n_500-m_28432-k_50-p_0.2.txt,500,28432,0,0,50,50,28432,true,10575
synth-n_500-m_29623-k_70-p_0.2.txt,500,29623,0,0,70,70,29623,true,22694
synth-n_500-m_31513-k_100-p_0.2.txt,500,31513,0,0,100,100,31513,true,43270
synth-n_500-m_32243-k_120-p_0.2.txt,500,32243,0,0,120,120,32243,true,84424
synth-n_500-m_33353-k_150-p_0.2.txt,500,33353,0,0,150,0,33353,false,90000
synth-n_500-m_34356-k_200-p_0.2.txt,500,34356,0,0,-1,0,34356,false,90000
synth-n_500-m_6745-k_25-p_0.05.txt,500,6745,42,0,25,25,6269,true,804
synth-n_500-m_6906-k_20-p_0.05.txt,500,6906,51,0,20,20,6472,true,608
synth-n_500-m_6986-k_30-p_0.05.txt,500,6986,39,1,30,30,6608,true,762
synth-n_500-m_7195-k_50-p_0.05.txt,500,7195,21,0,50,50,7020,true,1673
synth-n_500-m_7774-k_70-p_0.05.txt,500,7774,8,0,70,70,7733,true,2990
synth-n_500-m_8350-k_100-p_0.05.txt,500,8350,2,0,100,100,8345,true,5571
synth-n_500-m_8412-k_120-p_0.05.txt,500,8412,1,0,120,120,8410,true,8786
synth-n_500-m_8716-k_150-p_0.05.txt,500,8716,0,0,150,0,8716,false,90000
synth-n_500-m_9062-k_200-p_0.05.txt,500,9062,0,0,-1,0,9062,false,90000
synth-n_700-m_13000-k_25-p_0.05.txt,700,13000,36,0,25,25,12594,true,1471
synth-n_700-m_13374-k_30-p_0.05.txt,700,13374,32,0,30,30,13055,true,1542
synth-n_700-m_13738-k_50-p_0.05.txt,700,13738,16,0,50,50,13639,true,2622
synth-n_700-m_14360-k_70-p_0.05.txt,700,14360,9,0,70,70,14275,true,5016
synth-n_700-m_14970-k_100-p_0.05.txt,700,14970,0,0,100,100,14970,true,8189
synth-n_700-m_15640-k_120-p_0.05.txt,700,15640,2,0,120,120,15600,true,13608
synth-n_700-m_16024-k_150-p_0.05.txt,700,16024,0,0,150,150,16024,true,22692
synth-n_700-m_16823-k_200-p_0.05.txt,700,16823,0,0,-1,0,16823,false,90000
synth-n_700-m_26060-k_25-p_0.1.txt,700,26060,10,0,25,25,25827,true,3925
synth-n_700-m_26206-k_30-p_0.1.txt,700,26206,7,0,30,30,25958,true,5646
synth-n_700-m_27622-k_50-p_0.1.txt,700,27622,0,0,50,50,27622,true,7936
synth-n_700-m_28433-k_70-p_0.1.txt,700,28433,0,0,70,70,28433,true,12791
synth-n_700-m_29736-k_100-p_0.1.txt,700,29736,0,0,100,100,29736,true,30848
synth-n_700-m_30695-k_120-p_0.1.txt,700,30695,0,0,120,120,30695,true,46825
synth-n_700-m_31750-k_150-p_0.1.txt,700,31750,0,0,150,150,31750,true,82882
synth-n_700-m_33182-k_200-p_0.1.txt,700,33182,0,0,-1,0,33182,false,90000
synth-n_700-m_51621-k_25-p_0.2.txt,700,51621,1,0,25,25,51468,true,10932
synth-n_700-m_52169-k_30-p_0.2.txt,700,52169,0,0,30,30,52169,true,12536
synth-n_700-m_54187-k_50-p_0.2.txt,700,54187,0,0,50,50,54187,true,39911
synth-n_700-m_55984-k_70-p_0.2.txt,700,55984,0,0,70,0,55984,false,90000
synth-n_700-m_58597-k_100-p_0.2.txt,700,58597,0,0,-1,0,58597,false,90000
synth-n_700-m_60598-k_120-p_0.2.txt,700,60598,0,0,-1,0,60598,false,90000
synth-n_700-m_61751-k_150-p_0.2.txt,700,61751,0,0,-1,0,61751,false,90000
synth-n_700-m_64387-k_200-p_0.2.txt,700,64387,0,0,-1,0,64387,false,90000
