name,n,m,pre_removed_nodes,k_start,k_optimal,k_solved,num_constraints,verified,millis
synth-n_300-m_9556-k_15-p_0.2.txt,300,9556,0,0,15,15,40,true,371
synth-n_3000-m_240581-k_120-p_0.05.txt,3000,240581,0,0,-1,0,92,false,90000
synth-n_3000-m_245845-k_150-p_0.05.txt,3000,245845,0,0,-1,0,99,false,90000
synth-n_3000-m_251178-k_200-p_0.05.txt,3000,251178,0,0,-1,0,103,false,90000
synth-n_3000-m_480800-k_120-p_0.1.txt,3000,480800,0,0,-1,0,48,false,90000
synth-n_3000-m_488450-k_150-p_0.1.txt,3000,488450,0,0,-1,0,47,false,90000
synth-n_3000-m_498304-k_200-p_0.1.txt,3000,498304,0,0,-1,0,46,false,90000
synth-n_3000-m_954655-k_120-p_0.2.txt,3000,954655,0,0,-1,0,17,false,90000
synth-n_3000-m_967399-k_150-p_0.2.txt,3000,967399,0,0,-1,0,17,false,90000
synth-n_3000-m_988910-k_200-p_0.2.txt,3000,988910,0,0,-1,0,15,false,90000
synth-n_3500-m_1289316-k_120-p_0.2.txt,3500,1289316,0,0,-1,0,11,false,90000
synth-n_3500-m_1304726-k_150-p_0.2.txt,3500,1304726,0,0,-1,0,11,false,90000
synth-n_3500-m_1330654-k_200-p_0.2.txt,3500,1330654,0,0,-1,0,10,false,90000
synth-n_3500-m_325120-k_120-p_0.05.txt,3500,325120,0,0,-1,0,63,false,90000
synth-n_3500-m_330042-k_150-p_0.05.txt,3500,330042,0,0,-1,0,64,false,90000
synth-n_3500-m_337087-k_200-p_0.05.txt,3500,337087,0,0,-1,0,65,false,90000
synth-n_3500-m_649101-k_120-p_0.1.txt,3500,649101,0,0,-1,0,31,false,90000
synth-n_3500-m_657209-k_150-p_0.1.txt,3500,657209,0,0,-1,0,32,false,90000
synth-n_3500-m_672789-k_200-p_0.1.txt,3500,672789,0,0,-1,0,30,false,90000
synth-n_400-m_10064-k_70-p_0.1.txt,400,10064,0,0,70,70,781,true,6549
synth-n_400-m_10528-k_100-p_0.1.txt,400,10528,0,0,100,100,1152,true,7953
synth-n_400-m_10934-k_120-p_0.1.txt,400,10934,0,0,120,120,884,true,9081
synth-n_400-m_11482-k_150-p_0.1.txt,400,11482,0,0,150,150,1975,true,57971
synth-n_400-m_16937-k_15-p_0.2.txt,400,16937,0,0,15,15,35,true,671
synth-n_400-m_17175-k_20-p_0.2.txt,400,17175,0,0,20,20,47,true,817
synth-n_400-m_17488-k_25-p_0.2.txt,400,17488,0,0,25,25,96,true,1557
synth-n_400-m_17822-k_30-p_0.2.txt,400,17822,0,0,30,30,272,true,4110
synth-n_400-m_18943-k_50-p_0.2.txt,400,18943,0,0,50,50,454,true,5723
synth-n_400-m_19735-k_70-p_0.2.txt,400,19735,0,0,70,70,1013,true,10563
synth-n_400-m_20559-k_100-p_0.2.txt,400,20559,0,0,100,100,1098,true,11621
synth-n_400-m_21181-k_120-p_0.2.txt,400,21181,0,0,120,120,1988,true,30132
synth-n_400-m_21916-k_150-p_0.2.txt,400,21916,0,0,-1,0,3112,false,90000
synth-n_400-m_4229-k_20-p_0.05.txt,400,4229,0,0,20,20,38,true,264
synth-n_400-m_4312-k_15-p_0.05.txt,400,4312,0,0,15,15,27,true,229
synth-n_400-m_4511-k_25-p_0.05.txt,400,4511,0,0,25,25,57,true,381
synth-n_400-m_4551-k_30-p_0.05.txt,400,4551,0,0,30,30,64,true,422
synth-n_400-m_4714-k_50-p_0.05.txt,400,4714,0,0,50,50,145,true,849
synth-n_400-m_5045-k_70-p_0.05.txt,400,5045,0,0,70,70,399,true,2682
synth-n_400-m_5336-k_100-p_0.05.txt,400,5336,0,0,100,100,1093,true,4849
synth-n_400-m_5606-k_120-p_0.05.txt,400,5606,0,0,120,120,940,true,6273
synth-n_400-m_5840-k_150-p_0.05.txt,400,5840,0,0,-1,0,1942,false,90000
synth-n_400-m_8510-k_15-p_0.1.txt,400,8510,0,0,15,15,264,true,4581
synth-n_400-m_8590-k_20-p_0.1.txt,400,8590,0,0,20,20,52,true,586
synth-n_400-m_8815-k_25-p_0.1.txt,400,8815,0,0,25,25,53,true,624
synth-n_400-m_9014-k_30-p_0.1.txt,400,9014,0,0,30,30,74,true,779
synth-n_400-m_9687-k_50-p_0.1.txt,400,9687,0,0,50,50,654,true,4456
synth-n_4000-m_1691611-k_150-p_0.2.txt,4000,1691611,0,0,-1,0,8,false,90000
synth-n_4000-m_1721128-k_200-p_0.2.txt,4000,1721128,0,0,-1,0,7,false,90000
synth-n_4000-m_427463-k_150-p_0.05.txt,4000,427463,0,0,-1,0,45,false,90000
synth-n_4000-m_437663-k_200-p_0.05.txt,4000,437663,0,0,-1,0,44,false,90000
synth-n_4000-m_852262-k_150-p_0.1.txt,4000,852262,0,0,-1,0,21,false,90000
synth-n_4000-m_868734-k_200-p_0.1.txt,4000,868734,0,0,-1,0,20,false,90000
synth-n_50-m_139-k_5-p_0.1.txt,50,139,0,0,1,1,1,true,2
synth-n_50-m_143-k_10-p_0.1.txt,50,143,0,0,5,5,9,true,3
synth-n_50-m_164-k_15-p_0.1.txt,50,164,0,0,9,9,21,true,6
synth-n_50-m_169-k_20-p_0.1.txt,50,169,0,0,9,9,34,true,9
synth-n_50-m_269-k_5-p_0.2.txt,50,269,0,0,5,5,12,true,3
synth-n_50-m_293-k_10-p_0.2.txt,50,293,0,0,10,10,27,true,6
synth-n_50-m_325-k_15-p_0.2.txt,50,325,0,0,15,15,98,true,25
synth-n_50-m_343-k_20-p_0.2.txt,50,343,0,0,19,19,85,true,35
synth-n_50-m_72-k_5-p_0.05.txt,49,72,0,0,2,2,2,true,1
synth-n_50-m_84-k_10-p_0.05.txt,49,84,0,0,1,1,1,true,1
synth-n_50-m_92-k_20-p_0.05.txt,50,92,0,0,2,2,3,true,1
synth-n_50-m_95-k_15-p_0.05.txt,46,95,0,0,4,4,5,true,2
synth-n_500-m_13283-k_20-p_0.1.txt,500,13283,0,0,20,20,41,true,915
synth-n_500-m_13672-k_25-p_0.1.txt,500,13672,0,0,25,25,49,true,981
synth-n_500-m_13710-k_30-p_0.1.txt,500,13710,0,0,30,30,66,true,1244
synth-n_500-m_14453-k_50-p_0.1.txt,500,14453,0,0,50,50,993,true,12355
synth-n_500-m_15273-k_70-p_0.1.txt,500,15273,0,0,70,70,1435,true,17688
synth-n_500-m_15985-k_100-p_0.1.txt,500,15985,0,0,100,100,1502,true,18084
synth-n_500-m_16565-k_120-p_0.1.txt,500,16565,0,0,120,120,1681,true,18472
synth-n_500-m_17327-k_150-p_0.1.txt,500,17327,0,0,150,150,1816,true,18422
synth-n_500-m_17907-k_200-p_0.1.txt,500,17907,0,0,-1,0,2934,false,90000
synth-n_500-m_26431-k_20-p_0.2.txt,500,26431,0,0,20,20,47,true,1465
synth-n_500-m_26954-k_25-p_0.2.txt,500,26954,0,0,25,25,108,true,3379
synth-n_500-m_27136-k_30-p_0.2.txt,500,27136,0,0,30,30,66,true,2058
synth-n_500-m_28432-k_50-p_0.2.txt,500,28432,0,0,50,50,524,true,11281
synth-n_500-m_29623-k_70-p_0.2.txt,500,29623,0,0,70,70,1878,true,43992
synth-n_500-m_31513-k_100-p_0.2.txt,500,31513,0,0,100,100,755,true,15899
synth-n_500-m_32243-k_120-p_0.2.txt,500,32243,0,0,120,120,1476,true,26140
synth-n_500-m_33353-k_150-p_0.2.txt,500,33353,0,0,150,150,2149,true,46989
synth-n_500-m_34356-k_200-p_0.2.txt,500,34356,0,0,-1,0,2576,false,90000
synth-n_500-m_6745-k_25-p_0.05.txt,500,6745,0,0,25,25,47,true,599
synth-n_500-m_6906-k_20-p_0.05.txt,500,6906,0,0,20,20,49,true,691
synth-n_500-m_6986-k_30-p_0.05.txt,500,6986,0,0,30,30,71,true,814
synth-n_500-m_7195-k_50-p_0.05.txt,500,7195,0,0,50,50,117,true,1365
synth-n_500-m_7774-k_70-p_0.05.txt,500,7774,0,0,70,70,591,true,6303
synth-n_500-m_8350-k_100-p_0.05.txt,500,8350,0,0,100,100,989,true,7808
synth-n_500-m_8412-k_120-p_0.05.txt,500,8412,0,0,120,120,891,true,7103
synth-n_500-m_8716-k_150-p_0.05.txt,500,8716,0,0,150,150,1334,true,11862
synth-n_500-m_9062-k_200-p_0.05.txt,500,9062,0,0,-1,0,3062,false,90000
synth-n_700-m_13000-k_25-p_0.05.txt,700,13000,0,0,25,25,59,true,1777
synth-n_700-m_13374-k_30-p_0.05.txt,700,13374,0,0,30,30,58,true,1844
synth-n_700-m_13738-k_50-p_0.05.txt,700,13738,0,0,50,50,116,true,3214
synth-n_700-m_14360-k_70-p_0.05.txt,700,14360,0,0,70,70,1001,true,19505
synth-n_700-m_14970-k_100-p_0.05.txt,700,14970,0,0,100,100,1252,true,30319
synth-n_700-m_15640-k_120-p_0.05.txt,700,15640,0,0,120,120,1261,true,27644
synth-n_700-m_16024-k_150-p_0.05.txt,700,16024,0,0,150,150,1058,true,18950
synth-n_700-m_16823-k_200-p_0.05.txt,700,16823,0,0,-1,200,1952,true,31447
synth-n_700-m_26060-k_25-p_0.1.txt,700,26060,0,0,25,25,54,true,2850
synth-n_700-m_26206-k_30-p_0.1.txt,700,26206,0,0,30,30,74,true,3653
synth-n_700-m_27622-k_50-p_0.1.txt,700,27622,0,0,50,50,322,true,17501
synth-n_700-m_28433-k_70-p_0.1.txt,700,28433,0,0,70,70,910,true,24958
synth-n_700-m_29736-k_100-p_0.1.txt,700,29736,0,0,100,100,1117,true,28653
synth-n_700-m_30695-k_120-p_0.1.txt,700,30695,0,0,120,120,2263,true,63501
synth-n_700-m_31750-k_150-p_0.1.txt,700,31750,0,0,150,150,1487,true,37655
synth-n_700-m_33182-k_200-p_0.1.txt,700,33182,0,0,-1,0,2942,false,90000
synth-n_700-m_51621-k_25-p_0.2.txt,700,51621,0,0,25,25,64,true,5042
synth-n_700-m_52169-k_30-p_0.2.txt,700,52169,0,0,30,30,77,true,5768
synth-n_700-m_54187-k_50-p_0.2.txt,700,54187,0,0,50,50,165,true,11260
synth-n_700-m_55984-k_70-p_0.2.txt,700,55984,0,0,70,0,1379,false,90000
synth-n_700-m_58597-k_100-p_0.2.txt,700,58597,0,0,-1,100,1299,true,59280
synth-n_700-m_60598-k_120-p_0.2.txt,700,60598,0,0,-1,120,1199,true,56878
synth-n_700-m_61751-k_150-p_0.2.txt,700,61751,0,0,-1,150,1392,true,67704
synth-n_700-m_64387-k_200-p_0.2.txt,700,64387,0,0,-1,0,1892,false,90000
